genome,merit,merit_given,gen,nutrients_consumed_mean,moves_off_path_mean,map_idx, seed
"[89]ecmckbbcydKcgRkcMNckrzALQiboGojFsFcIgIjagtIpacGzjcfaLmKNcHNPpiHgkIlnHvQmHoImciacONcqOvccH",7.82909e+09,1.92075e+06,517,527,168,0, 28
"[90]uNKnfQcmcsKtIEHLHKcAocIaBEcdcqiqmMidPhmjgfgopIfnApMcjKKgcyCpzgPrKthtsJIOMIJsmycRQjfiyEjCco",7.34771e+09,10559.5,547,576,218,0, 29
"[100]cBxcJcnypyLOcOQczcycLcHaschyDfcKccFIqtcQbocIIxxcebcHcEEKfccQvxAcaAccocfccfELcubRdcccMaccQccQHNGKQarF",1.85236e+08,1301.43,183,362,62,1, 3
"[55]cipQLIzIweaKcdhiMqHcAFPdMHIHMHdmOpAyHRnBcnHHcteoAnOzMaM",236604,17543.3,1495,202,7,1, 30
"[49]aloGIsHLyPEdrgbnHQHNcIHeoNfKIKNlfBHwLhcLaRgPzkdKH",1.58779e+06,33090.5,2108,263,38,3, 31
"[103]MtouKbNHKOGNfLadBIlpdasjchcoHqcPtIQdDMKArCtvPuBMwfxngdARorRzruGtrMNipKMFlHhiEoqefrGmukEQcMwDwKupkbgyjxo",446285,11988.2,1125,205,0,1, 32
"[99]vMJhpJNRFpCICcKcgpdgkppHHjOIMfKlhHNaEjocHBoaIqkKwIotdwyKhwDLPhbvfCKlCxquMOfuQhQlbvLqtfOixPaxoBFsgfJ",42650.7,8729.03,2410,173,5,1, 33
"[98]pdgHcccwjINuFFbCcydfLcAoiKArytrcKNJMBCcigcccHcObCPcccEInccmqQRkKqCcdKxCcKwcxcabqccLQxnlyrIQgyidmPG",1.54521e+11,45445.6,331,644,238,2, 34
"[45]ycfmcHMQFaIHNdyoEwOhrnNIFNHQgBicwQcHIyOGKyHHh",2.00982e+07,22612.2,2430,341,76,3, 35
"[109]IkkMEciBrAHcbcgCrabluMPyJBGHRyGAIQlenesARcGpmqkPkAdqbaKHhOCcsIjMowMbpkcIoOmsInEEOPfrgxmgHKccRoNLRacIndkcrRIMG",2.56721e+11,4.79857e+08,354,502,88,3, 36
"[91]GtKNpIEdcPHIpkHHMEKlPbHQHqgxpOsQLkcxyznngwhdKREqthLDsPoJidGuvwzqngqnhHnEyjFhQKLJAAzeJajPqKk",9.3853e+06,103694,2449,327,74,0, 37
"[92]pzgEhcRvutiaBvwezNpiQmxoIiKbkeBsohKcgcuoncNjLcILxbpwyBzfoirnNtHKcRBIIIMCOpGQAbgHiHrMqeKnOpRJ",1.2431e+16,1.53126e+08,1115,746,162,2, 38
"[87]teKcdNgkaryziacaieAnObvklabPzmIcMtIOcIzHHbjfsbsDcduLecMLHocJrxczLcHcnhyyoPLcCFyyGipdltt",1.63158e+08,9301.21,813,707,409,3, 39
"[98]cccdcBMcNicIhcccDccptkcaccAccIoclcBccIutszczcIQeebccccbcRbccuEHOdccHicMcccblcKcccmRycupcJnNbcmcJlw",955699,40.2868,136,272,55,3, 4
"[77]fHjbbMLfibcHjEOEypkHPHcIHOaHDQohGLGrFmkKeofblPcpHQIQcIjabDtFyrxnRIlHgxhKcIzcl",1.28897e+07,304971,2037,329,71,3, 40
"[101]uQozcjwogcodchcjdctbbCflcxKcInhckMcFCdyHRRcBkffdldFhMrFcKyPmRsscJPyBROGuhMvMfCcFLdMNukkHFNFzgJKqGxlMa",29145.5,571.044,894,168,6,0, 41
"[61]LpcyHdDaMAzIPJtIINycHHAHnjgwHagIHPzjawbqPeOjdNzhbKJOIpOFNoqHO",1.49017e+06,7216.13,1590,336,112,0, 42
"[94]QcdLzcicccIhHNcJHrelRcOdDicccQMdmFghfocPHgDjdfIDhjaFncQjDGMyfsMRwjcRgmnhnparuILLQGIxKcQccdKNzg",1.72279e+12,22612.8,555,819,375,2, 43
"[92]kcwcdpsNaNQRnrdAlDfjcRPpxKcJfOMgutEaejkIdpedctHiyfnQxQPHyLccpaDchcIAbyHLecRkQeeHfLwOhcnyywQG",475523,1.31255e+06,656,216,10,2, 44
"[89]cnKcvPclpFrsigcIHdHRwcCCoNfoowfaNFzDDceiKgMjLHpHhMdgIHIODPjmcwgwFMCeichdLooQcnOKcKbuKpEmm",1.07524e+10,324951,900,548,184,2, 45
"[92]bzkaKOImQlzLnEDFMkiMcaORHBCLwBzKwgvBcPbFKnvMknIHLfpfuKprOqHCieHQqFPMdIpQGctEgoLnfgDDNLtNFDfP",222056,6355.95,3021,340,146,2, 46
"[104]NEkQpCdfnaIRcOEMuHKBijaKOfNHBfOIImcHHFChDMhjAFgBoiclulcbsjIiByKBvfCCERgLAJFKofpmxMMdPeRMjtckmwNGuMGpKjRH",7.97231e+08,9300.83,2320,538,215,2, 47
"[73]FFzKodNBcQjpDyBtMDouBIHjcaaoqKcMqcHKkceNJqyDxtdrjpalxdhaRdrpnGtyyAEriLazt",208403,1301.02,2757,242,49,3, 48
"[99]lchcFreCcjcIicHcAHcKccOcPMIfpuccncIHrOslPemcicccPcyzcHRcDpcelBPtkbHcsONcwEvcAjcAyFImiKcaQbccQIcOyOv",2.99492e+06,3826.12,284,257,22,0, 49
"[105]IRcFtmsccNQuOcGHjccqccOccKNRlvQDcsbcdIcacltaasQfryNMteNcEAccqcccsxcoccccloqccccgodcEcEIubtuCccccnqccsmPcG",2.76028e+07,22612.8,169,334,64,0, 5
"[45]HHxvIBfcjcpBHHHmNInKcInriprGneoeLHPHKhRicFHwI",54974.6,4931.18,2538,191,19,1, 50
"[78]JLBxHMEhdncczKcoHqccbRIMyOccMczfQwMgIgcHIhfvAQcAHweDdNnRpJzbDdOkQGjigHykwcFetm",1.7864e+10,40028.9,846,559,187,3, 51
"[91]aILIAzfhbFyMdiKFNeKcxezvckrNlchgHjywBehcPQOtvHpdPatINpccKPlfafHOdoeOLiuQdxuHNdgjwczHcgcRcpx",7.619e+07,324951,904,451,165,2, 52
"[94]OrBLKKKIhOIHtHoFNIHKCPMgGgqpxiRnkJlRrwxpyLwdIdPQHFqsHjLlcgEazPfnNqBLgPlqgQoOGlKHFzlENwMAtnOuvg",5.64905e+06,222056,4396,276,31,3, 53
"[99]IxHMiljbccpuKcrRrcAibPROAugQHzLEcnciRcccIkaMKcMzoAPxawdnKKdkhvwdcMzcINPQhFOIpcuDbHscfmJcLtfEfMwPrcN",1.36106e+18,48422.9,432,751,93,2, 54
"[86]FPcaflsvLBfAdDcuHApeGxNsyNEcxMwFuiadpFMzlPdzgLnHjIjxoyoIOaKKleBchLjccHsakcmbzHFIBeDcrr",5.02109e+09,506677,918,501,149,1, 55
"[101]faasrIMbrxPaPgcvedKcyIDcaveRecHcBROzQsfmwQbANoHufFdOcjcbQccmwaRcchccuIyHcgznIkcPncPzbkdicdhdxCcNnHLMG",2.38764e+15,1.19881e+11,374,683,125,3, 56
"[99]pccLLcKQccoKNHcuudnQccmKcDfDecIkeccItcccHwcpecccctucjcenuohPbGvdncctDbHKKgcFCxjQgNHHFjRctzdLFnpDgDh",7.48213e+08,735.189,268,507,185,3, 57
"[80]MhcHaIlrgwQnMcHMPFwcahcNcFqRtyncICtqpmOyxkGoLgGoAekHcaHveiNhHKcncRwaGzcnAFRvycNN",322.015,35.9389,2121,92,1,2, 58
"[101]IMzNKcQGHtcPaHfajfNABehKImFQxpMvQljMtptrQQoPHeOnrHOdfskcvtfdPdaRfbulhododaIaIbcugciHHzcwpIFccerEbRled",1.13534e+07,5.64905e+06,1281,364,108,3, 59
"[90]KMdvQNdNFwbJmqrLumIIaAKQAIHHRFeFQdLniCvFwgzLCrewKDJGzcGbkcxINtsLBizppakEcJnpERyxjHIQIHKRHC",3.8603e+06,97318.6,3411,308,69,1, 6
"[98]HcrAKxvILHMyhcHQMHpkzMwHHOoIQIKiELHPmMQKqFANFfKcaDQypFeDxiLnIbcOEPawvIOhDeDHFblaGcbJacgajnytxIjaPE",4.15069e+09,91334.9,2249,445,96,1, 60
"[101]tcacmoCjcccqbcaMocryqQpncvFBrEcjccccMIecccIcIzcanRdrAcccHPFcwFRBcEcccfcKcRccLccMHdPepcsccccLIcKcgcocG",1.67656e+10,947.738,192,637,266,0, 61
"[96]wecccfcfKjcLOCEHKMqKcpajPffHpbBOQQHChpLttuIcoMhqbKCMMbjsemNundnOiIcoIHCaLOzODbvHsmArKCcBfqiOewsq",2.56721e+11,35257.5,1219,445,31,1, 62
"[100]cHoGRLIKaDcKhNOFrKofaADfIaKcglLocOcoiQIuHxdMoFrExbMIFKcKcHofowxifuFMsPxgbkcxcaHOFDccKNCkOQLQeHbMfmjp",2.49832e+09,33090.3,530,422,81,0, 63
"[90]zJbOrhJdmKnfvhcgKPffvNHIMpKMecoIgcHHqjspdtnJexMfxkFeqRyOKqtquxdFrRFGfyltMkehsRHRqqsJKrIhHE",1.77027e+07,42651,1121,305,42,1, 64
"[101]brcpatgBcKrFNMnmcNHKcQgwcDcmCdcoHkCcMIgxbfautcIlHCkRzggcpugNoKcgDOeFwmKHxgbkdjbxynrcDbkcMhipDMlcwdcMG",446285,1677.54,600,209,4,1, 65
"[72]yMGPtmzIbnKcvccREImDJuCmImzkroJkCKHiFPIInndccAHOjPhfhyvHHnKcRicDMvcoFkiP",1.54521e+11,195589,1130,475,69,1, 66
"[88]dfiRkkcthNaCHloQmgcdxPfDcpcPyBcKcMaexMcQjchFDfPztyLjpwPqtzuMdgscccAIrFfcvccckHchcOccHcqa",4.97574e+06,324951,445,389,146,3, 67
"[88]HlcclfNfbvdwcCBdtcHPIyNczbBcOfEcILkrsdNcvfgpdFpANrOcPocciCcBolKHckeNvdIemHAcoRnOdNgccHoG",222056,4076.74,754,219,25,3, 68
"[102]NvnpQhcyprmuccoxHoKcCcNcqyhPRyCcsQcvoIczxPcEachcicicKlcDcenIxcccIFBccybqcDuudtrxccxPKcuGooaxzHcnJGsgzD",1.49019e+13,17543.5,236,572,94,0, 69
"[94]lNOtxPpojPFoocAnBcwIHnMlGMwHIEBcdQIBcyBdPcccJAfDccicdKcHrCfcpxBEcqQazQcDmrjrPgBLGJNbbCFcpLuGGp",1.18799e+08,1787.37,492,358,65,0, 7
"[94]cHKcycRRodGeBfdPkcObdEldEboQMcjLIhMomqfyKoNqsrEhJaQnMnlChsMApswszOwxhfFHdnghfGkasnEtlaHrxEMcIv",5.02109e+09,790032,623,406,54,2, 70
"[99]cdcBIRacOjutKtcKNOLBccncNPcIlccHqzROcyPewccoInQyqjEdqRNctyKccoHsnKcrCccFbojMcGwONReazcccdwfPckHnAcm",7.82909e+09,54975.5,371,559,200,2, 71
"[102]KgcznICggqHEKIkdoNLmhnHLuxlQGonRhkdIGGghvsKCLdIpdOBJKEdcpesHqyNyRGjICmtCrlfMCkEOiqkobktnHEDGBQzNaFejjH",10559.1,1076.22,1675,161,15,0, 72
"[60]tudlCdIMOHQMKPkfNHOBbQpflKKyIjgocHtKcIHjbpexgcHDeCgCvopbzEHi",3.27912e+08,17543.3,1887,367,58,3, 73
"[61]pavIybQNNFubHEbAohLMGvKcPEjlHocbzqcDBfBKeLhEMeIHlsfHFIRHaKEpu",2.14149e+07,42651.2,1523,419,153,2, 74
"[89]HuwMrbwoImMKkIMeeHohHuaoKcKpLIcyncicQPgezcFQcNFhcPmvefjsvlcAtsereNldPzNsOmKcbwHfDcolcHMeG",2.54402e+08,1.34874e+08,1055,386,81,0, 75
"[100]OOIrNckObNcJCccrHMfRoaHPcvBcjlnKcqzGeiugvFBenFoQcHFumiNcNKNNpGcekqnELFzcHGcCePrtoopcjtccnjjPdArDczct",1.36104e+11,7689.31,364,784,380,3, 76
"[96]zviEcvBPfaCiEcAAlbKchcOcIBcclcPFrocImccHqkcBBBcRPPmdamxaohFOpAFycbtHygGyuGFaoRAohzMOsPDbcJDcjyJh",1.22074e+10,1.00002e+07,337,437,71,2, 77
"[92]elaFBrlsKNJgBHcRgAAlfJmBzIulENyvBNIBptKpcoNtIHncHKcqgowkkfkcddHqnGsJBOGnjgbQOrCviGgJhxKHmbzF",6.01914e+06,575240,1449,375,129,1, 78
"[105]zctiwRMalnMvwvHOHkbjcobLQbfcRveIodOPcccycHeNHHsaLcuPvoIQMKnfcBbcjcFQeMEQOfeBfaqeddKMdwKcpHmRMcQIBInGCuOCx",1.04639e+08,22612.5,851,371,80,3, 79
"[95]GcLnLENchDMfItcDGnfCEPcEeCcogcPGIaEcNklcnduHwacmbHlKchcmPccdtRIQBAQsPMkFhpLRjchbloBIxcCJrAxpjtn",6.83365e+06,3162.9,503,397,149,3, 8
"[95]nRClLevQGdculIneMpxBayMKDEByvsNGKaOwkpLNjIdycIzIfNcirvsHlawApKoHoDcNsydHQCfheoaitHKcyRvnwFRfnmn",7.34784e+16,4.6698e+06,855,748,136,1, 80
"[67]rjdMEKzcEhbIxDyAvyiLrDRNFgFfwNFIHJHeEHyCCpDpxdeEeukckHoHKbQqNuAanEI",4.97574e+06,2.32353e+06,2448,244,1,1, 81
"[76]NHycnclDeDCFOIIwHlcenicHHQIDlQKcHrAPOmDHFuEggiiIlcKDmieiQsCbBhJiyGlvNzdQdMcc",54974.6,7216.14,1421,198,26,1, 82
"[92]LucDcgcNnakIKybgCclcvevccIyocfwjCcPjFyACcOHNGBcnKJMzclcCcwfcjgggcMgckctmbcuietcHimccBKccRjIO",7.82909e+09,29146.5,232,370,11,1, 83
"[101]PccwcCAtBloKPNKicnlicnbvKBdQbxeMczdcpcMnicEwcMLQlluevPEQJpfRHQcHMasypCfIodNcwceIsHcKcAfNcHcIHFcnQPiMG",1.49017e+06,1301.39,362,271,47,3, 84
"[101]cnIcROlMerrBdLHxucccKHnatuotKaQOHckccvcMcduHcKcncccRpKcpctEctbQoszscocnutavcmfIBcNtMwrrKcLsNoNvdIFLcA",3.40019e+06,8729.36,262,249,12,1, 85
"[101]IHQIMdlKQfdQHOROAHREuDFoiMKQmmcvpnchbRoNdOHdxIFEDCecvOwtmccGkylPpLdmxDGiMhOcPEoikQFyxAcHKOtQehzKevxMI",6.41348e+06,62414.2,2322,379,132,2, 86
"[101]PccwHNRONOGHJqePKJlLeRRszLuCLfkixxKkQhBQDIIwLMpkaPDldquJaBBDEDdgPLukMFjnqkbMdfqtnIQffPIjehcQfcjKcHeHG",58576.2,303.216,951,193,20,1, 87
"[100]emvorMGMjkcccokeHCcdvidNaCzOEsHQcxnbbCcOrIHusKlcDIQleIHCgPFbnsLwqffIacfsuNcnPcccccfAfxKftciDmdfJJFlN",31054.9,6356.22,723,182,19,3, 88
"[91]cODIbAfmvnAFFENKMoOHMcDttdQtKcoHwpqccyNbGzLbhosiEPccPfctHmbKcmRbnIcvIAtncPReQLcictctDhaIcHC",1.10489e+12,790031,647,708,271,2, 89
"[78]GzkDiPklesKDooEMvDGrHwmipiOeLpviOHIKHNIHHDnwLFCQftFDaiqPQMHgHkDOslHCbDfKcLQlIp",2.28179e+07,51594.8,3095,304,37,0, 9
"[91]dnsrcOHiaIIpdNmcObPrFPcJybwdfhiobkMGQefphzBcHPHafnbKMbzlscHrHRyaMQlECckeHdppcbImQNlplsAEccH",208403,2968.54,827,240,47,3, 90
"[96]mcBKcqDcccjccecIccBccycsxcdciocnccczIccxEcicFcvPckCcccfckdcIFccxDcdcxnPcGCcHeQccMjclocMLHDcnfKcz",7.82909e+09,11251.5,172,647,288,1, 91
"[103]lQIbelEBvfpvFIkjQtcwivJcIjsspuzOOccnOBwmzxKchcmbOcIjbHqMAejyeIByRkEdLMRMBdQvndMGrKEzaMsckCJlaAKNjKBfwpb",3.59029e+10,8.19214e+10,826,632,249,1, 92
"[102]oaNnmdkubuAMaEacypfGDcwuhBLhgakIeQvtayxocHjxcpMmLoFMqdzpFheFoecyONQdtHBfEHKkcldqPFEcaMhnDmwPnIPqxFRtEi",1.17728e+12,1.73847e+08,933,625,187,0, 93
"[102]vttcPCnkrcIryIolgcvnxEcbPFsaaNywicDhktOGcHiqCcJcOPOAfOcimHcANPFPksHHKlfPxcgycNqjccchnNOfncveewcIoecjhr",2.78548e+17,252105,315,756,123,2, 94
"[79]AfOeaHFcnBybttLKzetdHoPbmqccufhcucHOJzcIaPpEyclgNbgfscQoHAIrogyKHvaccNILQKxdzHN",8.342e+09,133657,737,426,66,1, 95
"[99]PpceKgcxxcKdkcBnFcpHBcPbccPkLbKuphpccvpcMccKccpcIecNHIacoGFOQqFcqczabDeLRHNRcvdCNcJMwnrHxRzqcANHpcq",2.61417e+10,24093.8,240,402,24,0, 96
"[57]nHHyIhcscQfRLcIOsLcKczBccHqczdmLADRwweuILlwpNayrcAIOjHHJG",10559.1,10560.1,2648,172,26,3, 97
"[83]HwIiccDfkwjjLuLvdsMEiighIJLFPnoglKeMtmwixsHymKczictIoiihrDjJKuAKsihtnPGyBcodFHLKLJs",45444.9,5254.83,1436,212,43,0, 98
"[105]vOcMlFccKcxmcvcwMcJAdzkccccbOLIHFBcMHbqHPoKjqclcKRPcwjsctCchbRmcFaNOzpJNpfaoNHIqjMfmzlCEuFouEpKQcCQrKoFyu",1.13534e+07,252105,339,495,239,3, 99
