"","seed","merit_mean","merit_median","nutrients_consumed_mean","nutrients_consumed_median","nutrients_consumed_sd","moves_off_path_mean","moves_off_path_median","moves_off_path_sd","base_score_mean","base_score_median","base_score_sd","task_quality_mean","task_quality_median","task_quality_max","task_quality_min","task_quality_sd","coverage_mean","coverage_median","coverage_max","coverage_min","coverage_sd","seed_order"
"11",187,1000707.877,276107,228.98,208,51.2624421950221,54.04,34,28.5964326375854,174.94,176,25.2761795476542,0.144253136293209,0.13903743315508,0.1656,0.127157129881926,0.0145838880348405,0.18841719152184,0.173333333333333,0.2464,0.158038147138965,0.0352427599635671,11
"12",184,1308479.157,301124,189.05,180,13.9279350133957,15.76,12,5.22062730856642,173.29,168,8.89250620841316,0.144542635662142,0.14,0.168937329700272,0.124522536287242,0.0164815393630317,0.157894657652013,0.15,0.190735694822888,0.133689839572193,0.0216440068067953,12
"13",137,2033797.66,324607,205.78,204,11.5124701822402,25.14,23,3.82976118146689,180.64,179,9.51290457932558,0.149386371736507,0.140833333333333,0.176203451407811,0.136745607333843,0.0149087690852438,0.170064512025667,0.159166666666667,0.197093551316985,0.155844155844156,0.0159353812082628,13
"14",97,2150343.87,377208,233.03,239,12.3709132625484,52.1,50,7.50151499850045,180.93,178,8.21584450985418,0.150175348104959,0.1425,0.175295186194369,0.13598166539343,0.0153456116148056,0.193104251953048,0.183346065699007,0.220708446866485,0.1775,0.0170677836442931,14
"15",69,997496.7,401767,206.72,238,39.0604504310791,33.6,41,19.4297491367015,173.12,179,22.7233160192145,0.144928325011154,0.1432,0.164166666666667,0.129881925522253,0.0140003741330819,0.172510339786943,0.1928,0.198333333333333,0.139872842870118,0.0260910609199984,15
"16",33,451417.9,478900,188.58,190.5,8.37043860405429,19.64,18.5,9.05373409208052,168.94,172,17.2250815482376,0.138631837859741,0.14514896867838,0.149863760217984,0.1168,0.014469367103636,0.154898292142222,0.152024446142093,0.171662125340599,0.1416,0.0109178697309581,16
"17",50,636502.14,497904,188.98,189.5,12.6099047169159,9.66,11,5.35831271497989,179.32,175,16.4555599888139,0.146983434862674,0.145577883742053,0.154316271963331,0.14,0.00540125378564458,0.155105626549654,0.155578753671397,0.158333333333333,0.1512,0.00239287049935928,17
"18",28,867938.52,591902,200.04,189,19.7565588137615,25.98,12,17.7848988263253,174.06,178,8.39891767919047,0.144859294998852,0.1475,0.161671207992734,0.121466768525592,0.0144533927931051,0.165823657891395,0.171662125340599,0.1888,0.14514896867838,0.0158046750485183,18
"19",128,3740251.75,674853,234.15,224,51.801169012978,41.3,48,26.7836449417109,192.85,176,28.6534060238513,0.15966254926246,0.148955495004541,0.177998472116119,0.146666666666667,0.014274172924437,0.192932178525113,0.186666666666667,0.2376,0.153496821071753,0.0319937822615585,19
"20",161,2034610.33,861605,224.79,219,15.7456391269187,37.68,33,8.52433237410663,187.11,182,9.41618529206735,0.155700240015154,0.151666666666667,0.171662125340599,0.1408,0.0111429710731516,0.186748428769179,0.175833333333333,0.201634877384196,0.1752,0.0117622656437544,20
"21",136,1225668.2,895732.5,197.88,205,11.8178772299522,11.46,9,5.71091459002369,186.42,185,10.9951136989358,0.153805216176141,0.151996691666511,0.163333333333333,0.148,0.00602407029725486,0.163215815714445,0.164,0.170833333333333,0.155080213903743,0.0055005028999168,21
"22",89,3701193.28,1368340,221.06,224,25.1222546115526,26.66,29,8.23054179151155,194.4,196,17.1811501126065,0.159473761847171,0.1568,0.179166666666667,0.145912910618793,0.0135220019866001,0.181108067547455,0.1792,0.2075,0.160762942779292,0.0184455337911699,22
"23",172,3437483.6,1368340,220.07,219,3.76387668192884,22.72,22,2.94762359341977,197.35,196,4.25541841169419,0.162354535782111,0.1568,0.178928247048138,0.155844155844156,0.00922502003858688,0.181085371767731,0.1728,0.198910081743869,0.172650878533231,0.010663199399177,23
"24",67,2356895.48,1457430,203.31,198,10.0369972168629,13.86,8,8.66902065933166,189.45,189,1.67196128706814,0.157868984689244,0.1575,0.172570390554042,0.142857142857143,0.0108218168804169,0.16932316278555,0.170833333333333,0.17983651226158,0.146676852559206,0.0125820149026691,24
"25",6,2390724.99,1493280,238.09,238,6.16129167882151,46.24,53,11.5436107650488,191.85,194,11.5087801352715,0.158409558874528,0.157527338782925,0.173333333333333,0.144385026737968,0.0102603148797515,0.196935509574253,0.197966666666667,0.214350590372389,0.175706646294882,0.0134870615799082,25
"26",41,14421818.94,1529850,218.22,193,33.5410437548031,14.2,8,11.5391297397817,204.02,187,25.9061944154465,0.168279823537044,0.158038147138965,0.196666666666667,0.142857142857143,0.0204205693792132,0.179883425825123,0.165304268846503,0.208,0.147440794499618,0.0257887577244707,26
"27",125,1124447.08,1571090,193.56,192,4.12266462816995,11.86,10,8.91828220991899,181.7,178,8.12092943877084,0.15063686770066,0.158333333333333,0.161671207992734,0.1368,0.0102702023014681,0.160376996801991,0.16,0.170753860127157,0.151260504201681,0.00719871877734673,27
"28",160,203482016.4,1897430,257.59,271,34.9652338152854,43.99,46,22.7837861008856,213.6,210,24.2961525823129,0.178790880589838,0.160427807486631,0.225249772933697,0.156666666666667,0.0313301945907511,0.215323694914478,0.2168,0.267029972752044,0.165,0.0391823598488598,28
"29",120,10852335.4,1955600,238.83,217,28.3427987754252,32.27,36,9.06191386122616,206.56,201,24.5448754140433,0.169941659883473,0.160762942779292,0.1904,0.153552330022918,0.0152489976941801,0.19689127957569,0.193460490463215,0.2216,0.165775401069519,0.0209399053249425,29
"30",175,1782140.59,2122390,204.57,209,17.4282106153364,22.43,20,10.2948991979013,182.14,178,14.3976849991008,0.15033438063598,0.161671207992734,0.168333333333333,0.128342245989305,0.0169963474854573,0.169013781314161,0.185,0.186194368755677,0.134453781512605,0.0208598053460304,30
