"","seed","merit_mean","merit_median","nutrients_consumed_mean","nutrients_consumed_median","nutrients_consumed_sd","moves_off_path_mean","moves_off_path_median","moves_off_path_sd","base_score_mean","base_score_median","base_score_sd","task_quality_mean","task_quality_median","task_quality_max","task_quality_min","task_quality_sd","coverage_mean","coverage_median","coverage_max","coverage_min","coverage_sd","seed_order"
"14",194,12393903960,313317000,369.06,351,30.6089113583847,40.73,36,22.5889286370491,328.33,327,28.6511779862539,0.236888205142881,0.217100371747212,0.272058823529412,0.215131578947368,0.024939947960592,0.267535463257847,0.260966542750929,0.32516339869281,0.221710526315789,0.0375687481483279,14
"15",93,747322420,437989000,331.99,310,29.3682626058275,25.66,7,27.5623150718733,306.33,297,20.8103776559153,0.222984346770976,0.220817843866171,0.235294117647059,0.20997920997921,0.00967863597025739,0.242919286605209,0.221561338289963,0.291666666666667,0.214830214830215,0.0313362312737075,15
"16",126,8572246330,503810000,344.62,345.5,9.0137717304179,25.77,17.5,16.4764018578638,318.85,327,10.7697434387906,0.231989244664392,0.222108267833175,0.268790849673203,0.215131578947368,0.0216193848491416,0.250972462773575,0.247033622126559,0.284313725490196,0.225657894736842,0.0246877372534719,16
"17",6,524461950,535050000,321.59,338,19.5371156747584,18.27,28,10.9819456979686,303.32,309,22.4602364685286,0.220058292531898,0.223039215686275,0.229739776951673,0.204435204435204,0.00880156555216063,0.233941619613068,0.245915032679739,0.251301115241636,0.207900207900208,0.0167919849947543,17
"18",16,2449641850,612269000,368.28,345,28.9500021807016,50.68,38,26.1251378615086,317.6,305,19.2432593471852,0.231421944683103,0.22453531598513,0.249183006535948,0.211184210526316,0.0155365466957447,0.269846506634821,0.252788104089219,0.324346405228758,0.226973684210526,0.0369825296369601,18
"19",61,833543970,654694000,336.07,332,12.5948963529445,28.36,29,5.28485543508022,307.71,303,17.8389512533159,0.22663549842339,0.225278810408922,0.234477124183007,0.221710526315789,0.00525512415214644,0.247919011446493,0.246840148698885,0.263071895424837,0.234868421052632,0.010658452584885,19
"20",147,1700042324,700058000,358.42,385,47.3197120819131,41.91,29,35.2116529724253,316.51,304,45.4942542714701,0.22832991319422,0.226022304832714,0.244736842105263,0.20343137254902,0.0157763213197536,0.259541904355009,0.253289473684211,0.297397769516729,0.227124183006536,0.0263943015590679,20
"21",19,510384346680,748566000,351.89,335,24.2811374602517,15.05,20,7.52151795339427,336.84,315,31.7867642870171,0.246647638565331,0.226765799256506,0.314542483660131,0.207236842105263,0.0410885038433643,0.257332306862231,0.243866171003717,0.31781045751634,0.220394736842105,0.0367102556482649,21
"22",160,1607672630,1088530000,367.06,394,47.5523783513368,51.36,43,18.6891206942229,315.7,351,41.6504210753934,0.226597699261547,0.230921052631579,0.247401247401247,0.212639405204461,0.0142464751368113,0.263566285014735,0.259210526315789,0.286902286902287,0.236928104575163,0.0184737015531355,22
"23",64,1614691650,1467230000,401.33,420,61.5665944774888,82.6,82,24.4478418208432,318.73,338,41.6179970297428,0.229600010633051,0.234234234234234,0.246052631578947,0.216503267973856,0.011587623837155,0.288567655088944,0.291060291060291,0.315131578947368,0.254084967320261,0.0228448510745463,23
"24",116,185096312400,1553520000,569.12,551,97.238151884012,212.91,279,78.2294081725683,356.21,357,60.9449652381457,0.256462912457556,0.234868421052632,0.302148302148302,0.222222222222222,0.0327647099878759,0.414274366474615,0.45016339869281,0.5003465003465,0.305263157894737,0.0748234497693926,24
"25",188,1214817620,1553520000,357.94,330,32.893713132396,42.5,37,19.5724502319155,315.44,311,25.000331310936,0.228619694983865,0.234868421052632,0.23937908496732,0.215523215523216,0.00957377061400364,0.259680684951988,0.267105263157895,0.277323420074349,0.227304227304227,0.0196280777631485,25
"26",106,1607970980,2044880000,355.36,356,18.3542690379975,31.81,36,10.6379300409222,323.55,320,28.2390141327901,0.233865296993645,0.237918215613383,0.24047124047124,0.226307189542484,0.00574992852012347,0.257625507711919,0.264684014869888,0.264705882352941,0.241447368421053,0.00948010172540095,26
"27",123,16300034300,2500090000,373.69,370,16.004857217278,33.4,31,4.32750190378615,340.29,339,14.5013374513797,0.246417502108684,0.240148698884758,0.274509803921569,0.223026315789474,0.0195879701001255,0.270546504467108,0.268401486988848,0.297385620915033,0.243421052631579,0.0205641969788007,27
"28",110,6593168720,2594442000,359.74,371.5,33.1527289124656,26.96,28,12.4510516370581,332.78,337,37.6610561656886,0.239412371724544,0.235756675656632,0.262647262647263,0.221710526315789,0.0173178656739697,0.259164090854706,0.258563144592556,0.280297397769517,0.240789473684211,0.0158521751616922,28
"29",112,3289955100,3494900000,382.99,382,29.4476062720133,46.61,42,18.1636194275004,336.38,340,24.8139664159708,0.242434123553946,0.243866171003717,0.246732026143791,0.235620235620236,0.00438851832388217,0.276248243347289,0.268421052631579,0.30185873605948,0.264726264726265,0.0147003762717677,29
"30",146,126329150980,3743660000,386.96,370,58.6900642048008,42.8,27,23.9709420049789,344.16,353,40.5875335391038,0.249882268917225,0.244629244629245,0.300653594771242,0.215613382899628,0.03101028840561,0.281518715584905,0.256410256410256,0.363562091503268,0.235687732342007,0.0484912236318168,30
"31",141,23881174560,3984890000,350.85,361,25.8946486418107,11.94,7,8.37603604325935,338.91,354,23.8649800487508,0.245326673152576,0.245322245322245,0.279411764705882,0.21635687732342,0.0225463148680756,0.254440098964126,0.25017325017325,0.300653594771242,0.221561338289963,0.0291850570451413,31
"32",74,6500693900,4805910000,350.13,338,17.6918945088741,15.23,16,3.7141688848315,334.9,320,18.2128270926584,0.245994081439932,0.247401247401247,0.259803921568627,0.232236842105263,0.0106306334494773,0.257376053354487,0.258489258489258,0.276143790849673,0.240131578947368,0.0141352538992823,32
"33",39,8146062600,5224070000,390.36,378,17.2272511393484,50.24,59,21.6221547436322,340.12,334,23.3805928327774,0.252289893900342,0.248327137546468,0.258169934640523,0.248094248094248,0.00461004430837365,0.290546545009859,0.303345724907063,0.306372549019608,0.261954261954262,0.0192944869769566,33
"34",35,9092700900,7440710000,378.52,374,30.5129480712697,27.18,27,11.5875063335604,351.34,364,28.1583616947672,0.25386730329487,0.252252252252252,0.258169934640523,0.248327137546468,0.00378496786837128,0.273649548664093,0.275836431226766,0.281578947368421,0.259182259182259,0.00929951892209449,34
"35",186,127416471167900,7920160000,610.66,601.5,49.6682367048976,218.36,247,54.1510271128234,392.3,365,100.552564272714,0.281955586080729,0.252945252945253,0.378289473684211,0.232843137254902,0.053099773207279,0.443843789895624,0.439405204460967,0.461184210526316,0.424116424116424,0.0151104220175871,35
"36",76,248950764000,10355900000,440.98,438,23.4167254393741,65.96,63,36.5866675501369,375.02,389,19.6879597108425,0.271096129623392,0.255921052631579,0.306372549019608,0.254275092936803,0.0209791489862308,0.319912691246461,0.322938322938323,0.357843137254902,0.269078947368421,0.0355008572743598,36
"37",99,6574678400,10822600000,381.98,403,35.7844218688083,43.33,39,13.6966080000514,338.65,347,29.9002972857759,0.243437881260747,0.256410256410256,0.257992565055762,0.221710526315789,0.0152878840209353,0.274099554480574,0.283437283437283,0.286245353159851,0.258986928104575,0.0114519925076271,37
"38",129,852019667784100,11672400000,641.61,612,61.0834658314326,236.39,266,61.0834658314326,405.22,346,122.166931662865,0.288794295813036,0.25724907063197,0.396052631578947,0.241830065359477,0.0658277966265362,0.463632917588616,0.467296875379644,0.486842105263158,0.426888426888427,0.0223875223919733,38
"39",117,1160024418276740,13052500000,638.41,632,57.2656568507291,235.26,259,79.5084164276228,403.15,373,136.397323280114,0.284850275928921,0.258489258489258,0.398684210526316,0.215686274509804,0.0748312885596743,0.459530867585989,0.468954248366013,0.474342105263158,0.437976437976438,0.014878391420373,39
"40",10,9566533430,13893500000,363.56,350,22.5622908787421,23.46,28,6.34913499238401,340.1,327,21.309408933401,0.249401567795859,0.259182259182259,0.261437908496732,0.227631578947368,0.0133657683892092,0.26690055523337,0.278586278586279,0.285947712418301,0.238157894736842,0.0187623340140301,40
"41",109,14168010000,14779700000,409.15,414,21.0753218698836,46.8,36,15.9024805891687,362.35,375,28.4893653736607,0.258882489507597,0.259868421052632,0.263071895424837,0.252788104089219,0.00356901728495341,0.293010310067888,0.283552631578947,0.307806691449814,0.283437283437283,0.011115158283863,41
"42",34,98526288600,16316900000,415.78,389,42.6810061131211,51.11,53,22.6799849464614,364.67,351,44.8064423127665,0.265376027039052,0.260966542750929,0.293832293832294,0.247368421052632,0.0190188770723429,0.303472316696576,0.31781045751634,0.330561330561331,0.278066914498141,0.0235482303881198,42
"43",166,143953529000,16316900000,419.47,426,27.4772467854603,41.7,27,18.4716545063516,377.77,367,26.2069676138837,0.273259679590155,0.260966542750929,0.29983660130719,0.260568260568261,0.0155768093864483,0.304270529258213,0.292763157894737,0.357843137254902,0.281040892193309,0.0291402947082126,43
"44",121,30504422000,17024900000,403.8,404,22.5478167547113,52.58,50.5,19.1328053986926,351.22,339,34.0263059257025,0.254717324192884,0.261437908496732,0.280665280665281,0.230921052631579,0.0189355076654158,0.293787314585639,0.300762300762301,0.326797385620915,0.268421052631579,0.0230880070278187,44
"45",128,18276378000,17024900000,427.33,433,14.5782839743354,67.07,52,16.8182530711021,360.26,380,27.240277665118,0.260309530838177,0.261437908496732,0.268884268884269,0.25,0.00687137905185673,0.30992187886012,0.304920304920305,0.329248366013072,0.282894736842105,0.0182407869758638,45
"46",163,66552785200,21093100000,405.54,406,41.4573944617309,38.88,46,18.846150103864,366.66,393.5,43.3019046866873,0.266623441055845,0.263815789473684,0.291449814126394,0.248366013071895,0.0153578751570362,0.295726508771055,0.285947712418301,0.321933085501859,0.267105263157895,0.0204402360468924,46
"47",172,15205841720,21232500000,390.31,404,20.1998574852458,45.87,53,25.2080855234501,344.44,347,14.7218795462311,0.251186311606973,0.263888888888889,0.269888475836431,0.229605263157895,0.0163949990264847,0.286191292283757,0.309293680297398,0.330065359477124,0.246052631578947,0.0362673787958596,47
"48",127,31108869000,21331500000,422.57,434,19.004122359811,53.72,50,16.6969905955982,368.85,396,33.1297952503986,0.265548946249644,0.263940520446097,0.277200277200277,0.259803921568627,0.00711328711735585,0.305299593305253,0.300762300762301,0.325980392156863,0.293421052631579,0.0119495111033254,48
"49",150,97750889200,21945950000,399.65,404,20.9773206057871,33.13,36,12.8587155523624,366.52,358,25.6327914983913,0.268545343291954,0.264253474121895,0.292483660130719,0.243122676579926,0.01804659561245,0.293647993647064,0.278731717547507,0.333333333333333,0.269888475836431,0.0269542704459828,49
"50",47,30866912600,22060350000,413.64,413,24.1792631748109,49.9,49.5,23.5039218734734,363.74,363.5,44.966119681288,0.261454987447712,0.260413945544057,0.278289473684211,0.246732026143791,0.012953783342751,0.2988329836536,0.29974197808648,0.308006535947712,0.288981288981289,0.0074269860839238,50
"51",139,361673333148600,22656510000,639.34,620,54.0380000975744,245.66,265,54.0380000975744,393.68,355,108.076000195149,0.282314216938289,0.257828255217824,0.388815789473684,0.239085239085239,0.0582740940514272,0.463816555820613,0.464684014869888,0.485526315789474,0.426195426195426,0.02391894433345,51
"52",21,17394698400,23748300000,403.29,399,21.8573404908587,45.35,43,9.03458562269114,357.94,356,30.6991988182234,0.258897261768918,0.265131578947368,0.267156862745098,0.246708246708247,0.00858236648801697,0.292449759410496,0.286842105263158,0.312091503267974,0.276507276507277,0.0132458061143782,52
"53",24,489057180000,25942400000,444.17,424,46.250100736991,49.87,44,9.35781961136182,394.3,384,51.4843312439461,0.281154746116451,0.266112266112266,0.3125,0.26542750929368,0.019916252599148,0.317461817857111,0.31003717472119,0.341447368421053,0.293832293832294,0.0192340856740513,53
"54",82,15047981238400,25942400000,443.58,441,21.8281534452249,53.89,57,5.08492523509094,389.69,384,23.9969253080978,0.281510500406394,0.266112266112266,0.354575163398693,0.253947368421053,0.0371970862872067,0.320388852717587,0.305613305613306,0.396241830065359,0.284868421052632,0.0396249644284665,54
"55",68,27240382600,26737700000,380.54,367,28.2039541607738,22.23,15,13.8095670248615,358.31,336,30.2456925725287,0.257818310655819,0.266447368421053,0.274509803921569,0.231462231462231,0.0184048690429189,0.274488544027121,0.271710526315789,0.304832713754647,0.241857241857242,0.0256387939777408,55
"56",130,1087583091900,3.1942e+10,426.7,443,48.7138625448691,44.37,52,9.78522386359178,382.33,408,50.3827882667817,0.277192008530166,0.268421052631579,0.320446096654275,0.243464052287582,0.0304151198607929,0.310064887994997,0.291447368421053,0.35910780669145,0.284823284823285,0.0331152734792358,56
"57",162,9776352688835600,34095200000,634.92,586,109.768873805673,213.36,213.5,73.6263457457912,421.56,362,119.919528573679,0.301903021477279,0.269144981412639,0.427631578947368,0.240196078431373,0.0638317363958956,0.459235736538641,0.478758169934641,0.514473684210526,0.376951672862454,0.0579270027705312,57
"58",142,38682169440000,4.1685e+10,652.24,593,114.815189224979,1120.18,175,1817.88475915712,-467.94,365,1846.2065875845,0.249509477947161,0.271375464684015,0.360526315789474,0,0.130319681843892,0.468219357339608,0.450657894736842,0.598059598059598,0.401486988847584,0.0682015671823667,58
"59",42,66389277000,44573400000,404.22,417,24.0137082063179,14.99,8,14.3846825098467,389.23,403,23.7949383464024,0.274123682555331,0.272118959107807,0.283437283437283,0.265131578947368,0.00748741241611898,0.284869010259149,0.280263157894737,0.319444444444444,0.27360594795539,0.0124721755175428,59
"60",2,127173453900,5.1365e+10,422.09,413,19.2800179177586,43.91,38,20.5062665957743,378.18,375,27.0728086776561,0.272662587828149,0.273692810457516,0.296654275092937,0.246710526315789,0.0184832844498822,0.305634689656054,0.306999306999307,0.337418300653595,0.261842105263158,0.030164436632099,60
