"seed","merit_mean","merit_median","nutrients_consumed_mean","nutrients_consumed_median","nutrients_consumed_sd","moves_off_path_mean","moves_off_path_median","moves_off_path_sd","base_score_mean","base_score_median","base_score_sd","task_quality_mean","task_quality_median","task_quality_max","task_quality_min","task_quality_sd","coverage_mean","coverage_median","coverage_max","coverage_min","coverage_sd","seed_order"
111,56983.842,48068.5,176.79,172,7.2603739781798,32.16,33,6.64347481185543,144.63,145,9.29826202941586,0.119331683168317,0.11963696369637,0.127062706270627,0.108085808580858,0.00767183335760385,0.145866336633663,0.141914191419142,0.154290429042904,0.138613861386139,0.00599040757275561,98
149,67910.829,48068.5,118.5,158,74.4346367729107,8.86,11,4.978783267856,109.64,145,69.5433183800797,0.0906930693069307,0.11963696369637,0.132838283828383,0,0.0570077235434806,0.0977722772277228,0.13036303630363,0.142739273927393,0,0.0614147168093323,99
193,36207.3,48068.5,130.95,177,77.1457200446799,394.41,40,551.102734652455,-263.46,145,628.04677848039,0.0841089108910891,0.11963696369637,0.122937293729373,0,0.0553825982666562,0.108044554455446,0.146039603960396,0.155940594059406,0.0115511551155116,0.0636515841952804,100
71,54888.662697,51778.5,172.62,174,25.6222677774745,43.03,42,14.6814354017087,129.59,146,37.8700849396108,0.106922442244224,0.12046204620462,0.131188118811881,0.047029702970297,0.0312459446696458,0.142425742574257,0.143564356435644,0.164191419141914,0.103960396039604,0.0211404849649129,101
104,74448.871,51778.5,159.9,157,18.2078349214082,14.23,11,5.76624626248272,145.67,146,13.2771962173472,0.120189768976898,0.12046204620462,0.132013201320132,0.103135313531353,0.0109547823575472,0.131930693069307,0.12953795379538,0.15016501650165,0.111386138613861,0.0150229661067725,102
161,89187.277,51778.5,159.48,172,21.3297724300845,16.53,13,10.9003336062376,142.95,146,19.8567470659321,0.117945544554455,0.12046204620462,0.136963696369637,0.0948844884488449,0.0163834546748615,0.131584158415842,0.141914191419142,0.147689768976898,0.105610561056106,0.0175988221370334,103
177,46019.473052,55774.8,170.56,189,29.0990367434034,48.72,47.5,12.6139893480503,121.84,147,39.6537335677057,0.100528052805281,0.121287128712871,0.127887788778878,0.0495049504950495,0.0327176019535525,0.140726072607261,0.155940594059406,0.164191419141914,0.103960396039604,0.0240091062239302,104
103,70869.147,60079.6,196.31,193,18.0340278810964,47.69,38,17.838611510038,148.62,148,6.40987243605243,0.122623762376238,0.122112211221122,0.13036303630363,0.117161716171617,0.00528867362710596,0.161971947194719,0.159240924092409,0.187293729372937,0.148514851485149,0.0148795609580003,105
115,150668.30114,60079.6,202.88,218,32.8705081042308,61.57,68,9.89669366276159,141.31,148,29.4613923018522,0.116592409240924,0.122112211221122,0.144389438943894,0.0726072607260726,0.0243080794569738,0.167392739273927,0.17986798679868,0.200495049504951,0.127062706270627,0.0271208812741178,106
172,73781.134,64716.6,151.91,205,90.1898217061878,431.33,56,575.497186102696,-279.42,149,665.590057654473,0.089009900990099,0.122937293729373,0.134488448844884,0,0.0587132077447684,0.125338283828383,0.169141914191419,0.178217821782178,0.0123762376237624,0.0744140443120361,107
20,103215.606,69711.5,157.92,162,12.8689431178204,8.7,11,3.1091263510296,149.22,150,14.9400012169891,0.123118811881188,0.123762376237624,0.136138613861386,0.103960396039604,0.0123267336773838,0.13029702970297,0.133663366336634,0.14026402640264,0.113036303630363,0.0106179398661885,108
28,74098.902,69711.5,214.11,199,35.2305236688273,65.01,63,31.1102617127916,149.1,150,7.37522470125076,0.123019801980198,0.123762376237624,0.12953795379538,0.112211221122112,0.00608516889542143,0.176658415841584,0.164191419141914,0.219471947194719,0.154290429042904,0.0290680888356661,109
59,82362.723,69711.5,210.96,210,8.62217015500264,59.9,60,3.62232137188463,151.06,150,5.4044874732471,0.12463696369637,0.123762376237624,0.132013201320132,0.12046204620462,0.00445914808023688,0.174059405940594,0.173267326732673,0.185643564356436,0.166666666666667,0.00711400177805498,110
65,76321.622,69711.5,196.03,195,2.82290415685476,45.12,47,3.85410708389653,150.91,150,2.84301376583499,0.124513201320132,0.123762376237624,0.128712871287129,0.122112211221122,0.00234572092890676,0.161740924092409,0.160891089108911,0.164191419141914,0.158415841584158,0.0023291288422894,111
98,72127.3242,69711.5,182.75,192,24.2238612641638,42.5,42,7.17388642680148,140.25,150,18.4124326683813,0.115717821782178,0.123762376237624,0.134488448844884,0.0981848184818482,0.0151917761290275,0.150783828382838,0.158415841584158,0.177392739273927,0.127887788778878,0.0199866842113563,112
157,49111.819,69711.5,158.11,176,21.0880285824671,16.9,23,10.2222771188688,141.21,150,11.1918937114541,0.116509900990099,0.123762376237624,0.126237623762376,0.106435643564356,0.00923423573552315,0.130453795379538,0.145214521452145,0.148514851485149,0.111386138613861,0.0173993635168871,113
51,75384.262,80887.6,173.91,173,15.7288225428943,27.71,23,6.42327679992734,146.2,152,12.2044866729205,0.120627062706271,0.125412541254125,0.132838283828383,0.108085808580858,0.010069708476007,0.143490099009901,0.142739273927393,0.162541254125413,0.127062706270627,0.0129775763555233,114
86,1091578.642,80887.6,217.08,205,19.379089011331,49.33,52,4.82220243909734,167.75,152,23.6350087024235,0.138407590759076,0.125412541254125,0.16996699669967,0.117986798679868,0.0195008322627257,0.179108910891089,0.169141914191419,0.202970297029703,0.160891089108911,0.015989347369085,115
186,70723.182,80887.6,169.83,156,23.9553688548037,21.25,2,30.5383927924086,148.58,152,7.039828969456,0.122590759075908,0.125412541254125,0.128712871287129,0.113861386138614,0.00580843974377558,0.140123762376238,0.128712871287129,0.172442244224422,0.127062706270627,0.0197651558207951,116
135,71240.593,87130.6,165.01,157,19.2419443986938,15.1,4,17.040948899458,149.91,153,3.25078079199071,0.123688118811881,0.126237623762376,0.126237623762376,0.12046204620462,0.0026821623696293,0.136146864686469,0.12953795379538,0.16006600660066,0.123762376237624,0.0158761917480972,117
195,89159.214,93855.4,147.97,178,52.7437975672797,39.1,24,25.7201332135985,108.87,154,78.2999483983988,0.093523102310231,0.127062706270627,0.132838283828383,0,0.058649823803814,0.122087458745875,0.146864686468647,0.154290429042904,0.0528052805280528,0.0435179847914849,118
5,81622.659419,101099,151.79,177,44.0496265132815,22.52,21,3.10906137383337,129.27,155,47.0696571717134,0.106658415841584,0.127887788778878,0.131188118811881,0.0363036303630363,0.0388363508017437,0.125239273927393,0.146039603960396,0.147689768976898,0.0594059405940594,0.0363445763310904,119
110,118582.94,108902,132.04,166,59.9508081174841,57.49,10,82.846394921657,74.55,156,142.785307155162,0.0969306930693069,0.128712871287129,0.135313531353135,0,0.0593010319245065,0.108943894389439,0.136963696369637,0.141089108910891,0.0280528052805281,0.0494643631332377,120
19,13614752.368,117307,212.08,185,49.0148771478434,34.98,35,12.0302480725407,177.1,157,38.2927321215571,0.146122112211221,0.12953795379538,0.196369636963696,0.122937293729373,0.0315946634666313,0.174983498349835,0.152640264026403,0.239273927392739,0.142739273927393,0.0404413177787487,121
44,102667.15,117307,156.74,189,58.1076361052261,42.09,33,14.2942349048542,114.65,157,72.3446262655005,0.0969719471947195,0.12953795379538,0.136963696369637,0,0.0554919552446641,0.129323432343234,0.155940594059406,0.164191419141914,0.0453795379537954,0.0479435941462261,122
120,147706.845,117307,236.94,246,42.5820230480973,83.54,73,35.7481143106553,153.4,157,13.3666251038423,0.126567656765677,0.12953795379538,0.143564356435644,0.113861386138614,0.0110285685675266,0.195495049504951,0.202970297029703,0.241749174917492,0.149339933993399,0.0351336823829185,123
43,132091.995,136114,185.8,184,14.8242226021325,29.23,38,14.1313141782369,156.57,159,7.73847138612914,0.129183168316832,0.131188118811881,0.137788778877888,0.12046204620462,0.00638487738129467,0.153300330033003,0.151815181518152,0.16996699669967,0.135313531353135,0.012231206767436,124
79,163711.64,136114,329.18,305,89.95165705011,168.23,146,93.3248756990462,160.95,159,3.88567688421012,0.13279702970297,0.131188118811881,0.136138613861386,0.127887788778878,0.00320600402987634,0.271600660066007,0.251650165016502,0.415841584158416,0.212871287128713,0.0742175388202228,125
122,91604.4,136114,131.08,164,55.9412895702975,135.74,7,225.293954780429,-4.66,159,281.072700613743,0.0970214521452145,0.131188118811881,0.132838283828383,0,0.0563998556131414,0.108151815181518,0.135313531353135,0.139438943894389,0.0288778877887789,0.0461561795134468,126
189,155745.042,157936,178.72,180,8.24263368717852,18.36,19,11.8471067942321,160.36,161,3.66947550816878,0.132310231023102,0.132838283828383,0.135313531353135,0.127062706270627,0.00302762005624486,0.147458745874587,0.148514851485149,0.158415841584158,0.14026402640264,0.00680085287721,127
41,145465.876,170125,207.78,191,36.0663193844256,48.68,28,33.7755156073961,159.1,162,5.1138552141721,0.131270627062706,0.133663366336634,0.134488448844884,0.122112211221122,0.00421935248694067,0.171435643564356,0.157590759075908,0.216171617161716,0.143564356435644,0.0297576892610772,128
21,490295.68,197400,186.44,181,15.6278177257315,14.92,21,8.08125402809902,171.52,164,11.1739957856705,0.141518151815182,0.135313531353135,0.155115511551155,0.132013201320132,0.00921946847002516,0.153828382838284,0.149339933993399,0.174917491749175,0.14026402640264,0.0128942390476332,129
63,8780337.9,197400,177.07,209,87.8513729965203,266.4,45,399.02031542418,-89.33,164,484.975497766994,0.116889438943894,0.135313531353135,0.195544554455446,0,0.0709214295949163,0.146097359735974,0.172442244224422,0.22029702970297,0.0247524752475248,0.0724846311852478,130
102,126365.418,197400,185.44,199,15.404525112427,33.6,35,1.59544807043493,151.84,164,14.0264684857529,0.125280528052805,0.135313531353135,0.137788778877888,0.112211221122112,0.0115729938001261,0.153003300330033,0.164191419141914,0.166666666666667,0.139438943894389,0.0127100042181741,131
197,259914.798,197400,192.75,209,25.3737217919594,34.12,31,11.8724534749626,158.63,164,20.3488043477704,0.130882838283828,0.135313531353135,0.146864686468647,0.0998349834983498,0.0167894425311637,0.159034653465347,0.172442244224422,0.180693069306931,0.123762376237624,0.0209354140197685,132
52,1796227.876,212635,229.49,228,24.0804606654147,54.13,54,6.14908221779577,175.36,165,22.4443284325435,0.144686468646865,0.136138613861386,0.172442244224422,0.127062706270627,0.0185184227991283,0.189348184818482,0.188118811881188,0.216996699669967,0.164191419141914,0.0198683668856557,133
91,239551.522,212635,142.5,186,62.2275881524644,374.95,21,551.413214230746,-232.45,165,612.347088725591,0.0960808580858086,0.136138613861386,0.149339933993399,0,0.0638081453375468,0.117574257425743,0.153465346534653,0.161716171617162,0.0412541254125413,0.0513428945152346,134
126,971097.11849,212635,184.41,199,55.3236747685743,42.79,42,9.96285525582324,141.62,165,63.6021059304476,0.116848184818482,0.136138613861386,0.165841584158416,0.0387788778877888,0.0524769850911284,0.152153465346535,0.164191419141914,0.200495049504951,0.0858085808580858,0.0456465963437082,135
148,211586.378,212635,187.07,191,10.5392532271437,28.84,36,14.0279086902582,158.23,165,14.4031807654287,0.130552805280528,0.136138613861386,0.145214521452145,0.114686468646865,0.01188381251273,0.154348184818482,0.157590759075908,0.165841584158416,0.14026402640264,0.00869575348774231,136
143,320021.842,222107.5,172.38,178,20.1001432227673,10.6,13,4.82418151324422,161.78,165,18.10607353873,0.133481848184818,0.136138613861386,0.150990099009901,0.10973597359736,0.0149390045699092,0.142227722772277,0.146864686468647,0.161716171617162,0.115511551155116,0.0165842765864417,137
4,1350570.032,225834.2,162.62,192.5,68.3437213094535,159.06,30,193.747874279639,3.56,163,260.936708917327,0.101683168316832,0.134488448844884,0.16996699669967,0,0.0716768816543869,0.134174917491749,0.158828382838284,0.18976897689769,0.0544554455445545,0.0563892090011992,138
131,335484.03,247406.5,228.67,220.5,17.4784456003977,61.32,59,18.6351899113023,167.35,167,9.88456096417769,0.138077557755776,0.137788778877888,0.150990099009901,0.128712871287129,0.00815557835328192,0.188671617161716,0.181930693069307,0.212046204620462,0.177392739273927,0.0144211597363017,139
16,603839.662,265767,234.63,255,24.4042780651014,66.1,64,17.1402415031959,168.53,168,14.712363384706,0.139051155115512,0.138613861386139,0.165016501650165,0.126237623762376,0.0121389136837508,0.193589108910891,0.21039603960396,0.212046204620462,0.163366336633663,0.0201355429580044,140
171,288904.33,265767,181.81,184,7.8156731939576,14.22,12,3.377226164422,167.59,168,6.65467861543647,0.138275577557756,0.138613861386139,0.145214521452145,0.131188118811881,0.00549065892362745,0.150008250825083,0.151815181518152,0.155940594059406,0.141089108910891,0.00644857524253928,141
27,1284398.39,286279,238.49,218,29.802547176069,58.78,59,15.3994490259564,179.71,169,17.2130412152759,0.148275577557756,0.139438943894389,0.166666666666667,0.131188118811881,0.0142021792205247,0.196773927392739,0.17986798679868,0.227722772277228,0.167491749174917,0.0245895603762946,142
95,245950.059,286279,206.4,212,16.4942597912306,45.69,46,1.9316345723796,160.71,169,17.4247559871615,0.13259900990099,0.139438943894389,0.144389438943894,0.103960396039604,0.0143768613755458,0.17029702970297,0.174917491749175,0.183168316831683,0.143564356435644,0.0136091252402893,143
169,301218.352,286279,190.93,202,16.3560479037665,25.88,29,5.65199526760687,165.05,169,11.4780202776851,0.136179867986799,0.139438943894389,0.148514851485149,0.126237623762376,0.00947031376046622,0.15753300330033,0.166666666666667,0.172442244224422,0.142739273927393,0.0134950890295103,144
24,398294.29,308374,184.24,175,19.0645474558661,13.4,9,11.206058967173,170.84,170,8.2397410962562,0.140957095709571,0.14026402640264,0.15016501650165,0.134488448844884,0.00679846625103648,0.152013201320132,0.144389438943894,0.174092409240924,0.137788778877888,0.0157298246335529,145
192,11394629.01,332175,201.06,175,30.4358308245364,12.39,4,14.4696792003699,188.67,171,27.159110308095,0.155668316831683,0.141089108910891,0.197194719471947,0.138613861386139,0.0224085068548639,0.165891089108911,0.144389438943894,0.200495049504951,0.142739273927393,0.0251120716374062,146
154,263048.91752,385429,150.81,177,35.0320762107581,5.16,4,1.64973214844597,145.65,173,36.6312156445286,0.120173267326733,0.142739273927393,0.146864686468647,0.0726072607260726,0.0302237752842646,0.124430693069307,0.146039603960396,0.15016501650165,0.0792079207920792,0.0289043533092064,147
176,242158.103,385429,330.64,339,11.2721342300831,171.57,166,7.6544764746526,159.07,173,18.9252943881137,0.131245874587459,0.142739273927393,0.142739273927393,0.103960396039604,0.0156149293631301,0.272805280528053,0.27970297029703,0.27970297029703,0.256600660066007,0.00930044078389691,148
101,463330.6156,415177,195.9,200,47.8846467454798,40.56,28.5,21.6968647364991,155.34,174,29.9896345729351,0.128168316831683,0.143564356435644,0.155940594059406,0.0940594059405941,0.0247439229149629,0.161633663366337,0.165016501650165,0.217821782178218,0.114686468646865,0.0395087844434652,149
40,465208.925,419775.5,194.24,210,21.283141713857,25.18,26,13.3903176235893,169.06,174,16.3705944802369,0.139488448844884,0.143564356435644,0.151815181518152,0.117161716171617,0.013507091155311,0.16026402640264,0.173267326732673,0.177392739273927,0.136138613861386,0.0175603479487269,150
9,799065.71,447221,210.45,209,14.7493365712811,30.33,35,9.24203724972219,180.12,175,7.87180109792241,0.148613861386139,0.144389438943894,0.160891089108911,0.143564356435644,0.00649488539432543,0.173638613861386,0.172442244224422,0.191419141914191,0.157590759075908,0.0121694196132682,151
53,768858.88,447221,194.93,189,11.4364780550233,17.37,18,2.85916919486212,177.56,175,11.4215108059709,0.146501650165017,0.144389438943894,0.158415841584158,0.135313531353135,0.00942368878380434,0.160833333333333,0.155940594059406,0.173267326732673,0.152640264026403,0.00943603799919417,152
142,4800291.53,518919,242.43,234,12.3854386643789,55.57,57,13.7922939983664,186.86,177,19.4645598693906,0.154174917491749,0.146039603960396,0.18976897689769,0.143564356435644,0.0160598678790351,0.200024752475248,0.193069306930693,0.219471947194719,0.190594059405941,0.0102190087989925,153
62,836688.91,558969,233.02,223,15.5322928510932,50.99,45,10.431590521492,182.03,178,6.08434819264093,0.150189768976898,0.146864686468647,0.157590759075908,0.145214521452145,0.00502008926785555,0.192260726072607,0.183993399339934,0.208745874587459,0.179042904290429,0.0128154231444663,154
68,3261650.32,558969,183.36,216,71.718236554906,42.12,38,16.7388014728497,141.24,178,88.2119944202372,0.118712871287129,0.146864686468647,0.17986798679868,0,0.0689904304110423,0.151287128712871,0.178217821782178,0.202970297029703,0.0495049504950495,0.0591734625040479,155
100,1670975.92,558969,218.67,216,17.8252204712448,37.05,37,3.24854279685989,181.62,178,16.5186029198671,0.149851485148515,0.146864686468647,0.172442244224422,0.136138613861386,0.0136292103299234,0.180420792079208,0.178217821782178,0.202970297029703,0.163366336633663,0.0147072776165386,156
42,878454.603,648583,277.78,286,18.3184953729086,105.92,108,18.4712060934162,171.86,180,21.1235040711153,0.141798679867987,0.148514851485149,0.162541254125413,0.12046204620462,0.0174286337220423,0.229191419141914,0.235973597359736,0.237623762376238,0.197194719471947,0.0151142701096605,157
10,1176251.99,698641,268.17,248,27.7481658325502,88.43,80,29.6648807770257,179.74,181,14.283295321897,0.148300330033003,0.149339933993399,0.167491749174917,0.137788778877888,0.0117848971302781,0.221262376237624,0.204620462046205,0.263201320132013,0.202970297029703,0.0228945262644804,158
80,3632551.896,698641,187.49,187,30.5632297066428,7.55,6,3.59116480357901,179.94,181,34.0557534556842,0.148465346534653,0.149339933993399,0.180693069306931,0.108085808580858,0.0280988064815876,0.154694719471947,0.154290429042904,0.183993399339934,0.118811881188119,0.0252171862266029,159
158,1033119.73,810646,213.55,211,12.5990018844688,29.44,27,5.51823423668379,184.11,183,7.97330774294059,0.151905940594059,0.150990099009901,0.159240924092409,0.143564356435644,0.00657863675160115,0.176196369636964,0.174092409240924,0.191419141914191,0.164191419141914,0.0103952160762944,160
170,641968.34,873213,256.84,266,12.511586549267,78.93,82,17.1106057251878,177.91,184,7.53321936089704,0.146790429042904,0.151815181518152,0.153465346534653,0.139438943894389,0.00621552752549261,0.211914191419142,0.219471947194719,0.222772277227723,0.196369636963696,0.0103230912122665,161
37,614858.79,940608,352.07,360,31.1322545397418,175.16,175,24.8025414142596,176.91,185,8.30248228671475,0.145965346534653,0.152640264026403,0.152640264026403,0.138613861386139,0.00685023290983064,0.290486798679868,0.297029702970297,0.331683168316832,0.256600660066007,0.0256866786631533,162
64,859222.22,940608,195.63,193,4.53639602425636,14.35,11,10.5336162217479,181.28,185,8.86039878711261,0.14957095709571,0.152640264026403,0.156765676567657,0.137788778877888,0.00731056005537344,0.161410891089109,0.159240924092409,0.167491749174917,0.157590759075908,0.00374290101011251,163
164,11830455.32,1013210,282.74,288,23.664156930521,82.4,83,21.2155841329201,200.34,186,20.9411006628042,0.16529702970297,0.153465346534653,0.196369636963696,0.151815181518152,0.0172781358603995,0.233283828382838,0.237623762376238,0.249174917491749,0.202970297029703,0.0195248819558754,164
67,1339118.1,1091410,331.65,319,16.9648329067974,145.86,129,19.3082491399009,185.79,187,11.7191848235828,0.153292079207921,0.154290429042904,0.164191419141914,0.137788778877888,0.00966929440889668,0.273638613861386,0.263201320132013,0.296204620462046,0.260726072607261,0.0139973868867965,165
123,846128.88,1175640,181.48,218,84.0096771722512,250.14,42,426.096826384034,-68.66,188,509.766815774278,0.122062706270627,0.155115511551155,0.157590759075908,0,0.0615747677826801,0.14973597359736,0.17986798679868,0.193069306930693,0.0123762376237624,0.0693149151586231,166
179,7465285.2,1366555.5,244.11,230,39.3771956258129,49.19,42.5,17.5330539210367,194.92,187.5,21.866759053759,0.160825082508251,0.15470297029703,0.18976897689769,0.144389438943894,0.0180418804073919,0.201410891089109,0.18976897689769,0.254125412541254,0.172442244224422,0.0324894353348291,167
141,1159249.63,1469400,224.08,220,12.0316753663491,37.98,45,11.8321424923636,186.1,191,7.26344104110275,0.153547854785479,0.157590759075908,0.159240924092409,0.144389438943894,0.00599293815272504,0.184884488448845,0.181518151815182,0.200495049504951,0.176567656765677,0.009927124889727,168
11,12288695.3,1582810,269.66,267,7.82281046915772,63.62,74,16.2578838684125,206.04,192,19.7601374059755,0.17,0.158415841584158,0.193069306930693,0.156765676567657,0.0163037437343032,0.222491749174917,0.22029702970297,0.234323432343234,0.216171617161716,0.00645446408346347,169
200,8688685.0144,1836570,522.79,496,122.151032113792,344.53,375,123.259638506887,178.26,194,44.859966179842,0.147079207920792,0.16006600660066,0.192244224422442,0.0940594059405941,0.0370131734157112,0.431344884488449,0.409240924092409,0.575907590759076,0.288778877887789,0.100784679961875,170
75,4374450.2312,1978320,177.2,198,57.8399044384977,9.76,6,7.76565866784361,167.44,195,65.2795573365859,0.138151815181518,0.160891089108911,0.176567656765677,0.0528052805280528,0.0538610209047738,0.146204620462046,0.163366336633663,0.181518151815182,0.070957095709571,0.0477226934311037,171
85,7170369.86,2131000,231.64,233,12.5122323985754,31.14,27,8.98260946091239,200.5,196,19.0642189571051,0.16542904290429,0.161716171617162,0.185643564356436,0.143564356435644,0.0157295535949712,0.191122112211221,0.192244224422442,0.202970297029703,0.174917491749175,0.0103236240912338,172
198,1268013.92,2131000,236.68,244,31.7671070591751,58.84,48,16.0048729953086,177.84,196,21.8293288023154,0.146732673267327,0.161716171617162,0.163366336633663,0.117986798679868,0.0180109973616464,0.195280528052805,0.201320132013201,0.233498349834983,0.164191419141914,0.0262104843722567,173
18,17804382.58,2472650,253.8,251,26.3147229980604,53.04,55,29.9426792455859,200.76,198,32.7821459167805,0.165643564356436,0.163366336633663,0.200495049504951,0.128712871287129,0.0270479751788618,0.209405940594059,0.207095709570957,0.235148514851485,0.180693069306931,0.0217118176551653,174
134,11698808.1,2663490,280.02,248,38.5607169135753,71.26,49,31.1307506553189,208.76,199,14.5928722050157,0.172244224422442,0.164191419141914,0.195544554455446,0.164191419141914,0.0120403236014981,0.231039603960396,0.204620462046205,0.278052805280528,0.203795379537954,0.0318157730310027,175
182,17252003.2,2979775,238.68,259,36.7098588579926,36.9,35.5,15.3744507990932,201.78,200.5,28.0816198560086,0.166485148514851,0.16542904290429,0.198844884488449,0.133663366336634,0.0231696533465417,0.196930693069307,0.213696369636964,0.226897689768977,0.146864686468647,0.0302886624240863,176
124,3072144,3862730,232.92,237,7.92602158600506,32.82,33,9.30773546003212,200.1,204,4.87728190572155,0.16509900990099,0.168316831683168,0.169141914191419,0.159240924092409,0.00402415998821909,0.192178217821782,0.195544554455446,0.198019801980198,0.180693069306931,0.00653962177063124,177
159,7891146.54,3862730,234.1,233,12.2503349778978,30.3,29,9.86422983831127,203.8,204,19.9858535828306,0.168151815181518,0.168316831683168,0.186468646864686,0.142739273927393,0.0164899782036556,0.193151815181518,0.192244224422442,0.21039603960396,0.17986798679868,0.0101075371104768,178
165,11491707.6,6500020,228.34,216,18.8884123528718,12.67,5,10.4059569187048,215.67,211,8.52335472437794,0.177945544554455,0.174092409240924,0.188943894389439,0.171617161716172,0.00703247089470128,0.188399339933993,0.178217821782178,0.212871287128713,0.175742574257426,0.0155844986409834,179
97,9876618.9,9426670,162.48,225,95.6772225197351,345.99,10,471.053118345511,-183.51,216,566.634517715491,0.120420792079208,0.178217821782178,0.188943894389439,0,0.0869385443446429,0.134059405940594,0.185643564356436,0.197194719471947,0.0247524752475248,0.0789416027390554,180
39,11690294.96,10154200,495.28,516,33.1626173864367,286.12,293,12.4472868326776,209.16,217,22.9899934314866,0.172574257425743,0.179042904290429,0.187293729372937,0.139438943894389,0.018968641445121,0.408646864686469,0.425742574257426,0.426567656765677,0.360561056105611,0.0273618955333636,181
84,11542988.8,10937900,219.65,222,10.8928435407859,5.51,5,1.80624617716557,214.14,218,11.5775994092389,0.176683168316832,0.17986798679868,0.188943894389439,0.165016501650165,0.00955247476009808,0.181229372937294,0.183168316831683,0.193069306930693,0.169141914191419,0.00898749467061541,182
145,88533870.5,14726200,273.65,255,34.6253760509062,43.69,33,13.64906109177,229.96,222,21.3389765263454,0.18973597359736,0.183168316831683,0.217821782178218,0.168316831683168,0.0176064162758625,0.225783828382838,0.21039603960396,0.272277227722772,0.194719471947195,0.0285687921212097,183
150,19783108,18423700,441.83,430,25.2886587747603,222.18,214,25.4230389428744,219.65,223.5,15.2794673078652,0.181229372937294,0.184405940594059,0.193894389438944,0.161716171617162,0.0126068212111099,0.364546204620462,0.354785478547855,0.403465346534653,0.350660066006601,0.0208652300121785,184
118,19474456.5,21212200,271.94,273.5,27.9869450085051,51,47.5,16.0176670138212,220.94,226,13.5093084257268,0.182293729372937,0.186468646864686,0.192244224422442,0.164191419141914,0.0111462940806327,0.224372937293729,0.225660066006601,0.256600660066007,0.192244224422442,0.0230915387858953,185
73,50047949.2,23005000,232.7,236,18.2659920247017,7.5,8,0.870388279778489,225.2,228,17.8761169037226,0.185808580858086,0.188118811881188,0.212046204620462,0.171617161716172,0.0147492713727084,0.191996699669967,0.194719471947195,0.218646864686469,0.178217821782178,0.0150709505154304,186
116,14398081.8,24780600,180.46,234,91.4745005038248,71.09,6,131.114114457983,109.37,229,222.122618561838,0.145024752475248,0.188943894389439,0.190594059405941,0,0.0735501776196311,0.148894389438944,0.193069306930693,0.196369636963696,0,0.0754740103166871,187
119,89545128.612,30972600,225.46,243,47.7075306932615,11.16,11,1.44053861980563,214.3,232,46.3339873509542,0.176815181518152,0.191419141914191,0.215346534653465,0.111386138613861,0.0382293625007873,0.186023102310231,0.200495049504951,0.226072607260726,0.118811881188119,0.0393626490868494,188
196,29857883.41,44918100,302,297,17.8149863141608,81.51,83,16.3876616558146,220.49,237,24.7649536501268,0.181922442244224,0.195544554455446,0.196369636963696,0.144389438943894,0.0204331300743621,0.249174917491749,0.245049504950495,0.26980198019802,0.228547854785479,0.0146988335925419,189
144,84732266.5,94473000,306.12,320,32.8511426857206,72.8,73,11.3163866167874,233.32,247,22.4350375326387,0.192508250825082,0.203795379537954,0.213696369636964,0.164191419141914,0.018510757040131,0.252574257425743,0.264026402640264,0.284653465346535,0.20957095709571,0.0271049032060401,190
140,580757330,387966000,319.47,318,22.3599818398582,49.94,57,18.4373468149774,269.53,266,7.29252419200026,0.222384488448845,0.219471947194719,0.229372937293729,0.215346534653465,0.0060169341518154,0.263589108910891,0.262376237623762,0.284653465346535,0.235973597359736,0.0184488299008731,191
29,81705981260,1019870000,320.3,323,48.6017624488178,31.05,35,11.0758404838749,289.25,279,42.0736187407192,0.238655115511551,0.23019801980198,0.293729372937294,0.202970297029703,0.0347142068817815,0.264273927392739,0.266501650165016,0.322607260726073,0.215346534653465,0.0401004640666813,192
77,1627590414.3,1716200000,345.43,360,48.7672797658181,89.56,102,16.319610809382,255.87,286,40.3814276242148,0.211113861386139,0.235973597359736,0.245874587458746,0.165841584158416,0.0333180095909363,0.285008250825083,0.297029702970297,0.33003300330033,0.225247524752475,0.0402370295097509,193
136,11366453850,1991340000,350,334,20.6000882610642,51.06,53,3.4313468804744,298.94,288,19.3843735878655,0.246650165016502,0.237623762376238,0.271452145214521,0.226897689768977,0.0159937075807471,0.288778877887789,0.275577557755776,0.315181518151815,0.271452145214521,0.0169967724926273,194
174,34448803300,21497200000,390.82,406,22.1288147998135,82.39,79,8.82363103526347,308.43,320,25.1963020374744,0.254480198019802,0.264026402640264,0.281353135313531,0.23019801980198,0.0207890280837247,0.322458745874587,0.334983498349835,0.340759075907591,0.295379537953795,0.0182580980196481,195
31,48450411589000,4.20659e+11,394.46,380,35.0619711109033,16.73,20,5.22398315464359,377.73,360,39.5407614770103,0.311658415841584,0.297029702970297,0.366336633663366,0.277227722772277,0.0326243906575992,0.32546204620462,0.313531353135314,0.375412541254125,0.296204620462046,0.0289290190684021,196
188,5460406497000,4.20659e+11,382.49,379,35.589549879228,27.4,23,6.81056813957825,355.09,360,40.2198742269078,0.292978547854785,0.297029702970297,0.338283828382838,0.261551155115512,0.0331847147086698,0.315585808580858,0.312706270627063,0.357260726072607,0.288778877887789,0.0293643150818713,197
190,21755389100000,4.53126e+11,428.62,427,17.0831478186527,46.48,58,16.5367542892867,382.14,361,31.016457019792,0.31529702970297,0.297854785478548,0.357260726072607,0.292079207920792,0.0255911361549439,0.353646864686469,0.352310231023102,0.378712871287129,0.33993399339934,0.0140950064510336,198
