"","seed","merit_mean","merit_median","nutrients_consumed_mean","nutrients_consumed_median","nutrients_consumed_sd","moves_off_path_mean","moves_off_path_median","moves_off_path_sd","base_score_mean","base_score_median","base_score_sd","task_quality_mean","task_quality_median","task_quality_max","task_quality_min","task_quality_sd","coverage_mean","coverage_median","coverage_max","coverage_min","coverage_sd","seed_order"
"1",146,144807.622,166124,132.81,131,3.10650994532515,4.46,6,3.45364687941265,128.35,125,6.55416437900902,0.129817154005578,0.133399209486166,0.138248847926267,0.119502868068834,0.007165641057258,0.134563046150084,0.134387351778656,0.148617511520737,0.125239005736138,0.00919018281956807,1
"2",48,36623196.43,244039,192.57,210,68.4313790330404,59.21,66,21.4717549964194,133.36,144,88.3009683418082,0.145082796913812,0.137667304015296,0.209677419354839,0,0.0648627165783202,0.192896661655967,0.200764818355641,0.259216589861751,0.024703557312253,0.0715466892537681,2
"3",77,579418.85,483581,169.68,171,6.90173452067952,25.05,24,7.04584554144777,144.63,147,13.9411859849393,0.146536266779421,0.145256916996047,0.154356060606061,0.144009216589862,0.00372463975067795,0.172709817550785,0.16897233201581,0.184331797235023,0.165391969407266,0.00780558268925535,3
"4",44,7504469.3,1666280,189.48,194,17.9446286383892,24.89,14,21.3824694551401,164.59,161,21.5355449657002,0.165152740331084,0.158986175115207,0.190248565965583,0.152462121212121,0.0143048329545709,0.192147905970883,0.191699604743083,0.225806451612903,0.15719696969697,0.0273040314077804,4
"5",35,3304135.86,2800110,179.42,176,12.1340825609504,17.21,16,10.1077977699188,162.21,151,16.8296845730478,0.163407154635108,0.164746543778802,0.174242424242424,0.149209486166008,0.00944545164405895,0.181641745697183,0.184512428298279,0.202764976958525,0.161067193675889,0.0155085820902383,5
"6",110,53210094.4,3429310,174.93,241,99.5835018383258,233.33,32,357.432569186345,-58.4,169,453.480680153772,0.139247220889164,0.16699604743083,0.211281070745698,0,0.0791712039637923,0.168676164074446,0.238142292490119,0.241873804971319,0,0.0964670115410076,6
"7",40,10131271,3748660,191.2,189,10.4233614849752,15.17,13,6.44487894738642,176.03,173,10.8166118035682,0.17420952650384,0.16798418972332,0.188940092165899,0.163825757575758,0.0104882426826381,0.189604142891326,0.178977272727273,0.222350230414747,0.176877470355731,0.0162062763482965,7
"8",43,15248350.877,4896500,162.51,175,58.6825899533785,11.35,3,14.9256575240507,151.16,173,54.6645823697261,0.152068512214738,0.170948616600791,0.193181818181818,0.0583173996175908,0.0550276803528049,0.164567691860994,0.172924901185771,0.231566820276498,0.0611854684512428,0.0632625998634741,8
"9",91,12722867.7,7141575,178.53,174,8.82999365111821,5.03,5,1.86111186491768,173.5,167,10.1119990730085,0.175385423294348,0.174096666956371,0.192396313364055,0.161067193675889,0.0119949411173725,0.180590046700783,0.177911705486992,0.200460829493088,0.16600790513834,0.0130035958877158,9
"10",193,7489847.4,7655520,182.62,184,4.7370877129308,6.69,0,10.6587991818966,175.93,184,15.0374985830877,0.173923735492442,0.175908221797323,0.181818181818182,0.163594470046083,0.00647550286977856,0.181243462136765,0.176136363636364,0.19815668202765,0.175908221797323,0.00784169848950321,10
"11",31,7574220.8,8772250,199.91,193,14.1771583253421,27.11,39,19.671491447208,172.8,173,13.9233108799088,0.175441347673393,0.17741935483871,0.178030303030303,0.170948616600791,0.00287353684267212,0.204132383942641,0.222350230414747,0.226284584980237,0.183556405353728,0.0202286391639855,11
"12",53,8092049,10805000,127.86,192,92.2417793550507,489.66,8,676.878817616103,-361.8,184,769.114589983347,0.119520250304189,0.179732313575526,0.181818181818182,0,0.0862205174041234,0.123538837329988,0.18546845124283,0.189723320158103,0,0.0891312670281942,12
"13",99,50223174,18343800,198.58,200,8.60253662378931,17.61,20,9.70670392100743,180.97,180,9.36084149718141,0.185781318738292,0.185606060606061,0.207373271889401,0.16501976284585,0.0169300293098696,0.204677602226449,0.189393939393939,0.240783410138249,0.184512428298279,0.0261064424705912,13
"14",49,30600085,25806200,192.26,201,16.0721982179027,1.92,1,1.6918103387266,190.34,200,17.7640085566293,0.190046294553326,0.189393939393939,0.197628458498024,0.182027649769585,0.00536261253192532,0.192112079021484,0.190340909090909,0.198616600790514,0.18778801843318,0.0038849334838386,14
"15",104,27032771.28,36091700,204.78,202,8.91325196581251,29.86,30,11.4715458259279,174.92,172,20.2118477106569,0.178099015405434,0.193116634799235,0.19815668202765,0.143280632411067,0.0218593246694243,0.208730539649798,0.208413001912046,0.232718894009217,0.190711462450593,0.0169999680941616,15
"16",170,291783964,45355800,195.36,240,107.720131204277,210.74,64,324.261853906669,-15.38,198,431.277331852367,0.162543487077945,0.195652173913043,0.231060606060606,0,0.0901103777089257,0.188650527639014,0.229445506692161,0.258893280632411,0,0.104236649229749,16
"17",67,66223919.9,69954200,230.81,226,12.3310358220404,37.63,32,25.3375813822675,193.18,186,15.5494519049854,0.196201271732017,0.200460829493088,0.205533596837945,0.176136363636364,0.0112094862812926,0.23665743319579,0.222332015810277,0.286866359447005,0.206439393939394,0.0334985352778028,17
"18",147,147299097,69954200,298.92,309,22.105203007437,90.69,98,26.9236462477267,208.23,211,17.2491282168817,0.206666193797279,0.200460829493088,0.214426877470356,0.199810606060606,0.00693994148919234,0.298034241869591,0.292613636363636,0.342165898617512,0.260869565217391,0.0276453288692288,18
