genome,merit,merit_given,gen,nutrients_consumed_mean,moves_off_path_mean,map_idx, seed
"[59]CvHbtLPyKugdIjKasEdMEIOHuKJHOHOQuHKQqDCrlrFxDHLaBMLHtIDoMoL",8.12421e+06,602111,3892,220,6,0, 108
"[46]bGwQOOKODMQlaPFIuAtfcPeePGPAxHKcRAodMgIIHqBPmI",22854.6,2851.3,2609,147,12,0, 109
"[88]bmteKcoacqKkLHvfERolDPDxsbKzEMxQJspbBidFfbJyQfLeIyDpoDqabcdIjQmJehbsNMtIloreLevaIgFxHDee",8694.03,555.665,5460,142,20,0, 11
"[99]OHuKIHDlPicHGIyDnzKbHQnHQIHNqgimzCkpcMbIKaMibquwlPIxeriahqBKfdKcfOLLfwRAgGEEIHecxInGbQdxrKuIICeQwAR",38458.7,1694.83,3788,159,17,1, 110
"[92]MIOrkxynmscKccqcccIhcRAqbFaodEcwFffaPclKrIhcFfbOMcGLacEjcLwLwIMzHsfNIKzrcbcHMrNIfHPdcpPcsNcx",5.22334e+08,75092.5,408,349,79,1, 111
"[47]dIFOfMhchcHQbGHRonPfdoscdQIodBIricKHOfOHocMhHQh",21217.1,10088.8,1482,145,11,1, 112
"[84]AvPhhjiyjmKOeHcKcoHjccmvezcIkHdIHgcqRRoKnRrzfKyxmhcRasxPGncHoAHKpHiAicRgjPdvxNoPrKEg",6.51425e+07,18286.5,1081,345,103,0, 113
"[85]ybOzHNsAHDByNPGfnruBcudxhHOMldMMIBdteopHLfAIfpaaBNIHgKsHiHgdARDpxiPbKdrQFlyzcKjKFuAhp",146619,21217.8,2537,259,99,0, 114
"[39]QLPcGKhdpCQsisOcHaBInfcmBcPIjcbncKpuHBH",93855.4,3562.81,1799,212,58,1, 115
"[103]jbuHncIOzKzbokHHHxKcFrbCFafFqckMfQhulPOFvyEMenQEfvpHEplafbPAnpiOGhPnIwwaFbBhvtItsxhrAepebcgyIdHPKMeBQpq",3.86273e+06,15759.6,1583,296,92,0, 116
"[71]OcNIIHEDGopOPsDhuJxQDLQcMkEJvBcvHKcRjcDPFklRpwsnAOkuFwwaqOQjldMqGtQPFGI",5.21193e+07,108902,3094,243,4,2, 117
"[80]KoEkFBbvpesxaIQHEsFLuMNvAIoMlwwhObRfFKxgFklNkLdvyvnpsHJMDavKcocgNcHROAvinOerMGIw",8.12421e+06,602112,2005,231,17,0, 118
"[102]RHHqGHydMHryGCgnhChGtJzuPdkufQKMafCGeBpfvHtkbEivbCnFbbMfrsNbxPbtzDMwzIgvGBcdojKLFxBHnHcwKcNcHIBPcdGjcK",1.83657e+06,35703.6,2699,234,40,1, 119
"[61]mdHpdbCEpQIDwsOdlBhEeHOJQeAHicccHDytOJocfDJhIeaaEPduHKHKcGnmI",87130.6,1168.96,2639,153,0,1, 12
"[70]sexsezaofosIIsboQHADcdhtKBnocHdcLaEJKtcAtmgPzFdbnOcjtNElcHLKcPGoRytILp",7.06321e+10,4.84908e+08,1227,362,26,1, 120
"[94]fAInEcKccnLeQdBceMcwBMenjHgcMkfbrBeRIApNPmcpJsbsvHrbiHpBfOczLOzvtyeOQKHsoaOGacxHOKPjPgtIPfcONr",3.86273e+06,157937,1477,241,37,3, 121
"[80]yuJzcFaIfwQQKcNQOcicIpfCrNHDyHNdIHgQvDBxHBuHgcRcjndoHnxBBBMDfQKAPiLPKxMFFdqqOPje",7.03239e+08,170126,866,326,52,1, 122
"[95]nQPDOfpHdxpFjcOaEIlmzceKnyFkcgcJQIMteuccRwmceIrccPCHhicrBcgMnctxtMbFOKPGsuMlftePKvOHcIikBKHdBHM",558969,935.459,815,288,110,0, 123
"[93]iOIzesdbPMsaLOdNHtEaFgcDBeCLfBApaBIocHqqJDIsycMxarfgeoAORxeDvILLoKcQyQcJPHPRibcAHCzHCqnKztQoc",10087.8,1460.58,1411,139,15,0, 124
"[101]ENFbgauxeIHOHrefnMcLKcrBcsncdOHrKcQcsgcuDcjFcLcJydKkRLMeyFvIoCAotMqByGphkrwHaAmcdIicjvBLievAnmhcnQmMG",1.09141e+06,356.473,602,222,35,0, 125
"[90]BeBgEllvPBvgDqyMmDfdDIMhgtMprLyetnDxbaNuaDELPwHDGpnkbIcaQeIiKcamHPcLhrgcicNicRwanHzHQJwEJo",2117.07,1460.42,2255,130,27,1, 126
"[98]heHGpAvIEnDCfHAcCPHDRlvFJzqwPuDoJpuKbjKclhpkHFHoHPeIHQjLaeIqMuOsGuRpvNrcxHqJwmOQdlHnEHvtxmljOPmlJl",10087.8,5566.3,3213,135,11,2, 127
"[100]zcaPfusBcHuNNckcccHPbKtnIAvgckovHPhDafoHBMOPaphFIHoRgnuRMxFFAbsmMhimlsxAcassfLPDdpfjOQGOnyHxKMkvgsrp",1.01321e+06,2647.07,1730,224,38,1, 128
"[86]wrlCcmndDcukvzMAExBzPzpycNcIydycnHicnINamHcHyQrKcqPFnMAhEEcAcfqczbmRyarfceqlqJFPmsGCjI",752563,24619.2,631,247,65,1, 129
"[85]wbQzAIHHHKHykmICKecQoutglMiklRphKwjEqBzjrirFfjeHlEPnQmQCpszLMLIbBKHMBoAheHJnHOPEoIQpH",1.47262e+07,481738,1638,268,46,3, 13
"[63]GwcQMonIRdfPAbxwGjkffzLhGihAHvcLkzHezcwtHKcRuchtBpLMHaFxINgIQHQ",101099,4134.65,1909,174,19,1, 130
"[102]NdyKyfvzideIvbOcytlHjtcgcHmMcgpdhLcKcRsNeIhsNLwzKnyMRfAbnNbxByQqPrOcQdPLrxepHLMolqhGvqCFFjmhrLtfniRfbA",7.5421e+06,385430,1150,258,45,0, 131
"[86]ycfzbKxkFPdfNmcKoKuAJwAzngPrPaDMGssccKcJIQdelNcHlcRhphIgmiMELFINOOyKxbiIdHmcQHaBacQmAi",1.47262e+07,136115,1097,237,15,0, 132
"[89]LgqdacBcjhPBmccpenOciNbKOgoPkcLHoQcccGwOcuIpjocItPwwcQsEHCJgRJbKCEOHrFdAjudiGBklKcoctHnIH",1.4694e+06,3307.74,974,211,20,0, 133
"[68]pLAMktsLIKohQGHqMdzwrxfiFpRFxHIMzmfGrgpmlIlBJlAByLIyuAsrIJqqaQCEkNkm",1459.8,867.644,4772,100,2,0, 134
"[95]fGHzcdvkPPLPRKcvlMoPckpeRDecIOklmsfeyFcHbIHlcRqLgdsDeDEbRGNnstBOfumGpJzFzMDOzPoyvBHdstQMddcKKef",44624.4,1460.16,826,206,62,1, 135
"[101]hHhPFQIocIKrOGIbMqAzEHRtCLCfLBcRAIkEulhxNpQajAhbQBbliipAbnMqQasEjlxKnOgBLmMvEwmstzKioEfOomnxOCnPvHBcl",5166.54,2851.3,4611,127,12,1, 136
"[51]aNpicjcIAPsBHdmKmrlcMHLcpJsHKcRNvfFzsnbzdKOGMqjEIIn",1.17821e+07,12609.5,1769,226,7,2, 137
"[52]OHywKIydBwouNcKjLOMoNHrzcHxbKcbHdocQIRpCjuAxlhrreNxK",11705.1,4796.81,2479,193,67,3, 138
"[83]IofgjOcPbPaHoBgzwHQrccQaKclcRywIRhLgbghsNscIsjbvnrIhHmccjJNvyotKNOGwHzNPwNAJCcpIPwn",5.61419e+07,2.13101e+06,888,246,6,0, 139
"[86]OqkmdkLwKcIhcHLRcJMcCHBIHIqHdjqcyQgKinJpLbpAHjeywODgwDGrimCiiInooFHvihfomferrniiwxCDzf",55774.8,16975.6,3916,153,6,2, 14
"[93]ftHLmpdojvFsgcDxFdyaOyQyKHoQjyjaDPLLcsssIHbOubcQctOiaAIwFcQFNIihroMeReKKaxegNzlKBnHQjtcEcPFoG",3.09049e+06,1.36412e+06,608,230,29,0, 140
"[70]codcNOHOpIymMcmgofMvHHvppLtrnctHkOMogfALilKizFHollMOHoHIdIKMhbxzPQPkyc",8.75124e+06,69712.1,1125,587,372,3, 141
"[96]eRHyPbBchdPHDffxHaPHHgKccPIPGpdHnxHAaIcHMHoinzdjPcdLkhcuHwpkaEffOcpaIrOxlcgIncHKxccHCecczEnwzbDl",21217.1,3308.26,2234,220,86,3, 142
"[62]vOGuyIkMFezHawcqbIJmKbkcHKcRNfrfBqOdyaaibheNuNBaiIAxuxpCtKPsyF",101099,4453.69,2696,173,18,0, 143
"[93]FAQLeDufnLcKdMyupnLdpKLOAnOkQDojtKOEOIcczIBcbmeBcHociPQOcHkHqsKxaufjaJRjzPbQueEJHCEemhGdoLGtt",2.47806e+07,1.98265e+07,820,284,55,2, 144
"[115]iPgpugbegioeKFJmOIGvMajIahHKRJoKuNHznIHHjPgmgKCwNwxzbefvxurDPqGsCuzzsJBGxvubdHCerEsPbdAmJIduApKtexEJlLwrOxzOnDPgiBG",146619,1355.61,3442,224,64,2, 145
"[73]eEdlLimcBIwHKcRjvweMNqJJRdIflDnMkmneczicueDDwPxkgIjtzhgHxFqgjiCxNovGxepfr",481738,15759.5,2217,224,48,2, 146
"[98]OvcCffcotccmpbFpuachcINrapdlcKcQIafoHenHcciccczcoHumsccccnOcwFPoFIcOpfELchMnnocHLqKQqaFwHHccyBucce",4.83849e+07,13582.3,433,248,10,1, 147
"[48]PisiyQAIOHorKcjQGuehLPcHdNMzctHKcncIHgciqcagEbbr",229046,412.852,2419,198,32,1, 148
"[88]IOzbGPgicIhHkePBGHsMkpJIHwcCxwFvzzCpQuhklMtMPpxmbjFlqewOQgvzJCetsGoqdItgHcHNIKDRmiDnRjjo",15759.1,2646.47,3423,140,10,1, 149
"[43]kxnEKItzczhOdGywaqnkGfdJOyjktabtIbsHbDIcKcq",752563,12608.9,2890,203,21,0, 15
"[89]acQccvztaIKIcBLyKpDcLtcezctxMMrprbfnRbHsIesHNapGFnhmcuewHQdfOsMcHqccMfaHcBcHcROKztCcnHluy",2.47265e+06,752563,605,226,28,2, 150
"[68]mhicQLHQjMbInicmcxDgLfQNzswFyidNBoMrgwkIKDDvIHNxDRrpypMGvdIgKxHHObDo",1.09379e+07,3838,4128,316,98,0, 151
"[67]ojdOwOlLNKcfgABcrdnFatrvcjchIvcbiwnRPPFQIooHhcInHcHuOKhyKHjmtFHbKOG",117307,41428,1676,157,0,0, 152
"[99]tpNMOEQAxeIEtEpcofMKrOtKcsncHdBrFcOcJHgcycIemcHHNqoceFHhMQRzeynFDmFsNrPnKzoGwHzddsrEsdgnQKJLJvKhelK",1.01765e+08,1.36412e+06,1358,352,104,2, 153
"[86]oHlPCOFmcInaHnKeHpluHMwjQcyLpGQpHgxbsIKIobzyeEcOJOFRdFcyczjHNPHqRdBsphMdOjsczGMoOMLcbn",2.47806e+07,3070.82,1682,421,192,1, 154
"[33]jIgywkzhhisHmKcqAGNsNdPLaFyjOxLvI",1.01321e+06,4452.98,8357,204,18,0, 155
"[57]zjcscpIqRzlOePKHoafRryycBDeemInQkBfILIDccrcyckfcQnIHHlcHK",385429,5166.91,2308,282,109,0, 156
"[100]PDHClNQhNjQKogFqFfyxebBBdnIiElxxGtgusjxruwLKgfJLMFNoJgEjEEAtbQmIfakcvbFGrvmmrqBsQwcIcHKLoINHKcRcJiBG",558969,1694.59,3335,269,91,1, 157
"[78]tHRCiGHhfinCIiGmtIjjnaeHjchbOKHuNLpafhHKcHxaPCnckMKRIjaeffLKeFernlOGpdmuMBplvj",21217.1,1966.38,2911,139,5,0, 158
"[93]xcHLKDepyxgiHncIirMBxtPaJLncEDeroKQQIPmbFAcIIPIfmPNBQsijpuxHKuBiztHgFowaOgFtOGPkgKnirxgnHPGhn",5.20054e+06,3563.29,914,341,133,2, 159
"[97]LhkeCLeRLrphokBecDtpQLxFhCsrGnoxCAwBchpcHyxeJykxfAwdcFhGokfvdcyIBlQoHLcneKEEcRrdHKOCkArKPjcFHqtKs",1.58281e+06,356.473,598,236,44,1, 16
"[68]yipvPhNgIDiGcKsyoEpMhbumMqhQjzIfnDNHlfghaGjrMnHNrxaHadJnzaftHKQqyIvn",5.21193e+07,940609,1854,243,4,2, 160
"[91]tgBlEmBcKswfnIqatxjdetzmqRzjkhmKbxPofvLLcmwLcHgcIrslcHfOJFQsgcHmfbOtacFHNIhsexcKRMNRatHhqAJ",1.09141e+06,117308,746,297,110,1, 161
"[59]IOHvHHKmcNMjmciQqMDgckccckMcJRwaILChQwlFIeMGPkoiEReqMajchIA",1.10099e+10,38459.1,3801,407,96,0, 162
"[91]IGKicccBHocLKncbFhcNReBsvohOOfremONhbmsAIvcEnIwtMMQDIguwAEgKygndafHLCrlJdNQHxuMspHwcqAwatvt",2.29548e+06,4134.65,765,219,22,0, 163
"[93]sOcNuPihbbNNIyIAsmQFlMziOfKMsEALPEeMIzMRrHKcbRcopFJbcpcfcqOOhfQcRLaAwoHKclcQccccARAItmgmfhyca",6.14077e+14,93856.1,390,548,90,3, 164
"[51]yidHHMPhzfILioeHKcKfDacIbHHmcoIOohcnAOcBdIncBeFHqcr",183256,4134.06,3195,206,43,1, 165
"[79]KQRxKzmIgQphAhxfjcfocGIInOLoEBcdDDDrPcQuyiydaQoRbglPjNBJivOvErMAlfHzJvuHPPibCck",5.21193e+07,6458.15,882,243,4,2, 166
"[132]vsyJHHciaoJyKcqfRzLKPDKkvenMrbHJlfqltesPorPucsBtFmkAuEfoKmLwEJzrsFflzlyvzvcqCwxkmJbCQDAyjiiGlqsIqQirNGssyGywMFEbbvPQGnGbMqwsvugeoHlm",13581.7,644.482,3965,153,25,3, 167
"[103]aiKcRcQfCGHOdNHRHOFCDmcKimAIrEDhqOKvuMEuDhKrzEqlrondybDyclhyPEIlijEfdgtzggPjfuxRojFdccpqxwIHOxdpaefbpmN",10087.8,306.808,3079,138,14,2, 168
"[91]jIxooccrcHhzxuMiQcJhxHsEuBetxOgbuHKcnribBQqhLPMAptcnwAkEsLchCfgjcwBhEvdOccQrdcsIpGzIxirPdEO",481738,413.222,463,182,6,0, 169
"[21]IMHgPJPHOGNtHKcRIwKIj",8.12421e+06,602111,11223,220,6,0, 17
"[75]cHNKrENvfsIOHHmRaBKRicqcHHqHkGICIHoxbyikCwLhauvroeDIqLIhhBbKpNvdxAoEAJqoNCE",93855.4,101100,4516,155,1,0, 170
"[101]KcRmebdwEEbMIIztzorIFalnniylfQbBIrmfMeHcIHHHICFPJiPaxQcgGeIanwCcxuQjEuiJmDuhijcIHhnpnHyOfGJuNkgNHHtbH",1.18338e+09,5.21193e+07,2833,483,202,2, 171
"[105]HRnHkHKMPjHHRbGhgEgIffFtuFtDtkqmAdQwAKmCHzICMeeEHPeffudBxRzEopraOREQrvNAzvgHqpvGurkEheklajHGwcRKOulKcocIg",41427,8694.74,2822,190,47,3, 172
"[92]dvtPcEDcoMcKBAOgtiHxkcdcNvcFlatacQIucIrHccAiomdAcecceuazocKLcrHbOMIfAabBccgzndfndzLBcHyxHNPG",26518.6,8071.84,479,137,0,0, 173
"[102]NeLHQicrLPrclLwzMsEdeDcuNOneHlaMGyocFIKcCvfEjbcrKuxOrMxyHdluEPLphresPngKayoeQjErbmfNuwKfvHJnAywrHkouad",4.85969e+09,1.09141e+06,789,722,422,1, 174
"[101]lcBPzdiKcFIkNdyMRLFNcIcncHroMHFMuoMKikHFgtdOljbxdpndcBkczHckOcngHoHcIhLfcoCALqQcicicxcghGBOjcmFQhrsKf",2.68101e+09,18286.2,301,425,133,0, 175
"[55]gOGLNHDuwfsGyxxruwbfsCcafPPtOBIMGBmHFLEcKNbHChsBQdPQEaN",2.131e+06,10867.4,2387,244,48,1, 176
"[105]cPPQldOplFcqxOsszcsrOdqbaFokczQGLbuicOkugsOQjbbsdmpndBEFIumHcKcyRzaFAFgcQiffphdIlcocBRjyeLeROCdqOxHNBoMfk",3.58596e+06,1355.97,601,243,40,2, 177
"[99]QHhIRpJBDhywqifKfMFsjzodLscCypeROztyMxvRBebKEtOJMjHvOCRyeuzahgNhnHodrsqJrcAQIfHLHxKNealwcDucDjipgOG",117307,11705.5,2386,165,8,0, 178
"[82]xHzMpiLKjjDdOvOIICbscqtGyQcGFhHBxHemPgpLkhuFuwrcsbQMpBPHHIlcNvIhHocHyPLHNjcccLHndg",5.60193e+06,16976.1,1021,285,76,0, 179
"[71]QoeFPGlmcfNLcHIQpcfcdadQmclDemHjcfcMKDvOHboQKclcRciOBHDuvoNRBobPGHHmetI",229046,21218.1,2354,173,7,2, 18
"[56]gznwjddKicemehasaBgxBhBcLIIxBIxOpHOKoOsdHiaKcRBhKPGkfjNB",64716.6,1168.96,3414,175,26,3, 180
"[102]DlKccRzItuMzKufROcIxsaodMmdMGpcsruwOAHKRzgPpuzcuQdPOszIFnoEQlkLaltuNcMjbmicvKPdAmHOBcclcHQfaQFNJIpqAOa",1.17564e+06,14630.7,1113,246,58,0, 181
"[65]LHIhonmKcufzIArkfnQHxEPIELixHBnjHjPkPlQtEuuehKOGILHlKsosHEPILHpDH",246724,38459.3,2720,167,0,1, 182
"[101]lnKzAqkjBPdFKwzEPdrwcKqRdjgzHiqGBJruQbcxwIpluupvQPmKchcOcIHPcKMIhBhlqccRHhqpcveOtnowoLPEeEyKcgobsfPLH",6.50002e+06,35703.8,1096,356,145,0, 183
"[94]gwcCDAFdabMfydcEbvwoAuhpwrcnwKccBIDcoRcHzypKBcRQHcxcHOcCwicBBjAmeIKcscRcHhhucPdCnHhRcIcoerkDeG",1.09619e+08,80888.6,455,294,45,3, 184
"[102]HQILcKNCGulEfHzktyfjvbCkDfpOpwxQjIiFGLtyNkbJNBOPnhlxuEczfkBfzpvPacnGvsFnePxriBuyuKcyBxbgdIwKPoMaBifmov",11705.1,934.769,3324,128,2,0, 185
"[81]qwbIByLrcjiHKiRhnzdQPJaHsHKcjckRpPsAIuNOGxAKxbyLbpIlIkQqqxEadjJmzxKHEMxEuyLbsMlmd",8.12421e+06,1.58281e+06,2424,220,6,0, 186
"[73]NcHgkIdAdQeGscNuFkcccLbehKodLAxyivgKHIwOEwaHBcOBcwzOlKQbfbohxmQCgNHatcMbB",1.47262e+07,108903,1654,246,24,0, 187
"[67]NDnpJiibxLdHQoEQIHIMlHiyoQHhnKNADfHkcIPHqFwqshyxygJEQyoPfbLeAcCfbsb",44624.4,22855,2345,220,76,1, 188
"[92]AtamokelGfHferKNIFFiQHcIQHDCPxKcGAQbmHHIobIqJriqzePKqIMCvcKxliCLhhJMfDdrjNgwkPgsKpQmPghdputG",2850.3,1259.1,3646,133,26,0, 189
"[52]pbcbuIaEFDCNEtHPHKBuDebPeqjmqeyOiHHhItNncHggcEfRKzoF",21217.1,5565.6,2072,175,41,3, 19
"[103]LwJQdBHHHIMclKKcpcEDHbLcCIjQhmcCfvqCDfLousfcuEwIEczpxlLsizveMEdtfieIOHzkIDcrKFFHhbJHqoFvBkiILvHjEncJcmi",1.10099e+10,44625.1,427,655,344,1, 190
"[79]QrtHuitoMlQdwIiQKGHpiAOBcHPJqqDKsxlgHubKKGFIHlMvRMDzBlHfRivOuphHEvJDuxkHJdkftvt",1084.27,747.892,4086,107,13,3, 191
"[102]uAucIQfmHxcyafdFcOcoKcPfffxhccQRckcccpGQLMbkjjQKcjRymbpznHROMsRMbGQJgcydHMjLLFlqwtAyJgwaNIajxslJPdOBJo",5565.3,934.989,1730,143,27,2, 192
"[95]jILHKcGnHKcnHqfiDeEmcGeCvqngJNhIQexLJzzkLLabaJcdQJgerKIpRtfMCArGgveepNwFErGpFqvmtDlgbfPeiwOomBy",146619,383.029,2045,184,24,1, 193
"[99]OLNdtiQRgcqcLanwotegspcFtItMzcuLnoNaNcvHEcjicbpknhmcQeDjupqjcjcDcAPnmLcMGuHKcmMhLNeQNRFhrohkIfEqBJz",8.12421e+06,101.438,725,247,33,0, 194
"[139]JouHKcRNkIaIveCubyaxbKynQFoBzMFcEpxnEuilIafzDxmRgMgKmymuBmJsDneIQCNbmseGlNRkLnJFHCRuouNupBauBcFxQtkwqxbgqxMGgPFfqOstrKvDMmOhoyeMtLEIrBagHMH",873213,415177,7157,205,21,1, 195
"[86]DtzIsMcHHowKcmclcINcJMcFicnHqlikhbfMatAvpkIIxdxcBHbJCDuIQxdsjRjgfhpEoBINrhLrBHczraQLCs",602111,2117.47,2626,194,15,2, 196
"[78]DJOkOOgQIbhMHvpNamEDBcqfobdACNIhRakQqisjmIkKQHIFbkcdIQgbHorvfraNOIINKFwHKqoBiL",126361,10088.4,4328,186,28,1, 197
"[102]KcDeOHcobapoHjbccRhftcrAOAIFkcFRChhvuGEuRRAJyHnIvzILQdKxMFjNepEzxaxlNhPAnIHQMoOuHomKdHHtkyhkcHHkesLpGu",810646,60080.6,2554,238,55,0, 198
"[102]zPczKcpckpCQaPRsmccFcOKaPGNuicdtetoncQDENHmxLlpoIkcvrurxIxcwncIrotxoNNnedHfFkntcKdQeHuAHHMJmycHcHEPcvN",3.32902e+06,1460.59,1220,277,75,2, 199
"[101]DROQcfQHKcRhOdGkOezuvkwekhenceNknwpLiImOpREfIeQaJIbnoPwLwdQNBjOHHgdsphINmkHlctmdxcjMbcHdgICRmLMvGcGoF",2.29548e+06,447221,1643,203,6,1, 2
"[91]bpKccvbxfcNcHcQccKILbLcElLpccGKcyBLORyfnPAbhHBczHxbcfbPEQfzceOyFHndpxauAmPIiniKclmcnFlncNdR",9.4473e+07,80888.6,619,436,189,2, 20
"[101]GkanaEpjIjINiCuHFycRbKdQupupDEsdxPCsacmwvedPHNAvhdOczOlrzxthnlaqupduqJoMtpwRxbwwJrtGdGeKvfHMcJKcmhcRG",8071.09,2281.47,4235,133,12,0, 200
"[44]pchpxxHIAycOEuuoHNcHIKLcHgcsENKHQfIhINpOHHzH",126361,10088.2,4046,200,42,2, 21
"[128]mILxLHKMkOIIQHOHHQIqlxvLQRyAEIdLErwpnyiPjmntovqJyyksGsPdOwGbstIPkJGFkNrCeviDwlsiraeuBlAkuRFCssfqpqxgDenLugIdlDgBrFuflHgakNQGfgGm",170125,9365.24,6823,194,32,0, 22
"[75]HxsKyIPGHPHwaqOrkOhmkKsvblJiEaPHDyynyEqOPrMuIdktdDgkJdBvNnCqDjJLhojsFbIMnHH",558969,12608.8,2768,193,15,2, 23
"[96]iKcKcIcNdBnAicOcIjccHxcfcFcyNgBIcQcIAncKjhRcBcDwcjgsANciDGyGKQHtLcHNcEcAguqccaNFHHliepiFbxdPMwxn",1.72372e+11,383.909,414,583,235,3, 24
"[84]eiwPQAndbAjmeKIceQJEisvIocHHKcNcHBqfMbhqJJKyyjInNvEvMnCwOiHwREACorpqFswNmPmcdshPiBod",136114,4133.92,5097,201,42,2, 25
"[106]oIurBLBJHdxjcIpeBifdgHmcKrOxymlKoxHolPcgIsPEyIPGQHNxNiPdgBerEcmLHxmtyPJiHvvLluwnFHwopIxdpsplQqwwuFponJibfo",9.4473e+07,4.16086e+06,1017,264,17,1, 26
"[43]ntHmOleLcnvBHKIHQCLKbgoDAypDIljhcHNgdjlHMcG",146619,8694.41,2395,176,16,1, 27
"[78]ONBDecnDHhefPjpqMGKademgaDuDEpLhemptwkbMdAIHoaPIcdKcLfdlRcHmdlchfgfhuvbHaAHLaI",157936,11705.7,1335,206,45,0, 28
"[97]hiKBcHjHKAOIOeimyvKcoclLpsQccdcdcfcMdvscFIhcAcbbzRRiiQjNcKIOcQDadHvkcHHyuNcDlpGBlgHmIciHpHjipaceF",3.33631e+07,7493.79,410,310,77,3, 29
"[102]NIespJumibFwHFOOdbJQlKccfMcycNeDcdpRdchIsRiccIltzDBdQmePcGacKpcjcMFtDHiHHAJHDfOhuctccHKnHsfHompCdIvQog",6.51425e+07,24619.3,353,285,43,1, 3
"[101]DbgHCDPfiQwaOlNdszABbKgCRKcccLjiLBhcIIAhtMcbQysoIvHxbccagyNcnhnIHsccHutgezycHHodcvPGEdNicKcgwcccqcyoc",5.62648e+08,55775.8,529,569,298,3, 30
"[89]wMnlffAphINphNmfmjBtfwHmeKPmugjycPGzylzoAtcHhKmbchcpmMHkEEbcRlMMhlrNEdzIBjehLRsBjOgbpMmfc",2.131e+06,18286.5,743,221,25,0, 31
"[92]EMpoKcFhcaIfRNinLvoJcQuIdQmHydKyNJORNPqakaswMGNpHKsijiKQMPiMEfaHBcrdeQyQxHQKcqcOnsoJyrfNrIAw",7.07867e+11,4.482e+06,1130,406,39,1, 32
"[58]kffkamIjzoiAzDrBFlKzKcxnvvHgmQHwtxbvkxInhPGoQPHieaKgcHHqIA",26518.6,1007.07,3223,197,60,1, 33
"[100]AlcNIjcQchbOKNcpdamHspkHtKQPOAhwQFmsbNofNcjHtqccCcoioIlocyadibFmcOIwchcHhwtfKccFdIwxcnjRzLcfAcPycRcG",810646,806.156,352,256,73,3, 34
"[97]EccOJryfoBMJIuHxzsOrEoDDmHGHpfFNbbnJlfnCIsRabcEMcMKcbNIHHrKbQnOfjjcLDaefstoHutvpAHwMINvDceluAbxoG",1.97832e+06,1259.1,1383,207,12,1, 35
"[91]uENLBEHIafuwjujsHQIDCdtgDxMPRKRazycAwivrGdjcQLoJwddkbytjHpdytKrBIOmmHgLAFABcvAoNHPGceNmeowE",286279,935.459,1094,175,6,1, 36
"[57]FHQHEEKBcDqerLOIkcNHaNHicqrdnOyyBIImBatLHNBKNpdiPROGKHJHz",2.13567e+07,33146,2887,270,43,1, 37
"[53]QDIoapKwCfsjjcRrHgcLMpFOetsHkiKcRQbGuIMgpHshQgiybeuha",4.16086e+06,64717,2122,308,103,3, 38
"[98]QtbfrzcsKkiyzcNHIOzHIHkcanhOkAkfILdcLAOQMunKncHeplNpbjHiEceRpObcRPelOqNCwtjlKJeFEQMtzKKQgwcQRssrPG",1.97832e+06,1168.78,780,247,52,0, 39
