genome,merit,merit_given,gen,nutrients_consumed_mean,moves_off_path_mean,map_idx, seed
"[99]jBogsfbfcfaFNJqKtofkPsCcuzcsdfxMloBOJucRHHQRmOajaffOPncncwrMfiyadJHLtRycLHFPJRcgxbmBDfxzzIRJsfBQcqR",1.57608e+12,1.01608e+06,710,411,3,1, 30
"[93]ccFPrccHccaNHJDPFcclcclcQcyzHCcrclHcccvccbchccwwCcPcctwLMccAbOBccccLcoLNcBccItcecdcMHncAJcNPG",2.17574e+07,612.412,172,225,0,2, 31
"[102]eHucabicOabzKcLHtaNLevcacJRQdcckcJfiwkjscaceecbHjnccuFoHckyHeKcgcRLCqFilFNuALwFEyjlPrPBImnAvcBxtHCHeAg",3.01309e+08,32681.8,475,287,27,2, 32
"[106]fsbPwNBBDfcBBKcAMmpMmcrBcHuHiLOccQaiJQAcbcczjnccvOLjjcAcLcHaciffxclrHLbcqclgncpcKyFLNMdclcRmQgvoIqcciAElMG",1.97873e+08,630710,324,326,61,3, 33
"[101]iCcwFecmnvNhcEHcacczmHjcfOiwsxcccccKcocJcFjcehCcEERlDcfcvceowycckPdcjzpcfzccccNRcuFcJLDcDccHMxccbcEPG",3.97218e+16,8.62737e+06,196,569,102,0, 34
"[105]RcbbccKcPdgnioHccOacJsFcygHccPuxccbcKNcxccHHdocELcMccncPaCnnRcccvKecKccHcNgEccrcwFiQcccNFCcyvccjfrcncpccG",1.78127e+08,259134,152,303,50,2, 35
"[94]gcAoflazllomvLjHJeHHNHPEuOcfuHhckjojkdcxHHBensideBatHpkbObGkcffHbQcbccfJQHQHxfHqoPHGljifIJFjpt",8.86216e+10,3.0882e+06,1047,356,48,0, 36
"[98]cPcnocHPkccvqccHlfcoAzvPwMclOIBBuwckcRccQeaOKcocPcicjubccecwccRNplNxkcRoJLccJcKHPHcOdLfCcfbLHPxMcG",1.62426e+08,323634,208,282,51,0, 37
"[102]ccNnoscNcvprxEbPclcMpMzwnxujulbJHHndFNyFrFHidbHccRcncjfocmLHHfrOxkcaaatcccHnHccKcccicccncRJpcnAJztfccb",4.59938e+20,775386,193,952,292,3, 38
"[99]ccdJtccoaQdnNcyPBaeucOHHENcKJHHcQqKcoadvFRKdcAtcPsHHbwnKnbmNzcczbfvPDMcfaexpljuzJcfNsHAHmcivctwtzHp",1.10162e+08,1.0793e+06,380,586,317,1, 39
"[98]CBricQcbccJcJHhclcwueacbtccHcPyzHcckvvcccccecacHOcKccyjcgcFKccHcqcFcHrcrvtrOcEoMcLxccHccHRocccqabG",7.60869e+09,129486,177,406,103,2, 4
"[97]iPQxBzcMcQMGdycdoccccsJHcccxcKHcoQpOvcHcyuiCcKcHpqoccQcczxqccCccHbcchcCcgQcHccKOlDcRiccbcDccHHzcO",4.37285e+08,30098.8,162,297,21,3, 40
"[97]jdQshetrNbpMMaybKarlHPgQlfKaPfiEoJAHzLdQbvLHdKzHFcDcMGzBcAEccckpceHApeeiPMoLpyHfmcrpbbvlHiMMPPqct",1.37412e+07,167867,889,259,31,3, 41
"[101]cfrccQOHHNcHglFdcupwKcEcQscccclthccLEkMccBcichcsccJceNaNKrHHRecBIMxlcKcctjmpcNHcvlsBNycblscoBRMcEOcMG",1.78127e+08,1.44073e+06,218,360,107,2, 42
"[92]KcOcJnHHOflwcOcgwccabHQKHMEJpdmbsfbabfapcGveqcdDehsyOOclfxcicxJAicvDurRryyBeBcbecdcbnFsHvneH",3.60024e+12,1.62426e+08,1277,679,259,1, 43
"[99]ucccacwcccCqcdFjfzpsacPrNCchcJiazorHupzcwccccHFlchcKcnexczyDcRcFHOdRMDMfEjjHFcKxcLcepcDdducHclJKcOy",1.05748e+16,8.10991e+08,233,636,100,1, 44
"[91]iOmADopnajyjncxKnJHOldJPcaqpcOHhHgPJHpceDHmfQJHjcLaHjKBHHqCOkJuhoFjMuGOMwOcwARGnbdIkahlGiOp",1.44812e+11,2.17574e+07,1284,518,204,0, 45
"[64]xggElOrcKcveoGNcHgclcocccogczcBJdlnHCbbNMleKcHtafbdscHHzdqAqKPvj",1.0907e+07,28478.3,1048,227,29,0, 46
"[73]vNHPvlcHHJxcKcRgcJoHJpdDPhcHqdDDBlHbKIQsPlCBQysumFAnPxIfPRyrsngusxdDbmGEt",2.17973e+16,1.46411e+10,2577,544,43,2, 47
"[101]ubaceHougaeKcfccHJlcccFccccRrjqNcDDcCccRPyxcAcvbcjkdOPccncQzckcKKccacccGOmvLncsdzlcQHeQvsAcctccHccccc",4.06039e+14,27238.7,146,568,157,0, 48
"[97]cPJcEscPlhCbMccELLchyrbkhPQKcOcCIgcgOKcLqQkveblcBzgbMecrcKaKcQdhQdcLPDocHHhcmHndbcJwtcyRmlbyHzFvu",5.86999e+14,68231.1,239,547,53,1, 49
"[92]OoPPRcNHcMhAbcHBcqfccOgcqGEvcytxwccqcRBKgohRcrCrcaKcpKcuccfcecbOsqcfcPcQHHJOAxcQvetHpcBvscRE",5.5732e+09,182183,363,534,208,1, 5
"[103]dBccKcorHyDdaccccccpMrFcfKcsNcHHtcJccrHhoccmmcccfLcPHvcvccccccqCcflcmptcccNccclcHcOnAcccocFcpcjmcckoGvd",1.03242e+12,21624.1,173,427,89,0, 50
"[104]vcfcoRvarOgqfccNpMcfKcaNncuuceccnJccxrHHFctcjcccRvcaHOcccLcKcpyucCwcHARrczRpccmLcwvcyJqccHaKcccoHOccHOcR",7.52405e+10,3584.84,217,471,165,0, 51
"[89]HnOPchxPccmcbnsQOHJygAOGhjHHADffszQElejPIQMcwsKyiiccHFHwdKbfHOovHvaoJPlHOIxsDQpOKKdonsumr",1.22519e+14,775386,567,510,78,2, 52
"[98]CyecgNccczHHkkcccmpFncdvcwJuccHpcxrcqJhpLOQGcscQFpwcwHmgrccccNKcOeccJucKccHmHzfwJIjctrmcHcHFhILccH",1.22946e+11,49667.7,253,417,105,0, 53
"[91]tcgmcPDcqccwPccpsMCFtMDccKwcBccoLnHxcpRebcBKesJwKclcifmcbmwcDccLHajFHkygcehwOrbFyHhFHwyoOaG",3.16064e+07,1.19679e+06,380,256,45,0, 54
"[98]LJjcHccvcccDcKcxaccHocciccBccHKFMcblHcRcsmHrxcdcBukHQRuccbJcHvuhtcBhcvciccbcbQxcNANoccfxAhbjcJduco",9.40904e+12,34120.7,225,680,315,0, 55
"[99]cjcoGzswccjbmNeBccafHcDctbHwcrKQHEpccccnJqaaccpFccJleBPchNvcuNczHfcKKRvcuxbrdiaMKIesctcgcBqcecAcNHe",2.17574e+07,1351.83,155,225,0,2, 56
"[99]gucJbKrlHhhocRcQmucyrccQztdHkccKvEccPccmDcccOGccLzwhcLcvbuceHKccQHlcpcccgrREcFsJQFlJcgtKcjucAzFccuy",2.03118e+10,2.4653e+06,197,320,30,0, 57
"[95]CgoHDHwPjDONeMuKczFsQcfAnzHDdcBaKcMGHdzkwcOeOeiccckJHrHicwFcCtcOzMuJtwJtnpfvwkHoFuxsuqyAayRxPcC",1.22369e+08,66267.9,449,264,16,2, 58
"[100]McccHKQNOPHMrxcCcozgNoLfcNcJmcxONFcfMftcycHcKsJAsxcfcccucBcoNHKccxHMjOclqccxcxHHamcABDcMAcHBJxQccccq",1.12568e+11,5.38308e+06,298,417,64,3, 59
"[96]cJcHFulFycezcsyHcocckiKcHckexwcgJPLlcgtfmtcmMLcCcbHHjQQHyzcKcHopMncacqccccjcBtOcJipjMcGFcxfNHicm",3.55029e+08,279341,239,411,125,1, 6
"[41]oHMeqPJPGvdKqFzhnixJlFNxdJBaHQJobgDHHHChe",1.62098e+12,4.81132e+06,2690,426,36,3, 60
"[98]MKcgabnHpcdPMcsHvpAcAnhcbHxwydFJrMcHcuoLvQkcBcyHsFQnfnpfRptKfhcnobPNRaPdecAPicDLbPnkcudJcyccNODPcG",928795,4602.79,415,192,9,2, 61
"[94]HfzoJCmIoGoEfRChORMIxRidDPwByNGhkEvsdcQcrIwAGBdgmPcawMKbavLKPJoILBrfmCdxicHfKciacHoQKcBbJnapfH",1.31834e+20,1.92018e+08,536,913,240,1, 62
"[101]FAFlsAFFJpBcuHAfcLhKcoctelcccKDcfuewaccBcgnzcQHzccccvCcBsccacgyAONcmMjJMsbxHoIBfeEcnKlFwiyHcwKbccjMcG",6.42148e+20,5.07232e+09,279,977,281,1, 63
"[101]OsiccxtHlcOcEcqbeccsHDRRbccEJLEJcQasicgcjcebqccjcOmPcxcnEhBvHweaQcMupzcKfKJkcccFOfLncicDcHHHsccccboHf",5.20246e+09,768668,266,478,153,1, 64
"[98]NcEOGhHEepEyOccKsctMLBcjfPIpscCdzcfcyccxcPcKQHgcsBcrcPcuzPOFccnccPouOwcHcEcBAMxzDcKJhcEccixcLePcHA",1.79613e+10,10931,201,536,193,1, 65
"[93]AcPGlmOxctljcveJbMdqKcMQncHuJfHKcgccBedHHHnBchqcOOeeiDrfenecbAcDlcHOQwiecwFpQnPDnocccebjQcpAH",1.14536e+10,5.35729e+07,528,410,127,0, 66
"[81]eBPvPeGrxaOdJofuPmPdLHBkcccnceJroHMKuxHHvaQfzHHHaHOzNcKHPlcgHhnicccJMGrMttczvmFbQ",5.7786e+10,9.9008e+06,1037,440,110,2, 67
"[97]DcivvNcfJxfccgcNHrcAyPcECfnRcKcwccHqeLCHniixJcAsggsKcchvbjObKtoccBdOCfbcrOlcsbuxluscIgHctdxvcJOco",5.1152e+11,2.82549e+07,255,542,168,3, 68
"[97]xOcORCcndMsLDcssNaBvHOcwnHeApOcMbGLMjQzMRfHAPvoyzKEDcxQdegPBhNjawHKcJqccyHHwMReHcKcoMOHHpdxrpcJtH",1.58897e+10,1.18012e+08,473,302,15,0, 69
"[96]HcmHPkNcgcuukQcKNBjccdNGaMLQecJPaeLALeFDcKbMbornccKJRtfutnHsQfxzQHHDcMhunHazJFozHocdeHpscHdQJgPG",2.14089e+11,1.10688e+07,885,483,104,1, 7
"[98]cLnFQccofclMncKwtcvOccesuNHccMccHccqccJxfolhccymcHKpqDfcRRDcaHcBvQcPvccMcgKecILcscAcjNRecDceFNGscE",1.60739e+10,120872,193,484,158,3, 70
"[93]uaccxcacccqccdNpcHyKmFceQIMccymObcxcQkcvccEmtzcFKcccHADcHmcJwbtcHHfmOcBNPcnJcnMtwcJcAcowjccOc",4.3913e+09,12625.7,261,331,23,3, 71
"[102]HcccvvcccPHwcyvcQckJAcNneDeccccfcxAHdoHcncdwFcJcHLCccHjcHcclcOcwlccFcchOHjcHccKcRcyclccqJcncibEccfJOEG",5.42345e+10,31652.5,168,441,139,0, 72
"[78]EoKnzdQfoocceKexoNHiiPHAuviKlvcbNgLiKcADeMvkFBuBxCcjcwMMfLhctHgcJHhHnefRaPaGfx",6.78365e+16,2.12152e+06,722,857,294,1, 73
"[80]GsFKcnJncJHnHGncJHHHHqcncbJquQaEOtyGRxKsJPBEyoLnKGnupKFpzaDfadEPOBvpfeFaBDzeqMti",1.87348e+10,5.20246e+09,1948,372,57,2, 74
"[100]xccRcncPmeHpdmkKccPctHDcjpAMkiuNhAdPPcNCccPeMcQyQruocEcwkfcccoJQpcvewcbrBzmcnpGKcccDcxfccHBccvMsryHr",2.62512e+09,323634,297,301,36,0, 75
"[95]NoapFMfLKcwxLLcmscfccypGoLccccuvdQFJckabPzOcccnoHLHcocHcMcLjezHxcccJHcHMccbHFuHFRIKcqzapnqBcGJD",2.06992e+08,2.276e+07,321,258,3,2, 76
"[67]ohJOgRrpNMIGvqjMznzhFifKNJdymBvHPbcCHQbaaoHKcHOcfGJROcHcHqtfbmaEfOP",5.16463e+07,1.17191e+06,2241,258,41,0, 77
"[99]ActHMGmcgtPcJxncHKcLaJMDrfJkHBbHEOeDmpwvueDhchcHflKfsesBQBuclkypccboQIcAgEEJdActrQcptBxMyaHQciHNsKH",4.7068e+08,588754,524,248,4,0, 78
"[96]culcHHLHgMrLajjCdcrLtccucRjcbQksKhahcHAvcNPeMcEsHnccyEcsicKcPGKpzPcFcccNcgpcwcdhrcPbnHcJCcjcechP",9.24218e+06,131321,213,301,68,1, 79
"[91]uacbcctccdaFcOcIqccHGJcucccccQcbccOpwLcHnpccczPHFKcLcgNbeHxccbccxfckNchcckciccdHvcdclcwcxcH",38474.3,4602.27,320,134,5,0, 8
"[103]MccFcroAcqccccccCcOcJfEbcmivcjcHjzccHcxccciJoEcEccdcHEcccOcccnerccccPacceccacORcFscecmbkccHiBbecydDcKcm",6.60193e+07,592.121,124,327,107,0, 80
"[79]oHAtcEftnEcmcRbocJOQOdonEHKcLfBcMxwgcvdnKctvozHcqccQHetsvHswvdcwcrCtrhstbOCfOcf",1.93425e+07,13857.5,676,225,20,0, 81
"[90]answccQpjzcpzhdLKCvMsqPmbOccHwfCrbEbyulpdlbLohfQjcboAKcnNOxkacNHhmKNayJRORrxiuLHudHPBNKeyA",1.04738e+11,1.25676e+09,834,621,269,3, 82
"[101]DMLDizOaccccHORfrBHducMHFwnuKBBccvccchcNcNdfMGciJHHlMiCFHvNEykljeJPausNuMBqeJwHHlqPlxGQjfqrAIHgOFQjhG",3.48537e+13,69688.2,418,567,186,0, 83
"[52]xhcyHtoHgisitaccKcPmnFegaoRpRveJitOQaHpnKPcGlcIJnLHg",4.43323e+06,412996,1202,207,20,0, 84
"[96]OkQiwFfLNHQEQDgPHkEckgxHGPbdbnucaclocFNaHKcRJqCKiMtBsrzOsGkAjOOKMPkKtnxroPxOmHAMnKakdsNcHBfpwhKJ",4.95923e+15,621822,964,748,223,1, 85
"[92]GscChMeKPxplcjKHgPqedeJiHkGrxKMJbvuDDCBdPKnQhBkAKtAGwilGamrcHtHicHzJLcsDLoncHxacdiucKcoaequG",2.58773e+16,1.10274e+06,595,720,171,1, 86
"[102]cnuxPcwsQcccyBzEHecHiccjctcexceccccJmduONniccicNHMlRcLbczcaHLcschoKcicQHQNvsHMdOcgQLcxCccHcQccuLcnPccG",5.05102e+08,120873,288,323,45,3, 87
"[95]GJvFHcfxkPKgtKLdrDcHkyLNMMbQiNcHxhJQQjkecfHONFKQHchcRHcQbfcIaPcMBReczHjaoegNleEcqyKfdrMGnQzPcjG",1.37337e+12,159188,312,454,48,1, 88
"[85]qMmtmwuDpvmtjBAwowtixazPimksrzeLEvlHJnJsxjQOwrNOHGnpIlBlbBHAJtznLBwHIpgKchHHRPgHqcIop",5.97036e+09,3.64188e+09,2386,339,12,1, 89
"[100]NcFnnAwQeMocjMHwecvccddpNsHHvhmaKcLcoxLzcmcLccvBPamdzcnHzbCbEcCccDcNJlHPInwMncJucuFHcBoJNxKcECEPPlhG",1.36834e+06,2742.51,271,571,375,3, 9
"[82]pchDFRJqQLkicCyHlHPHRbmcQgMkCcpCPyteNfHAvJDEHBbGlcwuLlcliccctKplfHsvbcPeebbHkHhcQw",1.10274e+06,56685.6,2347,236,66,0, 90
"[69]OOKLILEMckNHDngKLxJHMrHxcPHKRJuNBtGDdkNwxQosGamweggrdbapnEteebQeBvkEM",2.04131e+17,1.53288e+08,2581,792,305,0, 91
"[96]EJyckHtNccLeznAojceoMHwcfcfbiKchlwOcmHcyKcHQscQcHoovcrpxycHxobcFCfHvwacBccLaNkaJczcwHwuwodRcccMG",4.5971e+13,2.41883e+09,441,494,37,1, 92
"[94]gccDcoHPovccccccFdKccLPfrfcuNFtNvMzbNcwwPQcHqccirvaocHBrJltecjlcctdKwuHHMcQBccFEQcccbRdCcHNqcj",1.22369e+08,12855.3,240,309,61,2, 93
"[91]vbccKucRcHrCccgQHbteltEQcJQDryIQbrcOGBNHxaNEweudlJuNkKHJznxKhckxcpvemruHHQabbBecfmcMJMlwHHc",8.48131e+14,6.24414e+07,768,468,48,0, 94
"[86]QMnLgAcJscHMLcHHBcAHecHFautcjcvecLJgcJymapBxKcHyecfrvpsMKvyKKLMcpHKOOzokMcIlcAuckmNAtA",3.6021e+10,7.2441e+06,478,406,109,0, 95
"[91]scEcLcckcgblaGHGwcbcHuncbHHHLHHPcGkcccDcNcHwzsdwetcFcJDeLRFucccaBHcpcctotcqccfcDcJHHrHocHOM",1.05535e+10,1.25542e+06,332,320,38,0, 96
"[101]cyMFQcOHscakcccugsAcqcccFozccKcBeRcicohRcHcackccckxccsmjncHwccycgpcNccspbcgbKcJmHhFcacuMcccBcpccczcxO",1.26303e+16,9520.11,191,631,178,0, 97
"[91]yuDcchQmccKfcccwoLHcdrbgccczcceKyBzHrnccdaccPcccqcqccccohJckcAaQcABLObjHafAQjLcgcocHKchcqtG",1.21719e+07,191902,154,300,63,1, 98
"[99]NErPcvJLHnwcEcttccFcPBcgccPnaiQHayAdrrdQLOccgKQRzcRHcpctcsPHNFEfNNciRKFcecQlcFcptdcmclceicQcIcNxcoG",2.41559e+16,1.78127e+08,247,638,90,1, 99
