"","seed","merit_mean","merit_median","nutrients_consumed_mean","nutrients_consumed_median","nutrients_consumed_sd","moves_off_path_mean","moves_off_path_median","moves_off_path_sd","base_score_mean","base_score_median","base_score_sd","task_quality_mean","task_quality_median","task_quality_max","task_quality_min","task_quality_sd","coverage_mean","coverage_median","coverage_max","coverage_min","coverage_sd","seed_order"
"35",188,6173881.4,6150300,252.18,252,3.63034350157033,46.05,53,14.283122059185,206.13,200,15.4995307846868,0.171812815074011,0.173478655767484,0.178762414056532,0.16,0.00692396616326954,0.210955769068886,0.205833333333333,0.228882833787466,0.197097020626432,0.0129651181064203,35
"36",155,4854157,6543660,235.13,248,20.9943017762132,33.93,46,14.6406484097729,201.2,202,6.81353376921568,0.166129170484642,0.174166666666667,0.178928247048138,0.1528,0.0112831312728308,0.193843734375098,0.196185286103542,0.2125,0.164,0.0175728769333128,36
"37",2,61648070.1,7244100,268.35,261,12.7781181333678,42.29,53,17.8225229199551,226.06,208,30.2370499870472,0.187442238587186,0.175295186194369,0.2112,0.173333333333333,0.0163708386691583,0.22346915353082,0.2256,0.230699364214351,0.216959511077158,0.00570481849052678,37
"38",41,20408085.4,8296090,278.69,295,36.2579688210785,57.33,54,20.3405625499514,221.36,221,22.1288787046988,0.182886845011376,0.1768,0.196666666666667,0.173478655767484,0.00931995086017741,0.229787829524378,0.230710466004584,0.2464,0.203451407811081,0.0183703438114594,38
"39",183,8948990.5,8349070,223,220,7.31678573796948,9.35,7,8.76906292864093,213.65,213,14.2214626533279,0.177363181415742,0.176851725703906,0.182582123758594,0.1752,0.00237797926323858,0.185569030654124,0.183333333333333,0.198001816530427,0.1776,0.00758857191089855,39
"40",98,13734746.4,9900800,300.19,290,26.0809520647936,82.89,82,13.6395851413554,217.3,228,20.9884528137534,0.179309179029551,0.178762414056532,0.190833333333333,0.167120799273388,0.00875747141886733,0.247782199667085,0.241666666666667,0.2552,0.241598546775658,0.00645890052097439,40
"41",30,7047588.4,10049900,252.69,240,20.6665175947703,43.38,43,7.39885331000894,209.31,197,14.0545078860553,0.173057824630571,0.178928247048138,0.1792,0.161666666666667,0.0071758425250674,0.208880043428122,0.2176,0.217983651226158,0.1875,0.0122331703785686,41
"42",139,34546714,11412955,303.16,319,29.6094852397271,78.71,100,25.1967189622904,224.45,227,19.8847055585823,0.184311697411687,0.179774758553409,0.204166666666667,0.1712,0.0134556236569393,0.248295327388325,0.2552,0.25974025974026,0.230699364214351,0.0103904704880148,42
"43",160,9833976.8,11837200,278.8,258,36.3306921475382,63.94,49,34.9136944565605,214.86,204,16.7175103264557,0.177293139679255,0.180744777475023,0.184110007639419,0.17,0.00574060353947029,0.230034410065438,0.220124886466848,0.2752,0.210847975553858,0.0247238021833715,43
"44",8,605485619.6,12785500,307.33,315.5,39.8428871514811,64.46,60,24.5720626449279,242.87,227,29.6043455041194,0.199211136925318,0.1816,0.241598546775658,0.174166666666667,0.0258106655186895,0.251275065669171,0.2624,0.275204359673025,0.211666666666667,0.0270188890066957,44
"45",110,16040863.6,12785500,258.52,261,7.27036325214785,37.07,38,2.60634424108373,221.45,227,8.82532512921556,0.181951644023872,0.1816,0.19,0.169595110771581,0.00765073715788943,0.212485222313349,0.212,0.22252497729337,0.198624904507257,0.00865320652003967,45
"46",86,12442631.2,12846700,236.25,234,23.6136302874745,30.79,34,7.85126252473596,205.46,200,30.6084493517259,0.169154588919442,0.181653042688465,0.188333333333333,0.1296,0.0249099090561456,0.194583220596735,0.203208556149733,0.212534059945504,0.1624,0.0204401717921004,46
"47",85,10994231.1,13968500,267.82,277,30.032769980927,59.13,68,21.2078006422356,208.69,209,19.3321290116017,0.171571542912929,0.182582123758594,0.189827429609446,0.1552,0.0151938871003243,0.220302004431696,0.226126814362108,0.251589464123524,0.174166666666667,0.0258011459452997,47
"48",104,45189304.5,14946800,254.72,236,37.1877790287469,27.64,20,16.1792484624002,227.08,220,30.336390122369,0.186940965478289,0.183333333333333,0.210084033613445,0.168937329700272,0.0139069423074011,0.209625639648379,0.196666666666667,0.2344,0.187102633969119,0.0195815380267125,48
"49",31,11479061.19,15872200,244.29,266,37.63575964479,29.87,36,8.42993104205114,214.42,230,29.284111595184,0.175135730237599,0.184,0.184873949579832,0.148955495004541,0.0145038458950685,0.199323427551452,0.212375859434683,0.2128,0.162579473206176,0.0203785593392788,49
"50",109,18951254.52,16112400,286.47,233,84.0542699868978,79.24,40,56.6237127755223,207.23,216,33.6823710746753,0.169783002773366,0.184166666666667,0.196185286103542,0.1288,0.0285477160901298,0.232640732401754,0.211625794732062,0.310160427807487,0.1608,0.0601028341044711,50
"51",43,179995593.84,17172700,257.34,277,45.0194615604398,28.5,27,14.7062139000059,228.84,242,37.2435934427017,0.18718707248567,0.184873949579832,0.225,0.150772025431426,0.0263881818221746,0.210173310029982,0.2216,0.245833333333333,0.158946412352407,0.0311234866725734,51
"52",62,61612120,17172700,289.94,294,12.8179325142315,55.33,63,11.2367138156018,234.61,230,6.97599781067522,0.193492143330357,0.184873949579832,0.208900999091735,0.1808,0.0115884039191252,0.238623831115404,0.2352,0.245231607629428,0.233002291825821,0.00495530904016257,52
"53",116,3158787407,18396500,332.99,340,13.9367220759482,77.62,85,17.529645884857,255.37,243,22.0379172786313,0.21028597525411,0.185637891520244,0.258855585831063,0.184,0.0310646343524056,0.273250538648454,0.25974025974026,0.319709355131698,0.252,0.0256250259002276,53
"54",58,132486147,19342500,253.13,249,31.3087121189207,11.04,6,8.35442180143926,242.09,243,24.7439799841203,0.197342184894765,0.186194368755677,0.22,0.185637891520244,0.014636750212423,0.206334901640914,0.194368755676658,0.2392,0.19022154316272,0.0207628621031588,54
"55",73,17303535.6,19342500,242.9,245,10.785793124909,20.86,22,3.74980134153932,222.04,230,12.4818413560005,0.18391527967283,0.186194368755677,0.189166666666667,0.175706646294882,0.00523036506427045,0.201442613297586,0.2048,0.208333333333333,0.18716577540107,0.00904601197024752,55
