genome,merit,merit_given,gen,nutrients_consumed_mean,moves_off_path_mean,map_idx, seed
"[96]cnHHcDccGtctyHaarPlHOjMycpdececcdEtcccOHcBcckcccnxNdcQfccyBONEPkcHyJOucbwnHccwccRcycbxcxcccJiHPG",1.90221e+12,3.39211e+06,179,248,2,0, 125
"[92]eQccFEcHCcoHpckmmcKcEffQHrRczacvcarcHBwuggccwjcoBcdubuPpAhorQwHcAtJNEPPlHfHcdNKrqccjflycpsyL",3.49113e+16,1.51837e+06,288,471,99,1, 126
"[104]EQccccccccccgdiOcpwIzNcfeHHdclccHccDecEcpmgcBccQcaccccqKRIccqcAxxccczndcAqcicccccLBMchcKNckGckyccHMccKmc",5.41451e+09,1.96397e+07,117,195,0,0, 127
"[49]zlcPdGpeoyjPnQKyKBNOIcdHbiocJNNoseJHMzeLcHHcHMOFH",1.8729e+16,1.87851e+12,1149,362,36,0, 128
"[91]nftyilHQPviyKiLauoanwhtFmlnhcLNgxMOsyiMQJjxbpcvbHHLagnHcHPxuEDdMHcQJzNckHiwwgzHPhccaxscdMBP",3.8572e+14,2.87006e+15,359,348,20,1, 129
"[97]mkNIPmucccffcccccHccEcujcmFccMHHpPCctbcxesHptmPNvvoFcwjczzAcdcKcJpgHhcccMcBccwccBcqNcfBPvBmtcchcu",1.46797e+19,95649.2,165,483,52,2, 13
"[92]PKepHdruhfaJnfvHfpFAOeKsHKcIOQEceDemlqcJycnjcqQAwswxjfcAvropdcMiGwwOtOtHHBkHAFNxoMgpuGqpEOgD",5.58678e+23,1.88356e+14,716,620,86,1, 130
"[102]OsKcfHJyrKPHpgcpqcezciptJrynshtdHgHeejcnPcRopHjRLogHfexHHxavccqdQLaqcGxdoxHskccMeQREdFzOKBbxQspwsHvtBb",2.69903e+15,4.82662e+09,491,421,74,1, 131
"[98]zcoMcHtmexecHpktvzjczKBcaQzsJNFHHFRqkjbffyyPjQcAfxPRvOHCIrmjNHCuLxJkalOklmccHzndmswtxefHjQprmMomvA",6.05046e+10,3.03595e+10,626,216,0,0, 132
"[102]HsdcgNncccenncHcEtgfHcADjApcLovHDHOEauzcayACcJcQgcDOOvbcLcnLdcccGMcBvccLQLcceFcaaHNcnBjcHnHlRhclKcfMAQ",9.61917e+09,2.28696e+06,211,216,16,0, 133
"[89]HawsPdCMcgHnctvlvePcufPzJQhMBvcpceBtwHAicccocIuHcKcQraocJkHhbmubcwccHPblsLzLcaacfNoccnocO",3.50992e+20,3.12608e+10,353,552,90,2, 134
"[102]McfGOflHhRcCrMLPyqpcGsQhbavAcccIkAckcJyhxcOceAjFdtOActlcuccQcoupdtKmiHoepcacfbMHBbpEeccJhaHdcRJdIDcHcG",1.52335e+10,6.05773e+07,269,204,0,0, 135
"[86]xcdaLglNekHorhEFaLMKjJKcgpDJtocHaHtkLHxcFEhPbcHcHKcIQAsQHiaxjzgkHpNhcpEiHfjfpCFPioaOtj",1.47587e+23,3.74709e+15,508,587,66,1, 136
"[103]HccbKcRModvccnccfcAchccccOGHcOMJQlCuucyePnsIcHrIcCPPcHocwDctcvyytJHcofocDcyHcHmBAHMlcpcLNHQeaccKckcheyP",7.61412e+10,2.20404e+09,245,236,18,0, 137
"[103]oPyujfHHILKtcHHPcccfcdcsQHEBMOfcKcLFCzHBsfhBaQFpLdkfenfEekEoeFpatAcIlvxhhFKrInvffbOsKhrHLFyhfFxeBEHBHnp",9.90789e+15,3.83655e+10,491,704,50,3, 138
"[102]DcbcHcacQcccMmcNGpccrucrccHkccKcczIcQzAcccMbwcqoccscFHccRccodcOApccLczcdqccJBtcQccccccccchCccccrcIAcct",17491.8,6675.57,124,89,4,0, 139
"[102]hccoicccccHcscaHNcccJpckHLccvNccHcJccgPcPKAAcFJcMccccrxcznodcMczccPHPkcMcaxgHcccccccBccjccccHxcccFqFrG",6.81382e+09,7.11096e+12,125,197,0,0, 14
"[101]czacrzBccMCdHeOGcccOvccQcclccscccMcHMFnFBcJKccFcKqcccceccRcqcccKoHecQcDcfdcHcenccOscQccOcHhccgHttsOcw",1.13795e+20,1.44136e+13,110,1369,549,3, 140
"[101]FdqwxccHcJncJccqccfcrccdcucEczajcLuHbfcLccmnccMokbchOcicccHcHcdMdGAcbRhcanKcfccuvicRccchcvJcIccagHDGG",2.41681e+09,3.05041e+07,142,215,4,1, 141
"[104]wclaCccRccccaJcfcMPcDchgOnccbPccKcHmnMccfclHLnccJpdLHAjuMbccvfzQcsacLccckHNcNGqccccfOHccAlckcKcJcRcikpcL",3.1177e+08,20589.4,174,191,0,2, 142
"[76]xEJCfExHHjMuJkBeoDvzCcHDmOIzbnMxapIQGkaFbKPJHHbaMIHNHxHgpgkxugnfazHcdnNFdhHl",1.25054e+14,5.48283e+09,1119,386,69,1, 143
"[96]cIyocIPDeAaBcsIHvccoarictOcPNdwnjctfPQpQGiclaccHafpLMdnHHNEbLsfcxHKchcicOcincyRicLFcFyccPvQzpzIC",1.454e+22,2.71685e+09,341,719,275,0, 144
"[96]JwccHnacQMfscJnJIPucHwdxEgcPaLIjcOekMGHaxccEzmcHHPfbtDeeOcHEHtHHtFDQOxMoCipvJngprMNcOehEJsKctOcf",7.20523e+18,1.68911e+13,422,1042,271,3, 145
"[106]yhdGHcHmcHcOBdcqRiHlaaaJboOzdFtawnubdmeyrHEoQodicwccxlrtHywPQfFaerdhKzunacOgLGhwgauHzcpLeeHfQbecyJKQbcOHmg",3.80574e+11,2.67022e+07,448,239,7,0, 146
"[100]ycuywcQcdxcEcHhbfajcFmJLIJgctyaHjHHnNPHuzkQwjHcMBEPcccIxwHcuLEhccKcnuqccscFArjcxmsHGxOkeccHMcHsgOcyG",8.57476e+09,318571,321,199,0,0, 147
"[97]DcvicHsFDycrpcMuLaLphxcxcQypaycxyHwgcDcNpHxcjlChcEpcOMRIcsOzpfKyQoacOGNsHKabxcaFxcucKcnyMdQhJHPep",1.53523e+08,8.25821e+09,349,164,0,0, 148
"[101]cccccccmcNDcvjccccccccBPiPEBmzHwcksccccdcicKcHcxcccccccJczhccdccccccccccccMcHcccccccHcqHccDchgccccccG",3.41898e+09,4.45552e+07,83,191,0,0, 149
"[98]cHKcbchccccdcOcqtaxeQBIcfwclqGcrHuQcPcccceccccccmcFOzcKccciEcccccuccccOrcyHljcsJccecBcjcaccmePfccn",3.12608e+10,216991,87,276,40,2, 15
"[99]fpxiccgHcijcLecJyBPQHAygxeeKcwzcOqccwleHncxHQcEycpcfoCdvyccQcHCculLocHccscdcPcHccsHcHLmccQpshoHPciL",9.14569e+22,1.90221e+12,307,536,76,0, 150
"[86]HCdccczzcuHxHvOcsHHcAgyQLgcPccynOpJlcuPcDNcuNcHcpmhccgbcoJBQceNKcenOcccMcdLNHHinwrgcPG",5.52714e+15,1.24719e+12,327,418,64,2, 151
"[88]cCcOgrcgcPcIRqccHOtrcOfBvictQcHADmRccHqdccEHuEtcahcecMcOKcicQxscbMcsHIPccdcccIMcnOrnKclM",4.27309e+14,4.46749e+09,238,329,0,1, 152
"[101]KMfhHoJhdKcQfAleJRaAiPHcRbvuJjBNGkhOlxfpdfMrIPsbMNHldaPqnHJqLRsCivcELmMdBaqDvasmGLnEEwcHEmMNBvcHnQyGQ",9.47093e+13,2.68538e+12,1878,282,2,0, 153
"[100]ccBcccccccccccwqcctQccccRcccQHccccHcccccccuccccecCccccccccczcccrcccccccNcccccKccfcmrccccccocJccOcccQ",401109,49.7336,47,146,20,2, 154
"[104]nFrwdcPcrPMuNcInDccncoIjcxcFfzpxmvdhyHdpFficPddnhcxcIckexcvHHssEccqccyHfhcQerfvwcccnHgccbcenHBcciccckcHG",2.42186e+09,69634.8,404,196,8,0, 155
"[95]NccdQcajOccKsccbcJHOrHNHoIeJLottHPIxHFcMGAJcLtngnzwdhcCdHFdHCKAcufeDEBrvcxLppzkciwvfybJiehnmedD",2.08665e+14,1.41369e+10,328,325,3,2, 156
"[82]ctOoOGIfnbjlEydHriscCPaiCizqcocKkByKLogPGzIAdhiphNlorcNcNxmcPoKNHRfcEdtLPcReezFuLz",4.84953e+32,6.48813e+20,534,735,0,1, 157
"[104]zLlcJHOrHLivDJscecjGHcQcccccAwcgccQcccccKcaccccjFRccOccNcHzcPccccccrtccrHcyvaDcccPccIciHcccocFPbeccwcQQL",6.074e+09,3.27708e+07,140,196,0,0, 158
"[92]cccccycdtdvdcBcHEcAAzsgvCcHwcNllKcckccocbcHwcccccccpdwmccccncHAzcccccJcBPcwccPccRfcHgccxccOG",347249,964.4,98,117,6,0, 159
"[100]PjxtpedykLILLhavccOKcHkcccChHznsvdfeQgpOBmecHfEbIaqgJlynAmMmNExGqeanRbEydQccRnHwrIHHdmdHtHJmfcHnQrNz",6.50947e+11,444359,526,517,34,3, 16
"[102]xtKFMccyccFyoccnbcnnccHccszJccNcvcHeHHKzmQseFPacyuaHpaweucaykchPcctNowKMGOPjMlFvsgnKcKQlijMycocateLHpJ",2.00121e+21,1.44452e+07,247,485,6,2, 160
"[100]HrHaRcODActtacvLKcuFKMccMcJJcuHEdaAcBqucMLcdbqzsElfQmCczuHHEOKccpcPssHlHAKcbzcMcfArAccbiKecdccdfncJL",3.6696e+15,6.72892e+09,260,427,77,2, 161
"[103]HccRcHcCcwJjLcAAJccccKHhCccHcjmccrmHccgAwsHfcFaxgxccawccAbaHhNczQmcgtccccOEscxcDdrzcceEccxcccEcKclPMOcR",1.30743e+09,821402,163,450,245,2, 162
"[102]ccLcHLHccBPcPnccuEjcvcAQccdcDccPcEcEHgcKcccHcwbcpsrsddccccJcpcczccncfcFHcBcacDcvrclccKcccLevcchcrccOcG",1.9245e+09,1.06246e+07,110,192,6,0, 163
"[96]BzEtkxznwDcOkcfEbcEcingwygausutdcJijcsKcKcscOQFszwDccpIpvxccKHLNcnGPAsHcncczHCcocHHynHcOchKmHozr",1.27953e+12,4.1872e+16,343,495,0,3, 164
"[93]cHvtcyucacjsbwcccyvgfLOHmyJsyfyHccJufczHcHIDcFczckcaawkceINvMcvLMAHNjGJwwllasccccccvcoHLcHhBx",7.61412e+10,1.68208e+06,268,231,13,0, 165
"[98]GjFGJMaQuHmpQdFjkwOFFbxHFREczpecJyHHxblDHnKicitlIFeDbzIIBMpeIhHzsiEuyeeRljGtqrPpwuCRklkcnfgCQpyKnH",4.64574,5.64574,1428,15,0,2, 166
"[92]ccccfHgzKcdPqczNcPINvFIkOBdLnecbpcjEBcocDckcleMlcepccLqFicccRccccHccevQEcKcNccpspLceQEOcnpcG",4.7593e+18,1.33184e+15,190,420,0,1, 167
"[97]zjlfcHcHAthBjQcbcccucNccQJqccoFcQdcHbxicGtjcRccwcGdJaNzriclHcHrlctcnHncNctxMzwcOHhHMfOccHLwbHvmcu",2.14221e+11,377209,232,227,0,0, 168
"[98]cHPzyKccqcpccdDccacvuecLckcLnuJccnacHHJFMccwbCcucmcAciccKcscMGccscxciPczdttcdcKcccccOcBcDcHnJHcAoG",1.06532e+09,8.68037e+08,127,348,145,2, 169
"[100]vccxlchcvHoagcmlpcCcBOfcbLcHHpbHLQHCcnprNPFaHvOembJaEckcteHPGicapazKcPALlPcafDcFchxJHgHoIKldRHBncRHn",5.71488e+17,2.42981e+13,451,751,25,3, 17
"[103]nMfcccJHOdccmcHccccQccgPqHccHfMcNciccccbHcgcyRGcrckpcycOpPcHccpvccdueAyclccwyccccycccQcrucuceccPCcsgOcJ",1.7089e+10,446640,155,205,0,0, 170
"[90]HJMkkMlHaljHHRcPjEKsJDxHLxPfBwacnNqabbOzGuHDJiGriDmDBanAwrfIrygBRPnfHunGEtHHEiLKcmogllogHG",3.37939e+12,1.37796e+10,574,265,14,0, 171
"[102]ujcIEcPIHMgslxRjcjMEkwacAnuNccryPclcCccHHLiHtnxMcmKcwcqvpccchcMHxcKLdKcjrzCcgccNcHfgmMRiPlcQvoFagccePG",1.47191e+21,1.6866e+08,315,721,245,1, 172
"[102]cwccHcccBcMCcPczHcNcoCccoqcccdacccceDccHcFcccccMcccpRcOHcOxHAFcRccrOcccNccdjcBJccccebcFctcccccocccEcPG",1.21522e+09,162070,52,182,0,0, 173
"[103]maccclccaxocmxcKdcnAEccmccBciccBcHhccccIJbncpctBcBncLccqpccfIFRhKcJHHnccucccrcyrcPyHJcchbcEocghcRHneccc",6.59414e+13,2.15891e+09,127,565,0,3, 174
"[87]AccyccNcIEHcccccvDccccccHgesccccccccccycckcxcccccicqccsccccccccaclKcvmccxcMccuguccJxQcG",4.23883e+08,1970.28,106,246,52,2, 175
"[97]czvcBocHLHHkcccmgocdcxcHbHgcIonQacceccchcAIcKaanHHOMcrlcMcjgcHMjzcHHRcoGOzchcMMDcOcKJHfLyflcHlcqO",4.78929e+11,5.76311e+08,368,315,81,0, 176
"[106]vcacccHcsOHylcgchcRfdlcPPcLypfccOfcchQpOpDcecAaccHccicyjRcqcctxccxccMcvlcJMcBLdcicccccjHcxcstciccccHuccgwH",1.6311e+22,741456,160,511,66,0, 177
"[93]cJtcmccfLccPGvxcccckcFnHaxesaiHccxccpcRsacBQgHMaQccccnHHybHcsucdwcbcecpcdAqccHoGKdycNKkcdlcPG",1.05833e+15,1.30393e+07,195,309,8,0, 178
"[99]zoccGcLcwfccccmcuccAEcuHGccciccOclccseDcKcpccccejOKcdccctcOzPccccscHLmicenaHccJhcLHjBcccHkicKEcqpcG",3.86531e+07,604150,104,188,36,0, 179
"[95]tcucOvxcDzKucsgpcOybHcclscncczxccccdcaccpccccccccmtHccgcRccCcfoycgcbHiNcLwcccccKJHcBfFceccPcsHc",3.48178e+14,2.71685e+09,158,371,44,2, 18
"[103]pccfvLbwvcetlcHxccRHtzyvbcxbAkfHhcQIwfceFEjcacncifvglhHmBkHryQbKQNceJqccHmcroccqcHNcHcmodccsbOvFciaciis",2.14221e+11,741456,301,387,160,0, 180
"[100]iKPKdnyPbxHOenHxDOysdtxxvuPaBncjcDdrbcaQpnrLxgFapeREwpcGccJgckyjcJkfgePQHucAwGgctwHeHyhcHchAkHQJuvnG",3.82055e+10,153195,371,212,0,0, 181
"[96]JcMqpcazPLcbsJcrkKpzuscccHdHcyLjpFcCcnzaaxccyiQcbcpnbFdvlcpccxcipeccMcHOrvoccEhcFcBDPePcfIdgcDNG",2.45024e+06,25268.6,222,135,7,0, 182
"[96]jiogcpllrtjKcdKraJNcHKQcyQccAPEMKNcujPQgviHvcccAHBccfPdueHuccpKiccccdccvlcHcJcRnHBLHscbczOpLKcfQ",7.64375e+09,1.37921e+06,204,216,18,0, 183
"[105]cacjccmunbgcvcFcrorhMcLOGHOfckOLNHmNloJFHxLvubFxHlvfodccljnckJoecxpycccKAacjcNcFcxgbuHsFcAKbbcckccRcMKmEN",1.8729e+16,2.31671e+08,238,326,0,0, 184
"[97]HiHIHsiswcncJHncmKcCGyIpcqrrKepwhEGhNfJQapPRGhOCGqKkJmfwwaBspxARhfevsppuOebQksqOKCvotbxAbvlAvwoHc",2.19332e+13,6.73491e+12,4563,316,16,2, 185
"[95]GQucNclmAgpaaEEtLKccNJiibcccnHcHocHmcxcrocMjzHscoLwtucBBczacxcOdlHkccgcLqgHdCgHqcpcghckufxuxvjG",2.34779e+17,3.12608e+10,311,626,278,0, 186
"[92]ulFtKckCdhCdwcJtbicugFcNfiksMBQcclvmHQcpniygHhmgHlzHnBltdmcuOodcbncHRyHEQgoyBiFngkNNAdHjnoLP",6.4534e+16,2.1673e+08,499,502,124,2, 187
"[98]chbNhLcHxdceqccaBcHcdctobcnbuLHPOaLiczcicCcdgcNFcvcbvJHccNscPHcjHtppMcxxzcwjNOFcKccczRacutcctecwcG",2.42186e+09,2.34684e+10,167,188,0,0, 188
"[101]JcvccDacCgDhkccvGhAcmlCccdwlfnffccEHcccjcHHwGcHcLcNhuCcccgQccykqccjceccHzRccARGcHhAccHcxucoeecccccccH",6.81382e+09,2.80672e+06,150,200,3,0, 189
"[100]FJMiHcMQjhPtAcucBMQmcMqacckaHKiPemcjcEeyeclhMfOcjxlcbMzcLcpcIgeoHJwQzmfucaKccKcyFHomcLHRBAOhRDdHovGm",2.41248e+10,9.59055e+06,308,287,79,0, 19
"[101]cIOcKHCcHFcdcJocJOmaNzHCcHQcfcyyaJckhccbixwccccxgucdccNHccOcbEIpHcMeDGHciccMcoccEaJHHeccickiccMebQatG",6.074e+09,545349,187,204,8,0, 190
"[77]ahNcHfKLHAJuAQHoJJxHlLtcHBfaeHzhxcHHBKLcOOIcCyatvGRughCyBawbqqzEcNOqnemmwvNLo",6.24448e+22,1.88356e+14,813,1059,127,3, 191
"[92]xJKcOcHcHmnrwccmcRjcCbNbRclcQjNrHImaMkdacePFcfNuPccrcericHgKcBcJrHAvLcOrBvHiBHaEKMcPcxHcHnOG",3.64018e+09,1.60028e+07,319,233,18,2, 192
"[88]ccjccocvobhrLcHccgccAjccHNjcOrnaLDcJcjbcmcHDcHjcfoFrclcKccBfcncHCCccQccsEAOfsFcyckmkcHtG",1.32668e+16,3.2903e+10,173,369,46,0, 193
"[99]KAuBctbccxcctMLHPHrmcnccgcHcxceicmHzacciyBBcPccHcccBiFtrcoNAcclczPcvcKcPrccvKchcyhJcwcwccCtcKcccocL",2.51509e+12,9.59055e+06,138,668,161,3, 194
"[103]cccclbcvJsccctwmvcocLrHcaHFNcccccccccOdOCbcccpczcencCcwHsccjcLcHcaccccfcKhBccyBcccjzcccKccHcxcqQzMcDccG",5.39202e+08,1.69568e+12,79,357,0,3, 195
"[101]cQRPccccccpKpKccccvchHuKdccKMGdccObcJwbfcccccLucdnNPHvHtcNBHdbmOHHdCccFDcsOcfdhceOchQaccvHbcHKepiccch",2.29311e+08,3.63043e+07,210,188,0,1, 196
"[97]aCpOcOhfbprGcIPkcdqnikqKCcccctqjLcnqhyHbkcLzpcRcybtfoLBqJFoPhcaPEuKcacDehcIMdnlcQNcHarPQnCcHcBCaG",2.56777e+16,326831,242,509,140,2, 197
"[101]rncacmcccccJFEkclbdcKsHcceDcHckccMgocccHcBcfKcuceccvrccctccccccccMcEccgbdQcnyPvcHcccxPcnncOHcLmiEcccm",4.88317e+06,12339.4,116,134,0,0, 198
"[99]RhcclHcoivcaKzccDcJEcDbHcccoHbyfcqccuGcxbbctccbccvcGcmAAccccczkcOcccccccHchcccjlccDcOeccHCcchcccyFH",7.05395e+06,6919.22,106,154,0,1, 199
"[96]duMtccHcEzJuwHhcJfcrEKcwccLHRtxwHDdHEccsbdiwIcvpHcHwQlHgpLCcHyxccCuNyocJHckkeLPcOpGLafpKqevddxGc",2.05264e+22,1.44841e+09,372,573,126,0, 2
"[97]icwcFccnPaccccHccxcscscyccvBdEecaNPclcqccHucFvrMtcFucauJcrcwHrcMHcHlcLhsaaKxcraOcCccLcHmccRchpgOG",3.41898e+09,6.3674e+06,130,191,0,0, 20
"[102]crJQvFucyGycHcydcecccyexgsnfsHEcJiPIlBNeAFccFniHHKliccRhncccMccaxhydtEccRROiBNQLscGNbfQjxdwHOKcpGcHcmu",1.23719e+06,1.51837e+06,246,137,0,1, 200
"[102]PcccccccHHccHawcccKQcccccPAbgpccccNAccOfPdAccCccFcbBccJccQcfccccccccRLccciEccbgcHHHgcHRrQccecyucjckczR",3.00614e+19,1.91704e+10,95,543,105,2, 21
"[104]zLPcQKcJdocajiacehjcKkcQQcHvPcgwBcEhgccOLIkgccscccaKxPwcycPNcucHxkcaaDcxcJvPsicLiHtnxByyjrtcPHHHMcNKcvcA",1.69568e+12,545349,165,716,216,3, 22
"[100]McGchuciLxcfoccpFvocccclscccNcrDckchAMcMccHccdcccscrAQkEcsccccHPcAcFccPcjncHcimrsiJlcEccHcoHbcvicccJ",1.0749e+11,87429.2,148,221,0,0, 23
"[99]jcRNcHzaEccOlrigccccdtccoAcjcCeAclBoAcMccIcrccceuNccxccOJvqcccaJOdccHcHGcDcsccfmchQccHcQcHcHccOcBMx",6.71089e+07,22577,155,176,0,2, 24
"[99]tgccHolhfNHuccCccMtHFncRcscDczApIxLwRczcHAMccouIcAcMscHvPirbPycnBccbcurKsccccmcFueclDEvNNczbpRccnbH",3.64198e+17,347250,233,1155,437,3, 25
"[92]FmccmacFckcagwwzQcBpoHccvcNkcHsfpsJxavhdNcesbcKccccOMuebccpyHlchcHcoPcdHwcdbscOHcLQcIEctcMww",8.75053e+14,8.67522e+06,266,569,233,2, 26
"[89]iuacmKazcalcsHgcRcnJyAsfsNJohKBuPdbaRmaHcFRFhpcuLsgccvtrcnDPtHHbMHEAyJAjEcEFcmfcKfltewkcp",6.67991e+15,2.29311e+08,388,647,0,3, 27
"[84]nLDcHygHlcEKcqcuercpcLpqzfdKAxpwlNDdjjrDecPsAqciEcilhAxikvHjsneABciACcJfonHHOLlHjfhG",2.71685e+09,4.68329e+06,373,189,0,0, 28
"[103]laccsOcAcQrocdrHgPcRcncmcPeGzrAenbncieJHHHjKcARcqcHHfeRRxyqPcjcRJBzcBjLIFAfOcgRcercGDQucIcaOffaccsHEKGf",6.73491e+12,1.72222e+08,296,284,27,0, 29
"[98]ncpycxNnpGmpxvDcHMnoOsFcBeecQcrhccQkLucccHHIccvKcHcscDccocpcocpzlclcKPLcHpurHHdhMcmtcdcscImchczHoI",6.38451e+08,6.41886e+12,202,240,42,1, 3
