genome,merit,merit_given,gen,nutrients_consumed_mean,moves_off_path_mean,map_idx, seed
"[95]KHgCczccwKcHsKMivucxjpRotQcNHaDccHvmHwocHiccwLAMLccHIcxFHlQcuINscCgljffaRDBjIrrcMzccoscccbjAQcG",6.46926e+15,1.08853e+09,308,661,78,3, 29
"[93]fgxHAsyxEkutQHvQjBrMbGKIRsCcvcaOGNiMNwlJylpocowewcdlHAcItAucHBclBHHeKncOcIOjAqakDPxmgDFhMADBt",3.88855e+12,1.82007e+11,446,576,87,1, 3
"[94]wcccdfcccPcccccupqHGgcbNccwcpccvgnmsaceccgcbwpKuHGHcAHocccHrccNhjcrBpDLccccpcccIKcOcjcRIcmrFII",659067,141242,163,194,12,0, 30
"[94]KccLAjcvrwctcEaBJctkOzrsKcEcezagocIccqcccNAHoHkPccciRORlzhMcolcHkCocJPAcCcOcAfondMacRctIwopclK",6.5674e+16,1.60244e+06,197,876,298,2, 31
"[99]nHbxoAftcfOMdHyduHCbpalMGhfQanpHicccHDyBokOvrbALFnieLdihcnrbMcsceBAQcbHfnNcfIzewHwwQQccIzHHueyOzsHp",4.63819e+15,2.14945e+12,775,653,163,0, 32
"[100]CDHocccIBAhcBIcKcFcucciycbsjoeCccwFccvccnPbcMcNQBfwccRCBckbccObvccKccHNLchhcNGcvcachcHcofhAuFHococcG",1.64391e+15,201.104,129,703,112,1, 33
"[99]HttoIBQcHuHoxQcccczcCeexNRLdHcHEJKcMnsCdomnOmxccHsxhHHvcHwyLccmbcKdcvHMdtHHffcohnsInHCcPdcHHHIogcIO",3.18424e+19,1.57548e+06,279,764,154,0, 34
"[99]coxqcccHzAjcPccIncctlrkcycccvccscccccQcecccGcKcFcccdccicccxcockNcPIqOccQccccqccccKcrztmRccgcKcccccG",2.09609e+08,4583.67,71,313,27,2, 35
"[100]BccLhccQcctghccHccAojccvczOcucFpAcclccHdHncecccqcccccccNcIIpcReccpdqgccemKcRKcHDacrcHMhuocitxKocEcPG",7.80215e+15,2.60801e+10,148,595,9,3, 36
"[97]HHnbFubccfFucOzmrPwfcBvxcccjpbMQlcMGkcKcdcHNMcccvfHfccILcmAQfbcvdnfHRLHcHMQQckockqIcewGrOLcuzGPRE",1.31051e+12,1.07263e+08,247,739,360,0, 37
"[97]cHccPIPvwoHNcrecHcEccHFOcDHfyOGNaGcscOiFLrcHOcowPjKfOMFccruiycHPlJfNJcartcbhunlxsucAcDcrxscHKpccG",2.13315e+10,3.03027e+07,220,365,10,2, 38
"[90]uecKccbcwcccLolcHcciHoqwoGcMckFdQcIhcoKLcHcgcECcgccczdchLsccbwncHCdvxccDccjecfHlcRGKcRbPxn",1.54948e+08,300749,224,302,0,3, 39
"[99]FclacfHckMtcHckccHiIwcugcndiMwPvNcmciuKLKccsilcRMEcaKivNcclcccOccczcbmarcFQcQRNffcIkccczzccnfccHcRy",8.56391e+14,14820.8,132,625,45,1, 4
"[102]ocpcecEGGHvHlpLHicceeoApcQccdbcDMEocyxchItccHDcHgfKciRacwLnemOfuvvMfdpnGBcMicElaccGLcccKfJOGctbcLJctiJ",6.19924e+08,1.26462e+06,210,278,3,0, 40
"[92]QOrOrylxcfcgHFOPfcxNbzsHQBccpqMBIfskshcccHbHHcJHRoccQRKccHQsDcytocKJhHNhsooPOnAmutHuwKycytkp",3.28335e+24,2.08036e+11,285,1065,161,3, 41
"[98]eLcEGjpsBhvOhAGcfiRdfcmdoQCkcochawMcaccjgcocHBcoccLMHDccHHccOcdKpPHBHPGgmQJHjcHccoccGhccJKcCEJccoC",1.72372e+13,6.62981e+12,192,460,46,0, 42
"[87]HicFcHMkwzjHtccrhjHccuccccHKHcncdcfycpeccccMFnHvctccfcccHcFcPccccEJOcHnccjHucrPcGtocHcd",3.24612e+18,6666.94,199,818,99,1, 43
"[97]uceaccjecjcKfklcPzvAkcIacCcHrscFyKcQPccNIcLuMPcccccwfNlHsAHxccRccnpGRABjsvycccJwcNJdchObcbAczNwQG",3.54495e+10,1.98844e+06,218,389,0,3, 44
"[99]HoqbccAHAhvcMcrcHcjKcjtcIcKHOdFsyccuHJvNLOcJhuczIcnHQccRccccEachOccMaxxcHlEtxcKcImNIBcPccrxccccinPG",5.79609e+09,3.73706e+09,148,362,2,3, 45
"[100]crHcwofMcmdHjeccPcIzgzkcNflietAOxkcccwjKbrkoHccigIqlizHcpGjbPwNclteebgKpAEOszHQEccCcQccfGcKcMLnjrKgD",3.996e+09,98792.6,287,416,86,2, 46
"[103]ccGhHPdcDcNIcncpKHBPQKoFjcrNMdIdHqcDcqcCEzDgHyFkBybzsHvfjcljPiyjcsqtmHoyanPkEjItiGMBKotHFbgcsBhFhbscsjp",2.65413e+12,37326.7,289,444,17,2, 47
"[86]ccfcvcccHHOcyocHAHwcpecACbHwcPsvccccLPaclKchccCfucccccOcoooHbmalCcFtccchMcehcBcIKRiccw",1.62475e+14,133551,221,542,18,3, 48
"[100]bwcHNpvHrKcNHkfbEclcictHvmHpcmBcEnucpetHIPcwNpECcxcxcccdxrPIBcFtcAHyHghuccHKicdcbpBHacHQczFImnKpcczw",2.88583e+13,528462,291,570,149,0, 49
"[100]tHnvccdpBCcyCccjhdjrscEcbccdcvwxkCccumcciBccLccDcpbcEguccnuehicDcNcHEcHIwoIKlicccQncHtccccLIgccDcAOG",2.55355e+08,1.60334e+08,99,310,0,3, 5
"[95]cCcHHxccccmcoNcbcQcccrtcccvcccHKgccrccHclcHRcMccEcIczzRccdctDcOccOcmCccccqdccccAbQKkOcDccycnPGL",1.26918e+19,1.31051e+12,97,815,73,1, 50
"[102]QscIHqBwoFGrceKcGwsncJMheKpNgMjdDcOlmfGaJiseccxcHHPcGgKleOaDrOkcNHcHiOmKEcQHkEcPbaesjuDecmcyifHHcnhcFb",2.22016e+14,1.05818e+06,516,723,194,3, 51
"[92]MFFxcOppccoNHwFHtjcKtcHzvadQCcsKKcQHcIaIEPFcvHHHcEclwaHLtMOEvdKKpJPJdOqNyAHcMhoanyxcNFHcNckK",4.07619e+17,255069,393,724,40,1, 52
"[91]pccpcwccacHMwcvcrwvcPlccLicheeafgHchOJNbfHsfcNcHyMcmDctwcmcKccmAoCchccbrNcOcIcAzcCcrHINtHOl",1.05081e+12,3.29479e+07,215,420,44,0, 53
"[99]PcKcuELHugCckccruccRocvHzHCccKcMbzLamRxcJMkRccvxnccDFcjecFBbycAtccQIulcJucbzucpckiecEKcMEcccJcwccAR",4.28624e+17,2.47987e+06,170,1254,648,2, 54
"[97]oIcBcfcwfbbuBeJgcHfKcoBLOPJNHNpipcccvgckbIOoHHFicbBccHcucHPpcoQvdzcBcmcjcHccPccgbEaclcNMAcaIufdMG",1.47394e+16,71524,262,762,134,1, 55
"[104]iccweOGczMGMcnHHscIccoJdcwbHocksHAiHcHoHoctczvccmcxccpvwHDlcfcsccckBjIvcecdccbbcHmcHKccBccccrcwzcclcNLcA",1.06529e+13,1.13036e+13,161,530,24,1, 56
"[103]xmaccycncnccHyxuOcKtocbgcfAycoIBvccbApmcpccHccuxrccHHccpcrccucAcJMcrcNdjcLcHpcNwHwMfPccdrKccNOPcczcmcok",4.93625e+14,4.73052e+07,180,562,57,2, 57
"[98]xoKHcLBsdcccHvycoccccdHcOmMKglRncBcybcwcceczHcoxfegCclKKccwcqccvscInfaczNccyccHcppccaqMccjabcjjrch",3.67212e+07,296.89,149,314,54,2, 58
"[103]xCdtaGczzctccaoBcccMyeuLhOwCbcKcdEbsGclcqcccxRGPcHecoMvcmtcHHmcHKcccHIzPGHHcPbzccHlchKokHRcIzqQcqnccHlG",3.76983e+15,8.14589e+10,158,695,90,1, 59
"[98]RIcccgcccOcvxHQLccPcCxcPctnzcxHcJicvbscccccvBctcHOlcDcccBccqccbnPbccbPKcRIpcckcLQcLlcLcccLLBcaRccM",3.84157e+17,15430,135,766,83,1, 6
"[94]oPCfcvogcJcwcrHkOccLcnnjtscfccdKPccaccJdaccfcBsIgccccCccRclqccpccRcDcwscasPcrrisroGctrctcfHgup",8.81524e+16,76132.7,155,640,110,0, 60
"[95]EdpzycOccEPrfNsyMccAcKxddsEcHocerkflpBzPnKcfdczcHifqcHjcFQuaHHBmcIHROccHOkkccchmHHgccgkafHbqmcH",2.86394e+11,7.89076e+07,446,457,12,1, 61
"[98]DcLaDtrdzpsckhcGBlbEcBDssNDccBcckccdkcHNLFHwcwLwbNcHvcckeccicjDctzlHKNjjAHIHhucvccHHgaQwvLcmEcLwrH",7.27217e+11,6.64793e+06,278,537,166,0, 62
"[103]wnvuwQwLncoeccxNQcbcHDGcFcccccfycrNLcmmAwcHqyhxccvciQcpcqccIocHejccecLchoRcHKmcsOolcHcLFzctcFcABHRccgcc",2.56269e+08,28449.3,179,289,0,2, 63
"[101]cxccccHPcbgcLcBHcMIcHcKcIeucdCcBcvcHliczQcQccJxjwbccFcARxdcMcAotcqccFcccIcwBcccKEcfwlcKccwcvaocchacoG",441156,750.038,126,217,23,2, 64
"[102]kcPuAcHxcrHcwHcciccaucHHLvccciccKcsccccvcMBftcHtccMcccpGHJmcPJbtccccecdcHellJfcDcHAccHgHxzcBhcxcscxMci",5.83332e+11,659428,171,518,61,1, 65
"[105]cbroHufmHoccQhccbclbIuccDcHddmcBcjbkvbhmNOKtncnHLHiccccBHccEcOycgwcccocGcafLxcsKfcazychyHicgaKcLcdcrvcMcF",8.02414e+17,4.83143e+13,163,800,240,0, 66
"[93]oIHwHoHHHkJtCcFBccduvlauFIucecJQbuignjQkBHfHQcGyeccOKaCcKcPEtFmcHHwgdOaytehccHLcOHJrdNyLOLHrF",2.34614e+15,7.48187e+06,320,759,162,1, 67
"[92]ccdnekqccdBcchdcNcIicJfHOcCEunHHHcHyccpccchkcGGMccdcHjzchcGckcdcGcjcccciccLJxccccaccvKccpcPQ",9.06219e+20,37327,150,994,180,1, 68
"[100]jczxHJcQNqccccHccjccHbcvHLwQrCcIFcKccCccCdRCcxccyHoclcIooivIrzkIjeJcclcEHjccPccCgctLlcQccicnvAFzxCcG",1.1042e+24,1.52596e+10,215,773,21,0, 69
"[94]KcpdynaQxibjFuoHLtHjmcxcKsNbLcAvvbbHzzcHgckyHczHcqcwHDBMIulEHxdIaaoccdOcRaIBHfMumLEKchPbNqpOfG",2.67125e+24,6.44497e+09,306,993,229,0, 7
"[97]cvLIccucccccpcccwoccwPcGcpfcDuNcIHcNncccNccuezuichcsrHcFtcccqbcccFmAcAuJccsnpcGywKcxccccnRcKcCNcu",1.08226e+10,313.175,132,693,323,3, 70
"[102]HAEgssccEclKPuuKcecHceoGPKheojkciocKrOIuENjLBBccAPQeEtxMcGHHmcDbHrkDhfcEMBcmlBpNKaouGMlcaMscGHvOnuIxdx",1.83348e+14,561568,316,968,414,1, 71
"[96]BGfccHcKcccOccQicFoccwmezHBHaqccNcoddcccMcbHyIcCROcQNphHIRCucbscHuctcxctcvcccocIcAcvciuccicAcsIi",4.00317e+15,10321.7,128,599,111,0, 72
"[77]fniKHOGDsQIKuKcHqcHoLiHQIHFFcHCowgNqnCDehaEMLDFgAciOEpcbPJMjtyDdnslaGMfwolMuw",9.54711e+09,1.96925e+09,2379,366,23,2, 73
"[101]wEPueKcnccnyxNOiiMkrwsocmuoilebyvtdAccHOlcHyksCbHtkeCbtxghHkHQrvdIocccudKucbPcwCfhHlgLMwcFgocHnOHeMcG",7.03473e+12,3.73706e+09,316,511,12,1, 74
"[104]ycjIuxcccccccccccccetHcnccMcQiccHHQycKcCcuCckOMcJDcAFJqcencCccfbQcchAOccJzygcpcccacnccpcfMOGoPccHcvJcpka",7.92533e+14,2.66932e+06,131,1079,613,0, 75
"[98]NtsdbNctnxfHFcIxJHcHQHjBkcccLRyxcHscOGwcHOecpcciFDcHcaccwcccxOHPOwdybciyccdJNpjlHcHwcxHgoAHcwccnpw",9.8409e+07,14478.6,195,253,3,0, 76
"[75]dHHbNOoohHbmtsHlnJHLacBodcKKcHjfHMGHqdcHHfuatLHDKFgRtcBNdHpfeHsJtcBNKzJElmp",7.36284e+14,3.80314e+11,748,515,50,0, 77
"[101]mtlccHcHHEdnccIQlbcrKghOIcmNKcokdcaHtuOKkPcmAOrcrcneQcyHMowfcHCcccbdcDacKHccIcbxcDccDcNcBcAqyRchyrccG",2.54374e+11,40601.3,150,612,169,1, 78
"[94]mcjcaNKvHQPcedJRfHJqccQMDcsscMQdbHluxefggyHpnKcuHocHymyccQyjcHtHBcadymyHKAkHBRPgcccQQQGbcNGPce",4.66003e+13,5.99921e+06,274,513,9,3, 79
"[101]cccpchccHcHackcicMcscvcccwnBcdcccqccpOcgccycdcctccxHHnxcCccNxerccvpgocnmcFcypxcQcKcpceckccKccnIccdmcr",1.02588e+09,22.4968,93,494,144,1, 8
"[102]BccKcndpdFocncOQcccHcucfjncxxcCqpLtcmscccccccCcctcOcLccwAMKccHhHcjcLccMGsccPccbwqccxcacbccccbHNPJtnwkO",5.92963e+21,2.10264e+16,113,749,68,0, 80
"[106]HcPnLMcIcHLflcLcolcfHcpjcnHHcQJfBJacEeLcDsHManIcHfOGcecclGpFqrcKcmcNaMKjzvKDOGeiKcqcccKHwcBCncJvcENcicuHth",4.24438e+15,1.00672e+07,216,726,119,1, 81
"[96]HHHHiccjcvcKIrnhFKfcjcOwcoHIcLccdBxccMRccmOJCdccCOcQchocbcIccxbgcbHcHfNGroccwyclcccwxuchrccHcHcA",1.70249e+10,111228,193,524,204,0, 82
"[100]HccDcbOqDcHcHaHBcKccCccRctGkcvcngcDcdsLcQoahscckQHuccrccrccaojDcIcMNQIfcjgHEcNcccHchkccbhEcKKcicccME",6.97204e+19,1.87034e+09,162,935,253,2, 83
"[94]cyKccqccHctcmccdzceucHQJpcBCccOjjMIHuakHFCcCcfnrcgeeMazBBcvccBcHKacHHncPtcIBOcGevclfftcboBbPca",4.97075e+08,34590.6,201,282,10,0, 84
"[102]apvIRxHDlBOcxgdDbuLkbAjacDqBbtKvRjfaLFozRPwBqkncFGepoAKfbtgcsDJdNBoweKvssmKvKwbwHNJKcqcHzOHcDzJmmkHenl",2.59424e+10,584926,1990,386,2,3, 85
"[108]cccyLcHybfHzbljrPircIPccffcwzHcpnfgKkHPcNrEcHcDcHEwxHcLtKcPcRFKcMcKjzvfoccccIkgHAcyccHBnvccckcrfcqccRzuekcoG",4.84792e+18,3.98489e+09,250,1045,356,3, 86
"[91]rcscCbccjdamnfKicFOLIOcolNvQHicPQccwmoiLaJfAHpaauHcrAhcvHHxcAcPfcyjcccaHHjazMqcctcNJcJcpcbR",3.32622e+11,2.53344e+07,310,576,180,2, 87
"[98]HlQMOpBwHwivKcgkbMdeKLHPcceedCCcjQcrQqxHHDcoccyKcRQcRQmOQFkEbjccLukorvanIPdrhDcAuNdcuIcobOsoccnAIA",3.8094e+27,5.46082e+07,256,1124,107,3, 88
"[96]cIKcrcAxIpcAkcccQbnxwfaHcHPcccccmPtJHHKbgcBcccHRcKAacPbeMrcHNgOlLyfHcLDAGHwctAsfHstscaEyaQKnsxmc",3.27606e+14,1.3929e+10,271,688,234,0, 89
"[93]kcKcHbKccocGdcccNfEczBcHaFPHHeDcccccKcnItafczcMlcucHPDccDcuryfczcOcNjccsdHcchcBcmcudcoIFHcQbG",3.1855e+16,1.97347e+07,140,714,73,1, 9
"[98]cIKczAfHHHRIxBcnbOaDycRuccxPcfCcHhglfEafwQyvsccPcKHcjKcBCcLcGhcchsLowdyfrNxQEwkccJuAHpCyNcvHhcHMcG",1.24888e+11,8.29826e+07,337,443,12,1, 90
"[98]NcBschccRHccccuOhvnHdpccccdcAcFcPvorcHcukjqeccxszOAItcMJclcwNHzwOccdfKwccQRcaKucccsRccHccjHcOiwtOG",4.23281e+21,5.40234e+08,185,862,22,1, 91
"[95]hIwtHNcrbHvcLaxchozdFbyeKMmcOKHrcHHcQIpFpNAKFQHcMbBsubhkDcjHNuxLuzdlwcqqclcMGFmNpkcOHlcOcyypccc",1.2847e+14,4.34369e+11,276,920,372,1, 92
"[83]wIBycDhjeHgIOQIHCOnQsOCpkgRiGdEeibtagbBJnfLcNIHHDafCivBpefafkHHHHhcHobpoHHJKcChFymL",4.483e+16,7.42211e+10,1490,721,107,3, 93
"[91]HoHPpIdcccLPQGicNcaoccdrpOQfGyIuHnHcufcfrEwhcowsrlcrHEQcbchfcmxcayKcpccccfwHcNeqcQRcEKccoNG",1.45684e+16,6.0163e+06,208,632,36,3, 94
"[96]cFcoHHHHcFrgcsccHcsacMccMkcpcyjLacccHIcFAKHcHnmcHHQcgRcuxcGiRwncwcHyfccctkcIfGcrccbdcxkfccDfLzzK",1.80999e+07,7721.22,151,375,148,0, 95
"[94]NQOnIANDckaowDyIPEczzHpNpmQaHoDyQGKiHyrrLtLsJOsHCbEgHKcsyNdzQtavFenHvybncJHJHHKcqLFHqMHweIBDLc",4.63276e+18,7.37857e+14,1079,846,121,1, 96
"[105]NbHccxBIQcRuvcHiFninEMzlccHzBzcgccKqnnstAcGBclcvMcwgHzvKAcdNPcvnccItKHcQoHcyNphNcccGDKcyHlcGeccaycQEccGrk",2.14034e+06,2.14035e+06,164,219,21,0, 97
"[94]cccPcaxPJMcEHoccankMGKcFymONHlHcAnxzHzyfQccCIHOmCcjstcHseHOmAbdKsAIcyfccttpcuhcwQkvrMpfesHOeAB",2.18439e+20,3.15561e+15,303,1084,294,1, 98
"[99]pzcicnccctcDccMpacNLQHcANIcrHcGGctcHleHycHKzJjccDcdLcxcqOcccIPplcccwGgiHOcpczocHccbjccKOcMlKMOchbFG",38263.6,7390.15,130,181,3,1, 99
