genome,merit,merit_given,gen,nutrients_consumed_mean,moves_off_path_mean,map_idx, seed
"[96]FkkwHKwcRkJQDeKcoJMlncIKHCPKzjKQnkMwvuDcOiAlECbenodRqoLgqLzDHLbnpbGjCkQiIoeKKFCCLcQOgxJNzEaMsHMd",229046,60079.8,2015,186,20,1, 145
"[97]RdolmIhqPGrRbLjmdPBLRpkRNPoIaorHKFaQlxMKDvuLBenRgybHcfiMEroJsIjbAckctIaOGvfHOBNfKqccNguNJnOnRFcoH",3.86273e+06,246725,566,207,3,1, 146
"[91]IwHdIHKcNcQIhcRINIHqkGzIJsHJIfAxwyjsyqhLkvihJPLRAigEiptqHegyaGcnQpuaRRbDmCGxKhfagyhHHDdwtkd",6.50002e+06,1.26638e+06,6417,223,12,0, 147
"[51]sNGhPtMvhdIvodpdrzQnxbaixEfbnHnloQjlctuHKcRRmKovIqq",5.60193e+06,1.09141e+06,2181,209,0,1, 148
"[96]kNxIsKiralynOopGgAcmLacKgDAliuFcFMBwnclqccBaKcfIpccANMLnOcIocIfjNHgocRCctcRorwvHRuccDacHtCacArcL",7.01703e+07,38459.4,630,311,68,3, 149
"[86]OGmHLHHAtiBcncHQfvEDBADaunacthClzxJytKLyNcbcpaQIHuteLlNIDrwfkpbJLDoECEtaQjiKIEvbKcpatF",2.47265e+06,5166.93,561,202,4,1, 15
"[103]kAwFscoaHwLxcjhcIcHlKRLgcxmaMGMwflMhnINccclHyMcGEcvrlBpcdwvOJvicumCbccjcicJfbmKrapRvulzLKfcfhCckLcmCcwc",5.60193e+06,1.09141e+06,444,239,30,1, 150
"[99]pGQPpgcbaBcxuxABtwLdyzdgcoIcIHyHjujKwcccfzveHKckgifcwcccLcFycRcLvofvJBJNaywLyHPOIbjxdofJCgQvbRpqOKg",44624.4,3563.51,1379,184,40,1, 151
"[103]BrvfgazfLOHIirKciILPQalKcabuczcmctjHFdzBNJHaIrHqbzOFDaGnqqFpzcEHBKdPdykMRbeivtOryslcQCLnFPJiaaCvbHkDebg",8.14199e+07,8.14199e+07,1080,248,3,1, 152
"[91]fIEDawRmbGpDNtlHDKOtlNqvxPPpLKQsvHEceKNqBOdGtImMxkyjQtLytQdxuNpkvpwoFOqrLocoBtbHiHeaumuHiBa",6.55712e+10,4.16086e+06,1006,352,17,0, 153
"[97]jcwanCFGtedmOQcqOGHOJIDafIwEqxPbRwIwccHPdOofgBcxcHReKMutIJFPuhHNIiiBIlciKoLhcujacPefaMkcdcHPfbaKa",752563,12609,1571,215,33,1, 154
"[84]xzcHLIciBcmyOGIItbQLzvMkHtfcHHcoJJMjzQfxfsjaHMQHKhQHgrBfzzlFpDKNFcIDblzdNrKcQvjioquk",1.86082e+12,6.03429e+06,653,449,69,0, 155
"[99]LcHMIyKQfwIyeHMNQoNKNIxdQupNsOJAurscIevpAwQcCOtPAuplclfOmxcQmLcrKHoMPLeaKqxEFztafaoraQGGhPcQwqrPevA",6.51425e+07,1.83657e+06,1199,246,4,0, 156
"[93]cFpHdcMLapodtPljcIuewylNdNHafNxIhcIKyPasLlHxHcrOwLDdBacQrhePlaKJljObAnQHQbbMGQcyRoRcvmwKOFAtL",1.27193e+08,940609,783,257,6,1, 157
"[94]eANtlhwgOdqzkasukcaAkOImbhQlFwwKcNcJebQclQGbccicDnIpcFIPasHCPyrMldrkAIwhtFaGokoEkLKokJyatconHv",1.4694e+06,21217.5,1142,237,46,1, 158
"[87]FvaccAPQcQIyLmkxAfLcJHOemIAIKcLRvdPcncerHHEcIQorRjPbRDqCrCqJHvydHKRGontHlMmynAcrOqFPalL",8.7704e+07,357813,939,246,0,0, 159
"[99]zjQFuNrkKKhdfdoGdymcbQFiFKKbcxrgABctmwItEaNmDcHcyKcBccRiwNMlurybKclCcBopcKhKtvbltndcgcnmfALivMcIAMp",1.70871e+07,1.26638e+06,846,226,2,1, 16
"[101]HmaxgckpEeCcIQwherPsxQwNJMbmOzQkdQuycrFKrBccNJnqclaeGmnlBMyjiQculbxkdMNEriBedaImEoOzEyHvuEPOxIdCecALH",8.7704e+07,2.47265e+06,835,246,0,0, 160
"[101]ANBEzfzvoEOLQLicjPgiDyQkmpLdlPQhsDyiLxJmgfPOGMKxcdbludrMHxOfzPLefPhzuIPjhKcnccpzcnHHynaQcJQIqaLfFfRpq",2.13567e+07,8071.72,1250,308,81,0, 161
"[101]mrtkpfnwAKcQhdykcGDcjFdgaoLHRQwhBabQQKLQoccbDcKphEcncNHKedLeOIPcppFjeIHnyKnQcfzaHaDcRcjhgqcqcAbiHMqQq",2.66932e+07,518920,593,312,82,3, 162
"[93]upkoKNHtnsmdkLueOvwiFAOIBAypJBkwyetKcNnocIkLHPJqfCsBupnRElLDMzBkOesEiyyGngfsifJNrvvAdIKuydpDR",1.84865e+09,146620,2407,450,163,3, 163
"[58]llocHHKcMeEnibIsPfFwHRCcMGNIuymKcHFegtcxcCosNOprBDfujJqwsQ",212635,44624.7,1266,174,9,2, 164
"[82]acxtOgPltxcsHHAxedxpgLlIxspqHFOHHjPFNwOfJImlMGLgcBccQIsekciKscBcvedowOKMgfzahHbHlM",3.33631e+07,1966.38,640,390,157,3, 165
"[78]AHgcJHpomocJjKQHOxAbAiQIOvaMPIMJpeOawsFelsFMHHoeyOpQgipiOMIflnipfMyyKcHzIunyHp",4.19741e+10,1.36412e+06,1043,426,97,1, 166
"[98]lEJwFpkaQedcJaDsdcoANcHKcPtccdlcDchNcJrIEczbPEepFrQccGnecoIHkOaLdcclHheEQEeKcAhCtqjPqguNcFwhacAbkj",4.16086e+06,136115,342,230,25,1, 167
"[80]QmfcIHpNpQsepDtuMGlFiHlwBBQIsjggHHhvIkcxcKHHMcCzKdCrAFHuGhlwPRjQPDkejLpLtreFHzQH",64716.6,4453.11,1694,154,5,2, 168
"[51]lpOmwnFrIdgKkuHHyiNQwHNPOcHIHsOoihHyKOGKcdnrFNIHrkQ",447221,170126,1637,200,25,0, 169
"[95]OiKcRNcHtleccIfFsaQfmIcIPAwmHlpNsDcpgHLbsqcczlNJMrybJzocGfLcikdcblscPvtQAjLHckcycstQkuHfpbdbfeu",2.14503e+09,1.01542e+07,591,318,29,2, 17
"[99]lPDmPjhNeEujIBmKdKkOHpAKPJKcANOIoxOILHHJjcRCyOkbxbLMbqdyENQJomLgAaoLpIvHEmzjBIJNkOpgEcLBiClKbuKJnrx",183256,6457.87,3999,323,160,1, 170
"[45]ctHIdnwNFIKHIzbnobmcNexBnHHyocJLhhHLuxsypNlMG",265767,51778.9,2706,209,41,1, 171
"[83]OdPOJRolIPGOKArcfPchttHmIeOscgcrjHPkxxOexzjFNegocHmcdxLtBHBeNFajKcscPKoAjhcaOoIHMKR",648583,10088.5,1080,275,95,3, 172
"[93]HAbcEcHAubcohnFeoccMNIIjwbcKnLPdcEqclEfLRcqQKzaQpNhzEebcplxHnLcKPxiceLhMcEtInEcrjccHMQfnycnOG",8.7704e+07,13582.7,384,247,1,1, 173
"[91]PzaQwbgKDcxlbfpnKvtfBzbsIIyyFhkQHgOPIaHepKLGpEjNHNcpcBaQcRHHByQuxssNNsgacpnmvmjcccxccHKBRBN",2.14034e+08,170126,1123,282,24,0, 174
"[96]NcokIPmpddabgwKcNKljgcLawjQbwgcnaNfHHcveRqwJkdrfIwMMwDecMuFKHfHofRBbnOfPQcIoRLOylHIHicLkccvkcPct",44624.4,3563.04,1454,162,18,2, 175
"[99]pneapbaHIbmfIoeqIiefcHpGKclcRqABsIOCgvOnQbKdJQDKitAtKhKPussKreAaNFvaxInkawhytiAhQOyDNLjPeebHwckosFR",602111,126361,3075,179,0,0, 176
"[96]gtOIwAjcMcoAvQDfMEEccynipwFxblMdFixIzPOFjcHsNHcQccJoipcccEOlcMccKQqnvnccNNrLscBhicNKcIafEKaaCcMG",1.98265e+07,5.62648e+08,354,251,25,3, 177
"[59]uhnPothcIimnyQKHMfAHMtHPyHKcRLItICfIFztPDxeIpaidKhffHGvewdb",648583,33145.4,2452,216,36,2, 178
"[101]CNcvcbzccHcscMpccdJcPtHpucEyPKcccccdccccecaclCcrscycIICccnchceqccgcEcgccFnKcObDccxccIbcocHcchccflQgqG",1.84059e+07,4453.27,205,225,0,1, 179
"[103]akcOImclNcsDcEfwbBCNzpNGdpocxvbuFFIIoBdjccBqBbpGPweANuuHoOQFLBrHAFxtwcxHNrKcRPcHBFkNcjNyBgKrfgqmvGEgzyb",1.09379e+07,136115,1032,245,27,1, 18
"[84]cePvsNfpzQlbIPsguQsgOumwvMdhabsfsazxMltEHyHieHIIeegKcMfzHlcRPKPAiKkcdImBHOjmeAhczcJR",5.21193e+07,3.33631e+07,1201,269,30,1, 180
"[87]osajwlgmekIPqMlfzrjlmbKFsHOBPFgmKcRzjxaiKgkKIppfRqmvxlvgnFKFQPOGOAmsMPcaFxxdddAlkwttKkc",7.55861e+07,5.20054e+06,1396,247,3,0, 181
"[84]KcBEccNPHnKcmxLdgihOGPRheHIuOdJFHMfBedzovuabrgAPvKcobQIhzHlNzghCcdgOidNIidKmduprjcea",146619,24619.2,1232,165,5,2, 182
"[102]cBeuhKBcwpbNtcvfIticpwcuNHscQdccccDIhfFcapvwopczKcwFmMxlNBOovoexhcnpcbeiccbfbfcocIwusctKyiQhxMuxcvgHPG",3.58596e+06,385430,510,203,0,0, 183
"[75]prsNkiglicKtIxzdgOoifOjaDskIgEfoGzONFhbiNOHxgrKOFwaPCpCmzQRpmvjrrjkgsHKcoqz",1.70871e+07,1.97832e+06,1799,236,12,1, 184
"[100]mcnpmMPocccvcbjyeOkkzfeHmycPacxNackccPcccciMxNDwIvcHccHlcKHMFnHMcmcBDcKtccIhaxccaMcxFQctcNvNIujLNcQG",1.58975e+08,2.88163e+08,234,254,0,0, 185
"[68]PAHOLIHxomrncJmHKlcpcPwcqJLdargAHiesFqhNEipEKnmcilifIoehnMGKcPoHIFfH",136114,64717.1,2142,179,20,1, 186
"[86]GQIbByhbxALtIkmfLnAKMHgmJOLnIcQtuKcCfiocIGicccHqbJutJddciKiMQufphHfrtnMznsnQuaJIPijFKH",8694.03,3071.29,2884,136,14,1, 187
"[85]snyxEncsbcrwccnmHglciOhkcKcCiGntqcsRHhwccQIoxcpeePpgohfIdHplocHkIpnMcoNlocHHkHCAosLLd",3.87118e+07,7493.3,1082,271,36,3, 188
"[98]vaRKoMuRldEvxkobzjiPuudRjyCMblOMueHaMRLsmjpaLIocztMcIKcNAycMHHjccjPcGHmQHIqcJGNPmrIHhcnnEGObBudGFQ",35703.1,1572.72,2367,155,14,1, 189
"[74]GlnMMaOaxdfEEDMgaDLcHIPIHxHImNnjPgPfqLbIQEocJMmHoKcxcCiBhMcyqojGOwutBpHLhE",3.32902e+06,7493.18,2722,212,10,0, 19
"[78]zpCQtzwxirlIjKxNxvulaxusgzRPIbbONDntIocHdKcqcHlLQHIqlPNDwEfOdqulzBIadvgzaJLFaD",415177,64717,2705,176,2,2, 190
"[95]DPLIaPfpPcGKcoHHyMlHsHdHHkOIDewuKMhNPscFxaocHCDhcQBCxNOeDrQuhrLyCwPwlBeqicvPnKBJJOoGuhEHoCpiciQ",3.09726e+07,4.82792e+06,1620,232,0,1, 191
"[53]eNMufgpDoGvajatfQckoHdjkcccvsdswicccPbeiqddHRANjuzdbI",481738,228.549,1829,200,24,0, 192
"[61]PefKodahBnocHQIjcccoLczHBEHDQEjIFrHxGxJmqQHGQfdmdLgabKcIquxBc",146619,1084.52,2060,191,31,1, 193
"[84]yGteFGyGtcNkCCyBzqnnumFAkeIcoxRsaqjBnaKbbLbAnFeboaBLPMzyzAHrcvHfLpuwwKcdNcQIplIHqHPA",6.03429e+06,170126,2186,212,2,2, 194
"[71]fQIEayAdIoMAxQxoxOEOHfKrxHOgMcuKcRivbwipgIslbCebvqzNsfADbFzbRCEPKRoclyM",3.87118e+07,5.20054e+06,1832,250,15,0, 195
"[102]ImbcQQKoKNsgczdzoCIouQvpgoFKOGxwbqbEfskdPswtJzGfHKDdsyOQsakccwLlfFvoeRjviNasutxKwcCwgjHcOvEKcQJicccaRI",1.70871e+07,1.97832e+06,1393,227,3,0, 196
"[71]cOzcbhcHodIlfHlcQqHOHwcqjhLuJmewDCJdRIybuJcNcIOjcbQFNGlncIchPmocHKcxbqJ",64716.6,51778.9,2707,174,25,1, 197
"[96]mcQgMPbDNauzsbOGlxDiEIRopKLHQasicsyeQaeoQazlicAuAxHAKbNRmovkMcorDlyIaPpxmsPQLrxbOzuQkoiIPCgIjnaH",1.58628e+07,4797.36,940,228,5,1, 198
"[79]MtHHsLcInHLdkhcxcmbLBbAubclHEPCbNpBdPqsazcMAIQIpaGeEddxHkpAzaKcpPePsoeyFtOfbPcG",1.36412e+06,5565.84,1003,283,93,2, 199
"[85]ImcHHNImdKycodbqkcOfLPzkcqtoMeIKxuvaEDDyAotflEoARARNGpJgqvDvJgnlfyKedJkjkjdcFouLEtHmA",1.97832e+06,35703.5,1794,283,88,3, 2
"[91]ocaiKRBEfcyvcLpCecosHpcqKbQCobuIxKmswsPNLpkIAsfcMhIKnLkumavbHgNaKkvzKjQJBODiabPIklltwpLxHMG",1.47907e+09,265768,743,292,8,3, 20
"[81]xuQKtEccKcvccNcpcbIIgBjCcEcQakDtemNHRFwPRPwaIFqGtLjdHcODiQvjADvOqkwDNbAjfNfIllAnK",3.86273e+06,87131.1,1274,207,3,1, 200
"[88]plincppNaEjrkKciIysbDfNcQPMdOckQcGwodcddnhcbcpPLiwrmkcccfQROIRHcrHnHlpMlscHKcnkNcqxCbyMy",4.2158e+12,1.47262e+07,566,639,248,2, 21
"[94]NDmicnfaKMczIdcBcdicbbnLKfbePGAOrNPpHcfOcQiNRckImgcyictcAcyrptyzdlIcjceEugflkcwHicBcKcycmRNIdh",9.46798e+08,415178,598,344,66,0, 22
"[101]HcKcREcJzJOAwNJKlFCxDPJHOFExveleEsiezlEqEEldanqopqhlKDFdmDgGcjtInrybmjMNFhhBcxRJNJMFBrdspswHBcwPFNxuH",4.48199e+06,357813,3287,252,46,1, 23
"[77]IckDBGymugibyspLoPzgnKsILcHKcHqcHDDGPceHLlcNIOgftnFKqCkEekjODfkvojMbdnGBtpLMc",602111,4453.69,1820,242,63,3, 24
"[99]rfbogAHLlmBcccipccvNuxzgQrssPnlcymPBhLonKblAcsJtFzpHFmaOGHpsatpcrFKoOcHsocusuJDcKcNcJfwHocFvDcHchcF",3.33631e+07,108903,333,248,15,1, 25
"[99]DjtmItrAuifuluFnHoclaoAhQIPqvHKcLLbOkjIuHKPOfHaOCQKxaLcQeHvjcFohzpPICsMmsgivBHqfxfGyizisMAxxyhjbJar",38458.7,5167.11,2233,175,33,3, 26
"[88]BhaocrKNcDypCdlcHIotwInwPmKkrtvKcHDeeJKPqJHQILNIocJnHaxIwaocHfseejpEpHNgvvMcGpQllcgOIpfH",1.26915e+07,64717.2,1397,226,6,0, 27
"[77]RDoFHrjKgNyEAOGtIKhOIncHnadLoHHpaRQfjIQaKcMaHPjpabcyQIHHCLKGahcBGBJghMCNxtiih",873213,22854.9,2841,231,47,0, 28
"[101]wuPBBbwdBAMAsGmyNPkoiAirscBKNHLgdcigctKIjcKxjfNxENHsejdrIitKgcgMGxcHReEolemuIiIhJAJswCubwdLtdizBolffn",3.59381e+07,698641,878,234,0,0, 29
"[77]cePEdkappPvAbKnsycIHpxHHmzmIqKMnoaHhNqmDafLlonkioMHpfdCOArKfbyeHuKcnHrPnyOpoh",3.86273e+06,265768,2542,365,161,0, 3
"[65]RyuivFhdeABdRyDtPxMptrtIkcRNIByKOIHPLHHQelHicPHlChRErrdEFIihvCjmB",2.3005e+07,157936,2457,305,77,0, 30
"[103]bsMseOfQfEPcJBQFoJIhfkNsfNtuKceIwItHnNGBjcofJetMcfFoCchfvdeHedpfcRheKcdycoacRhPclcoFqtwntOwoPDqsmaOPuOf",2.31564e+10,332176,608,352,31,1, 31
"[65]MBLewcCOCblQJROnpJGPKawsscOggQIKIHNOfQIQcCHMjpDHhHKcoHIhfptHiQcIB",1.17564e+06,157936,1803,201,13,1, 32
"[100]AFzefOQsKQEkIiPecabFfMzdmcpGKzHpzKaeBqHgcpFyMxdirHczerBdczRaztMduBrBmBwpaIadAcaMeuRxvQtwycvRkPpvpPnz",8.75124e+06,13582.5,1234,276,61,0, 33
"[97]hHIRNiyeHokCkNpdKaFpQyfaDzpJBfMvsAKGntGzADIRwAiLJnimlcrmJOAPOCfkklGpvAnpbJelcpGKpGIctpnjxEsNIOKKc",4.82792e+06,648583,2304,215,8,0, 34
"[99]pBoEQgPwhacKsfaePoAeoFQdFPAEBwAPEMkKcPFkFamMmArzcAvBcNtoFcAKKNcHfpsuuJwsBcPrjFfKwcPRAOqzwoJizcAMGBO",7.0017e+06,308375,473,214,2,1, 35
"[37]HyIQjcnHdbcupknIMsamcwHiKoddgPGMPJOjf",108902,41428,2429,233,77,3, 36
